,CH1,CH2,CH3,CH4
0,-172,23168,112,-127
1,27,22900,-516,-638
2,-504,22648,8,-640
3,-141,22667,125,-3
4,-375,23032,0,-383
5,-511,22270,125,-384
6,-399,23078,-3,-513
7,-4,23300,-511,-371
8,-247,23276,-126,-281
9,-274,22780,115,-920
10,-102,23043,-254,-608
11,-514,22915,140,-273
12,-27,23169,-144,-639
13,-226,22780,4,9
14,-404,23043,383,-116
15,-5,22908,131,-1026
16,-340,22786,127,-512
17,-310,23046,-1,-386
18,250,22910,128,-651
19,-92,22655,-127,-889
20,-22,22788,-128,-370
21,-96,23049,-126,-1
22,-367,22655,128,-405
23,-394,23128,-125,-647
24,-263,23188,-257,6
25,-256,23040,-140,-988
26,-266,23040,3,-896
27,-381,22911,-255,-132
28,-258,23036,-125,-1072
29,-522,22780,-9,-986
30,-499,22913,-385,-97
31,-127,22783,8,-288
32,-255,22911,16,-366
33,-138,22911,378,-274
34,-379,23040,-279,-769
35,-129,23042,-379,-248
36,-395,22915,-126,-271
37,-251,23157,133,-755
38,-394,22523,130,27
39,-395,23197,-134,-581
40,-508,23157,-123,-987
41,-384,23022,9,-385
42,-359,22792,-19,-920
43,-137,23169,-384,-472
44,-393,22910,-125,-255
45,-243,23040,-253,-399
46,-249,22907,139,-634
47,-293,22789,7,-269
48,-477,23039,-382,-1031
49,150,22920,-250,-633
50,-165,23303,125,-887
51,-390,22889,-126,-233
52,-375,22916,257,-532
53,-252,23293,-134,-643
54,-260,23062,-254,-384
55,-249,22650,-262,-757
56,-274,23045,248,-661
57,-375,22653,24,-382
58,-241,23041,-129,-963
59,-514,22518,-128,-1566
60,-262,22801,-128,-252
61,-299,22783,-130,-1065
62,253,22913,126,-979
63,-334,22776,-137,132
64,-398,22656,19,-793
65,-257,22655,-17,-769
66,-256,22660,-380,-513
67,-255,22913,126,-891
68,-258,22777,-7,-768
69,1,22788,-255,-258
70,-131,22779,257,-263
71,-386,22645,-142,-245
72,-5,22826,24,-145
73,-127,23295,-30,-634
74,-1,22905,-384,-139
75,0,23046,42,-1175
76,0,23039,-44,-502
77,-644,22901,-359,-258
78,-384,22668,267,-900
79,-255,23302,-1,-523
80,-382,22892,124,1
81,-267,22937,-262,-271
82,17,23162,21,-364
83,-512,22780,-15,-132
84,-16,23039,-255,-386
85,-246,22906,12,-256
86,-257,23308,136,-512
87,-382,22795,386,-510
88,-268,23255,264,-747
89,-234,23227,6,-692
90,-518,22656,-251,247
91,-146,23047,-136,-247
92,-122,23039,122,0
93,-261,23174,3,-131
94,0,23295,-258,-902
95,-138,23032,3,-1277
96,-381,22787,-1,-898
97,-264,23170,-4,-1019
98,-353,22906,-386,-929
99,136,22910,121,0
100,-296,22944,11,-882
101,-232,23273,-3,-1022
102,-17,22646,129,-252
103,-385,23046,-260,-780
104,27,22647,16,-633
105,-155,22924,119,-912
106,-497,22905,-129,-613
107,13,22784,-127,-264
108,-277,22912,-252,-1030
109,-109,23177,-512,-508
110,-151,23287,-132,-257
111,-241,22906,-128,-533
112,-1,22902,0,-865
113,-269,22665,12,-6
114,-254,23172,238,-942
115,-247,22907,-383,-354
116,-135,22912,261,-137
117,-394,22785,-132,-509
118,-375,22906,1,-1024
119,-394,22915,-128,-657
120,-512,22906,-1,-129
121,-254,23041,-127,-512
122,0,23027,-3,-615
123,-127,23309,-8,384
124,-91,22791,253,-616
125,-469,22918,-109,-657
126,-426,22514,-389,-128
127,-243,23172,114,-611
128,-394,22421,266,-928
129,-8,23011,-4,-251
130,-238,22918,249,-893
131,-384,22780,17,-132
132,-271,23033,-130,10
133,-8,23170,4,-517
134,-203,23040,-257,-509
135,-651,22657,-128,-378
136,-159,23168,-259,-129
137,-349,23167,2,-645
138,-523,23040,256,-1279
139,-379,23040,-257,-900
140,-766,22779,128,-381
141,-396,22534,-127,-385
142,-256,23172,0,-513
143,-256,23029,-267,-645
144,-257,22780,-381,-768
145,-136,22786,4,-376
146,6,22912,0,-136
147,-368,22899,128,-769
148,-646,23297,1,-389
149,-385,22802,-5,-753
150,-638,22893,135,-897
151,-277,23156,-127,-788
152,-234,23181,7,-386
153,-396,22662,-477,-634
154,-148,22651,-414,-516
155,-228,22658,-28,-640
156,-370,22759,382,-394
157,-392,23268,23,-377
158,-128,23324,-138,-389
159,7,22671,114,-379
160,248,22897,265,-598
161,-273,22925,0,-912
162,-380,22658,133,-423
163,-393,22656,-131,-253
164,-370,22529,246,-259
165,127,22786,0,-248
166,-388,22912,-256,-510
167,-124,22783,16,-386
168,-130,22656,128,-506
169,-137,22784,1,-397
170,-396,22655,384,-234
171,-380,22913,-108,-1013
172,-386,22912,-385,-291
173,-217,22653,-3,268
174,-18,22658,382,-890
175,-245,22784,-393,-383
176,-14,22783,19,-522
177,-383,22787,252,-514
178,15,22520,-145,-148
179,-288,22912,-505,41
180,-514,22533,-1,-873
181,-370,22898,-128,-559
182,-264,22788,359,-451
183,-514,22906,519,-1134
184,-385,22791,268,-920
185,-384,22775,13,-539
186,-261,22912,-132,-130
187,-2,22794,117,-486
188,0,22782,134,-528
189,-254,22865,-4,-295
190,-526,23168,252,-218
191,-257,22683,127,-922
192,-507,22391,261,-11
193,-267,23301,-116,-638
194,-258,22762,-7,-131
195,-125,22793,2,-513
196,-367,22931,-1,-258
197,-281,23153,-128,-910
198,-237,22659,-250,-757
199,-389,23310,138,-640
200,-249,23165,124,-896
201,-510,23166,-130,-517
202,-380,22909,-9,-641
203,-650,22907,257,-383
204,-130,22788,0,-641
205,-630,22898,258,-230
206,-269,22530,-256,-37
207,-247,22922,271,-920
208,-259,22786,118,-628
209,-258,23040,136,-773
210,-144,22785,119,-510
211,-103,23049,2,-514
