,CH1,CH2,CH3,CH4
0,-768,-383,0,-640
1,-512,-257,-128,-512
2,-639,-512,-638,-512
3,-896,-382,-514,-385
4,-637,-641,-514,-385
5,-774,-127,2,-256
6,-1153,-386,125,-383
7,-894,-642,0,-639
8,-896,-261,127,-767
9,-896,-373,133,-777
10,-633,-1024,-513,-384
11,-1277,-889,126,-897
12,-906,-257,-128,-641
13,-509,-769,131,-1151
14,-896,-514,383,-381
15,-513,-1154,258,-384
16,-896,-140,-125,-254
17,-646,-512,-256,-1025
18,-1537,-512,256,-512
19,-892,-384,-129,-1024
20,-1155,-383,1,-509
21,-634,-639,256,-257
22,-643,-770,6,-254
23,-887,-512,-255,-510
24,-1034,-512,-384,-387
25,-384,-639,-255,-129
26,-1024,-128,2,-256
27,-767,-512,-2,-639
28,-1279,-769,-512,-638
29,-899,-385,-5,-1027
30,-1023,-767,0,-387
31,-636,-640,-128,-384
32,-779,-765,0,-768
33,-1537,-127,-386,-1025
34,-890,-512,-512,-895
35,-896,-516,-393,-642
36,-1019,-128,253,-384
37,-1281,-643,-256,-515
38,-772,-896,-895,-1025
39,-640,-512,7,-632
40,-768,-768,257,129
41,-640,-384,256,-259
42,-1018,-767,-253,-642
43,-1154,-386,-129,-256
44,-1275,-386,1,-384
45,-772,-255,129,-389
46,-1280,-129,-6,-1024
47,-631,-384,-384,-383
48,-904,-509,-124,-641
49,-1152,-1149,-254,-260
50,-771,-509,-768,-640
51,-897,-260,256,-1281
52,-512,-645,-385,-757
53,-1023,-637,5,-257
54,-899,-384,0,-513
55,-897,-510,-256,-384
56,-898,-512,0,-640
57,-1285,-257,-513,-759
58,-1142,-643,-125,131
59,-634,-377,-388,-522
60,-1049,-3,-383,-770
61,-1659,-771,0,-894
62,-888,-639,-384,-262
63,-1019,-1026,0,-256
64,-1153,-766,-256,-1024
65,-768,-639,132,-256
66,-1280,-383,-133,-896
67,-770,-129,-640,-127
68,-1018,-508,-515,-633
69,-1024,-641,-1,-520
70,-1026,-384,-256,128
71,-1152,-508,0,-515
72,-1024,-132,-2,-640
73,-1020,-1026,-384,-638
74,-511,-512,128,-384
75,-768,-888,-255,-513
76,-898,-896,0,-256
77,-895,-123,-261,-647
78,-1153,-263,-510,-764
79,-640,-898,1,-381
80,-1024,-639,-128,-513
81,-1153,-512,-3,-640
82,-771,-510,3,-385
83,-771,-768,-385,-512
84,-896,-508,-127,-640
85,-909,-257,-128,-254
86,-1401,-513,-131,-257
87,-372,-511,-385,-384
88,-642,-254,-132,-1022
89,-892,-767,0,-1024
90,-1154,-638,-259,-640
91,-769,-771,-640,5
92,-898,-766,-254,117
93,-384,-640,-1,-899
94,-890,-640,0,-639
95,-1023,-511,128,-514
96,-1151,-898,-2,-1151
97,-1024,-895,-382,-377
98,-1154,-509,130,-516
99,-881,-513,-131,-385
100,-511,-640,0,-770
101,-771,-255,126,-640
102,-643,-896,382,-514
103,-641,-510,125,-256
104,-766,-256,-386,-385
105,-1278,-386,-377,-515
106,-1282,-640,128,-1024
107,-899,-257,-256,-384
108,-767,-376,-1,-384
109,-1026,-640,1,-256
110,-1025,-2,-382,-510
111,-885,-773,258,-518
112,-258,-380,-1,-1407
113,-1165,-513,127,-510
114,-1271,-640,-257,-893
115,-639,-1023,0,0
116,-1021,-766,-384,-1287
117,-896,-511,1,-761
118,-1152,-513,-130,-764
119,-895,-642,-386,-385
120,-769,-896,-512,-769
121,-638,-771,-642,-512
122,-767,-128,-258,-766
123,-385,-387,-128,-639
124,-1043,-643,-255,-383
125,-1143,-1150,0,-643
126,-765,-384,-129,-1026
127,-769,-512,0,-1152
128,-769,-895,-1,-1024
129,-1025,-639,127,-896
130,-770,-515,254,-513
131,-895,-638,-384,-768
132,-895,-255,1,-510
133,-1151,-384,-128,-642
134,-1029,-898,-257,-768
135,-893,-511,2,-910
136,-1152,-1023,-384,-254
137,-767,-516,-128,-1278
138,-770,-513,-384,-897
139,-899,-384,-260,-1025
140,-1022,-387,126,-386
141,-512,-123,-116,-515
142,-627,-639,-513,-254
143,-777,-512,-128,-642
144,-129,-768,-128,-255
145,-892,-897,-385,-897
146,-1154,-513,-384,-2
147,-1275,-637,-384,-880
148,-1287,-527,-385,-769
149,-1152,-129,-258,-1152
150,-1273,-389,0,-1152
151,-638,-508,0,-1280
152,-1026,0,-384,-126
153,-769,-512,0,-768
154,-1151,-381,-766,-380
155,-529,-897,-258,-1536
156,-506,-256,-256,-512
157,-1022,-514,-382,0
158,-1026,-768,386,-515
159,-510,-512,256,-643
160,-1273,-1023,-387,-1150
161,-1034,-906,379,-906
162,-638,-128,-130,-511
163,-385,-256,-128,-643
164,-647,-768,-383,-258
165,-767,-384,0,-1024
166,-899,-639,-256,-637
167,-1410,-645,384,-1415
168,-1305,-257,-246,-138
169,-517,-384,-512,-630
170,-1016,-382,-256,-895
171,-1029,0,127,-1024
172,-766,-256,-123,-771
173,-1022,-767,-388,-384
174,-780,-644,127,-771
175,-640,-641,-384,128
176,-767,-512,-384,-512
177,-643,-256,2,-771
178,-1162,-642,128,-1150
179,-1019,-640,0,-254
180,-898,-639,3,-640
181,-1025,-769,-512,127
182,-770,-384,-2,-1014
183,-641,-130,2,-1281
184,-637,-770,254,-768
185,-1024,-513,-513,-385
186,-770,-897,0,-512
187,-897,-257,-379,-383
188,-768,-768,-386,-892
189,-1022,-254,128,-768
190,-512,-643,256,-128
191,-1028,-640,0,-516
192,-765,-897,256,-514
193,-768,-769,256,-896
194,-767,-781,4,-513
195,-1022,1,-384,-768
196,-1024,-1024,0,-511
197,-1026,-255,-258,-512
198,-640,-642,-511,-768
199,-637,-769,0,-1024
200,-1150,-771,-382,-900
201,-1155,-6,-130,-264
202,-507,-380,-383,-124
203,-522,-1026,-381,-638
204,-1153,-767,513,-638
205,-635,-640,-2,-1152
206,-770,-385,0,-646
207,-1024,-509,-4,-520
208,-1022,-640,259,-128
209,-1027,-509,-383,-1027
210,-639,-388,2,-896
211,-1023,-898,126,-1022
212,-642,-510,-127,-255
213,-768,-253,-128,-640
214,-519,-1271,-254,-128
215,-646,-640,-384,-771
216,-1024,-258,-127,-769
217,-897,-1024,-128,-894
218,-1154,-513,1,-257
219,-895,-768,129,-1154
220,-1026,-641,-250,125
221,-903,-384,-260,-886
222,-642,0,0,-518
223,-767,-516,-256,-512
224,-1024,-639,126,-640
225,-1026,-256,-384,-1024
226,-642,-512,258,-641
227,-771,-265,-894,-1020
228,-771,-125,-128,-771
229,-1405,-1025,-640,-384
230,-769,-378,-251,-384
231,-1540,-642,0,-771
232,-1023,-896,-256,-1025
233,-1280,-129,-130,-1026
234,-649,-766,-129,-512
235,-893,-639,-128,-513
236,-898,-385,-384,-641
237,-896,-769,-3,-640
238,-1024,-639,-769,-511
239,-903,-512,-128,-256
240,-377,-639,388,-515
241,-1284,-767,-381,-256
242,-761,-893,-511,-1280
243,-769,-255,5,-1148
244,-646,-512,-3,-637
245,-1156,-256,-261,-127
246,-890,-511,-508,-385
247,-768,-505,254,1
248,-1012,-896,0,-768
249,-1537,-381,-128,-1280
250,-770,-641,0,-884
251,-1023,-254,-129,-258
252,-1151,-256,0,-769
253,-1160,-254,0,-383
254,-639,-768,-384,-1152
255,-907,-639,1,-633
256,-1278,-383,-128,-511
257,-1021,-517,128,-254
258,-1019,-899,-129,-387
259,-770,-378,-128,-770
