,CH1,CH2,CH3,CH4
0,-154,22920,255,-115
1,-503,22780,255,-6
2,4,23033,142,-232
3,-383,22831,-243,-257
4,-393,22266,-150,-372
5,-131,23007,143,-404
6,-254,22941,-373,-8
7,-256,22801,-147,-445
8,-128,22631,-118,-963
9,-217,23097,-387,326
10,-522,23185,-18,-534
11,-15,22787,-3,-1467
12,-239,23035,134,-39
13,-379,23034,-136,-502
14,-513,22775,136,-770
15,-285,22796,-503,-381
16,-42,23043,-255,1
17,163,22905,-128,-119
18,-478,22920,2,387
19,-411,23035,1,-253
20,-260,22782,-2,-512
21,-249,23050,-127,269
22,-521,23294,124,-1021
23,-11,23041,4,-523
24,-243,23156,-128,-389
25,-261,22790,122,-636
26,-130,23309,510,-239
27,-231,23013,-276,-270
28,-507,22775,-115,-104
29,-402,22660,3,90
30,-252,22911,132,-1033
31,-385,22647,127,-497
32,-253,22660,1,129
33,-395,23042,-129,-386
34,-126,22910,130,-256
35,-480,22771,386,-644
36,-306,22400,4,-501
37,-115,22786,124,-252
38,-261,22785,383,-255
39,-121,23043,253,-260
40,-373,22666,-1,-650
41,-370,22898,-1,-518
42,-650,22898,-2,-7
43,-483,23285,130,-353
44,-251,23169,0,-640
45,-253,22914,127,387
46,-127,22909,-1,-698
47,-121,22782,0,-455
48,-5,22920,2,493
49,-394,22905,133,-710
50,-94,22655,-25,-440
51,120,23038,-239,-23
52,-150,23040,262,-772
53,-279,22657,-7,-117
54,-361,22914,129,-11
55,-141,22922,251,-515
56,-373,23284,1,-394
57,27,22781,0,-774
58,-165,23176,-1,-340
59,-226,22753,142,-282
60,157,22804,98,-491
61,-216,23306,-514,168
62,-426,23162,27,101
63,393,22784,-9,-657
64,-313,23173,3,-636
65,-243,23030,2,-511
66,-399,22917,-128,-515
67,-371,23030,0,-649
68,-105,22496,2,-622
69,-179,22693,261,-247
70,-614,23163,122,-392
71,17,22527,-259,-385
72,-447,23400,-137,-258
73,-353,23184,257,-247
74,-247,22809,-122,-519
75,-136,22405,109,-136
76,-231,22525,132,-483
77,-530,22523,128,-652
78,-128,22685,0,-254
79,-497,23175,0,-534
80,-274,22903,5,-753
81,-378,23048,129,-119
82,-264,23040,-12,-527
83,-129,23042,-131,-514
84,-127,23165,-124,0
85,-255,22908,126,-509
86,-384,22909,380,0
87,-386,22782,0,265
88,-516,22923,388,-1038
89,-7,23036,238,-224
90,-127,23057,-10,-409
91,0,23294,4,-632
92,-128,22899,-18,-116
93,-128,22791,-116,-276
94,-384,23041,-19,-380
95,-256,22912,-388,127
96,-518,23177,27,-519
97,121,23022,121,-520
98,-245,22519,-259,1
99,-390,22821,-123,-265
100,-264,23162,-123,-257
101,-130,22783,140,-389
102,-127,23043,253,-387
103,-130,22651,123,-512
104,-115,23287,-18,-4
105,-389,22800,-253,13
106,-18,23146,247,-239
107,-216,22946,8,-281
108,-398,22783,-15,133
109,-1,22783,251,-370
110,-253,22783,256,-256
111,-128,22789,257,251
112,-384,23044,125,-1031
113,26,23042,383,-618
114,-157,23165,1,-256
115,-364,22779,129,-256
116,13,22782,2,-137
117,-140,22659,-3,-123
118,-131,23072,127,-512
119,-262,23156,2,-127
120,-255,22895,-1,-168
121,-106,22926,255,-899
122,121,23034,-9,-193
123,-274,22921,3,-181
124,-240,23299,0,-758
125,-123,22910,132,-127
126,-131,22912,254,-777
127,-122,23293,255,-508
128,13,22910,5,-132
129,128,23171,-256,-641
130,-13,23044,0,-253
131,-129,23437,-13,-506
132,-132,23156,-251,-139
133,-108,22651,135,-639
134,-19,22784,-6,-111
135,-377,23029,-125,-511
136,157,23293,258,-514
137,123,22948,8,-10
138,-131,22521,-390,129
139,-647,23010,-10,-256
140,105,23055,-7,-632
141,149,22792,255,0
142,148,22896,5,-492
143,-207,23292,128,-782
144,-385,23173,-122,-9
145,-381,23175,-133,-356
146,-387,22810,0,-551
147,-260,22885,-121,252
148,-257,23423,-23,-484
149,-250,22929,385,-643
150,-385,22646,5,123
151,-262,23173,-126,-143
152,-370,22784,-256,-509
153,-404,22661,3,-120
154,-247,23040,133,-3
155,-508,22657,127,-258
156,-384,23292,-384,-384
157,-514,22791,-255,-512
158,-261,23043,-255,-382
159,-502,23038,127,-255
160,-536,22908,-128,-127
161,126,22391,-6,-399
162,-122,22681,-382,-901
163,112,23428,132,-369
164,132,23178,-265,247
165,4,22900,8,-776
166,-126,23170,386,-659
167,-256,22538,3,-256
168,-132,22892,253,-391
169,-231,22910,-211,-12
170,-495,23043,-517,-121
171,-435,22785,-283,-134
172,-26,23145,-28,-348
173,-3,23311,253,-907
174,121,22802,129,101
175,0,23008,139,-302
