,CH1,CH2,CH3,CH4
0,-769,0,0,-641
1,-896,-254,129,-639
2,-643,-128,0,-896
3,-639,-648,-1,-900
4,-1023,-889,4,-1283
5,-896,260,382,-884
6,-768,-259,-386,-127
7,-1152,-384,-7,-512
8,-898,-262,511,-126
9,-895,255,382,-1024
10,-771,-518,126,-512
11,-1021,-379,5,-641
12,-773,-128,642,-255
13,-1282,-383,123,-385
14,-895,252,-3,-511
15,-1030,-253,1,-768
16,-259,-636,-256,-512
17,-765,-123,2,-644
18,-1026,-393,-258,-896
19,-258,-642,-509,-510
20,-632,-512,0,-257
21,-902,-3,-384,-641
22,-770,-130,0,-380
23,-1285,-513,-256,-386
24,-885,-257,258,-646
25,-636,-640,-4,-894
26,-777,-256,0,-641
27,-1278,2,129,-1024
28,-527,-768,-129,-772
29,-508,-767,127,-512
30,-766,-510,-257,-643
31,-769,-126,0,-1152
32,-509,1,-385,-512
33,-1532,256,-256,-128
34,-791,9,-129,-258
35,-259,-384,0,-128
36,-643,-247,-129,-900
37,-644,-6,131,-766
38,-1155,-770,384,-634
39,-891,-384,253,-130
40,-639,-640,-256,-511
41,-511,-259,257,0
42,-375,-384,-511,-650
43,-1532,-255,3,-1019
44,-1413,-2,258,-109
45,-254,-642,512,253
46,-895,-256,384,-390
47,-506,-256,4,-896
48,-1666,-256,-128,-1028
49,-1012,-385,1,-510
50,-773,-384,127,-510
51,-897,-257,-1,-129
52,-762,-256,0,-770
53,-775,128,-129,-640
54,-1282,-386,-256,-766
55,-1152,127,-255,-640
56,-1157,-649,-511,-258
57,-641,-758,0,-768
58,-1023,1,1,-636
59,-769,-512,256,-774
60,-1020,-386,-127,-1280
61,-904,-385,-11,-531
62,-512,-257,512,-253
63,-771,-382,0,-765
64,-1279,-512,-128,-1023
65,-764,-383,2,-1157
66,-899,-515,-257,-133
67,-1024,-2,372,-247
68,-1149,-382,387,-505
69,-1155,-256,256,-772
70,-899,-384,128,-384
71,-896,382,-128,-897
72,-1019,4,257,-135
73,-1037,0,-381,-251
74,-511,-128,-12,-248
75,-1155,1,256,-896
76,-1140,-388,0,-1153
77,-511,-511,-128,-640
78,-1032,-253,258,-771
79,-894,0,512,-768
80,-386,-248,388,-258
81,-495,-643,0,-511
82,-1149,-128,256,-640
83,-898,-384,253,-385
84,-768,0,-386,-767
85,-894,-256,-128,-256
86,-1026,-640,-387,-630
87,-772,-263,382,-1410
88,-768,0,-129,-520
89,-770,-128,256,-253
90,-762,-512,-387,-385
91,-382,-256,2,-384
92,-643,-511,128,3
93,-769,-519,0,-1013
94,-767,1,-4,-776
95,-770,-512,130,-515
96,-641,-125,-512,-510
97,-765,-128,-385,-1025
98,-1018,-128,-385,-642
99,-1157,-511,-130,-513
100,-782,-387,-126,-517
101,-640,-512,-256,-128
102,-764,-512,-128,-1024
103,-383,-128,256,-510
104,-782,-256,-129,-510
105,-1026,1,0,129
106,-1022,2,4,-256
107,-896,-258,-260,-893
108,-1023,128,383,-1028
109,-1151,-3,-133,-642
110,-1154,-513,-126,-640
111,-897,-125,0,-384
112,-1023,384,-128,-640
113,-1020,-247,1,-384
114,-1152,-256,-384,-891
115,-771,-383,-128,-896
116,-1281,0,128,-256
117,-631,-258,-130,-387
118,-513,-128,-256,-514
119,-774,-126,-256,-897
120,-1281,-638,-1,-640
121,-643,-258,-1,-1024
122,-1023,-128,127,-126
123,-641,-256,-257,-512
124,-1024,-128,-128,-384
125,-771,-128,-128,-512
126,-641,0,4,-643
127,-640,-254,-387,-8
128,-642,-256,128,-123
129,-1027,-255,-385,-893
130,-1024,129,1,-1026
131,-1024,131,-127,-899
132,-766,-512,256,-639
133,-512,-131,-255,-774
134,-886,-384,124,-256
135,-901,-514,1,-385
136,-388,-509,-258,-385
137,-632,1,-383,-640
138,-1151,-258,-130,-384
139,-1029,-383,-1,-512
140,-891,-515,4,-254
141,-1022,-128,-384,-1153
142,-639,-129,258,-511
143,-900,-256,126,-766
144,-892,-769,-129,127
145,-766,-129,-1,-1023
146,-641,-512,133,-131
147,-766,0,-256,-1014
148,-769,-512,128,-648
149,-768,-510,0,-3
150,-896,-510,258,0
151,-896,0,-3,-510
152,-902,-512,-385,-642
153,-506,-6,253,-514
154,-1281,-255,0,-386
155,-759,-386,0,0
156,-389,-638,129,-512
157,-1028,-127,-2,-385
158,-899,-256,-256,-640
159,-1408,-897,-3,-384
160,-514,-386,-123,-640
161,-1151,-512,-256,0
162,-642,-382,513,-515
163,-1280,-1,-5,-765
164,-1282,-511,0,-126
165,-772,255,0,-129
166,-636,-760,256,-382
167,-898,-515,0,-512
168,-765,0,129,-768
169,-640,-257,253,-768
170,-776,-258,1,-639
171,-1024,-640,387,-384
172,-762,-1,252,-639
173,-512,-373,-127,-634
174,-768,-513,0,-1152
175,-512,-642,-256,-769
176,-767,-637,131,-1151
177,-896,-384,511,-376
178,-898,-512,128,-385
179,-643,-382,-128,-637
180,-770,-768,0,-1152
181,-1022,-381,-129,-380
