,CH1,CH2,CH3,CH4
0,-1150,-134,1,-763
1,-896,-128,-255,-647
2,-1158,-256,-128,127
3,-1275,-512,-256,-386
4,-892,-256,-129,-384
5,-899,-255,-256,-382
6,-1024,-637,0,-640
7,-880,-767,-257,-386
8,-1298,-1024,128,-387
9,-253,-636,-383,-1
10,-1405,-256,-256,-258
11,-528,-512,-129,-511
12,-1124,-383,0,-640
13,-1423,-767,-127,-515
14,-766,-386,-131,-384
15,-772,-384,0,-640
16,-762,-640,-384,-384
17,-530,-512,1,-514
18,-1542,-509,-1,-768
19,-887,257,-128,-384
20,-898,-759,-1,-382
21,-1022,-512,-126,-768
22,-1406,-386,-257,-894
23,-1284,-1026,2,-1280
24,-897,-764,-259,-387
25,-1028,127,-640,-511
26,-513,-632,-256,-638
27,-1024,-384,2,-895
28,-895,-643,-129,-640
29,-1156,-768,128,-128
30,-1019,-508,0,-137
31,-638,-257,-127,-769
32,-644,-639,256,-384
33,-1024,-518,-384,-768
34,-768,-257,-258,-512
35,-1151,-256,-258,-256
36,-897,-771,127,-512
37,-1024,-897,-385,-384
38,-770,-895,0,-384
39,-895,-515,-384,-508
40,-1151,-256,-517,-897
41,-1151,-510,-128,-390
42,-1153,-767,-385,-255
43,-1153,-255,129,-633
44,-1020,-382,-131,-1156
45,-641,-769,-258,-260
46,-1152,-636,-512,-519
47,-1042,-1024,-257,256
48,-512,-765,-256,-772
49,-892,-513,-1,-639
50,-771,-513,0,-510
51,-768,-384,-2,-128
52,-769,-383,-383,-384
53,-881,-772,-256,259
54,-1278,-256,-383,-1159
55,-897,-384,-128,-1405
56,-1410,-256,255,-380
57,-1019,-129,-385,-386
58,-1149,-126,128,-897
59,-772,-638,-383,-129
60,-1409,-512,-261,-886
61,-650,-256,-130,-649
62,-768,-1026,0,126
63,-640,-510,-384,-256
64,-896,-384,131,-383
65,-644,-385,-130,-639
66,-758,-251,-384,-1015
67,-1282,-767,-130,-1156
68,-1277,-511,-256,0
69,-1024,-509,-256,-128
70,-1019,-387,-256,-386
71,-512,-1280,1,-640
72,-1152,-516,128,-259
73,-1286,-512,-252,128
74,-1152,-512,-385,-644
75,-1153,-513,-384,-895
76,-896,-769,-255,-384
77,-1024,-639,-2,-898
78,-893,-384,-385,-768
79,-1408,-514,-256,-773
80,-892,-255,-258,-256
81,-898,-899,-128,-512
82,-893,-510,-385,-518
83,-1034,-257,-256,-1279
84,-1276,-640,-386,-254
85,-764,-384,-254,-768
86,-896,-764,2,-384
87,-891,-511,2,-1024
88,-1154,-512,-512,-1151
89,-383,-515,0,-888
90,-1407,-769,-258,-385
91,-775,-640,-382,-769
92,-890,-643,0,-511
93,-1024,-384,-128,-1152
94,-899,-1024,0,13
95,-1287,-252,-259,-141
96,-1140,-514,-253,-900
97,-628,-385,0,-637
98,-655,-769,0,-640
99,-1149,-513,128,-507
100,-513,-643,3,-768
101,-1151,-511,-256,386
102,-768,-122,0,-267
103,-768,125,-4,-640
104,-1407,-385,-258,-130
105,-1285,3,-256,-1022
106,-896,-896,-128,-391
107,-647,-126,-257,-517
108,-1282,-261,0,-769
109,-762,-386,-128,-639
110,-897,-383,-129,-767
111,-771,0,-257,-770
112,-1024,-763,-256,-1281
113,-383,-384,-1,-641
114,-1151,-262,0,-1151
115,-768,-765,-255,-382
116,-1280,-128,1,-765
117,-768,-898,-386,0
118,-894,-512,-511,-768
119,-1283,-638,-2,0
120,-634,-640,-127,-896
121,-909,-641,-130,-1152
122,-1273,-769,-512,-633
123,-633,-639,2,-386
124,-1037,-384,-389,-1151
125,-1408,-640,-384,-513
126,-1027,-384,-385,-1024
127,-1151,-645,-129,-256
128,-1024,-632,-128,-389
129,-1152,-259,3,-641
130,-1024,-904,255,-641
131,-1153,-896,-257,-896
132,-1020,-3,0,-636
133,-1409,-515,-256,124
134,-1020,-768,-128,-642
135,-1019,-374,-260,5
136,-639,127,-510,-642
137,-1160,-512,-128,-385
138,-1146,-384,-384,-1024
139,-645,-512,-130,-523
140,-639,-512,-128,128
141,-768,-384,-129,-771
142,-1149,-385,-259,-641
143,-1537,-641,-766,-896
144,-901,-512,3,-384
145,-1018,-641,0,-891
146,-1282,-512,-256,-640
147,-1275,-768,-1,-383
148,-897,-511,-128,-518
149,-1285,-640,259,-893
150,-1277,-384,125,-255
151,-1153,-640,-385,-381
152,-1410,-772,1,256
153,-1539,-383,-128,-773
154,-1027,-514,0,-638
155,-769,-768,-256,-895
156,-771,-513,0,-642
157,-1407,-896,-130,-1024
158,-1032,-512,-384,-512
159,-768,-1024,-259,-763
160,-906,-380,-129,-895
161,-1536,-642,0,-379
162,-881,-891,-129,-129
163,-905,0,3,-515
164,-1156,-512,-3,-768
165,-1152,-128,-514,-512
166,-1028,-642,-513,-512
167,-1021,-512,-256,129
168,-1153,-768,-511,-384
169,-770,-512,0,-637
170,-890,-768,-128,-256
171,-1033,-385,0,-512
172,-387,-885,0,-261
173,-896,-1028,-129,-382
174,-1024,-515,-1,-639
175,-893,-639,-128,-769
176,-901,-897,-127,-513
177,-1405,-513,-381,-513
178,-768,-393,-262,-259
179,-1533,128,381,-504
180,-777,-255,6,-767
181,-1020,-256,-128,-515
182,-897,-768,-256,-3
183,-895,-259,-384,264
184,-894,-510,-129,-515
185,-903,-381,-256,7
186,-770,-641,-249,-896
187,-1288,-255,-514,-386
188,-1276,-773,128,-384
189,-1021,-895,-384,-258
190,-766,-640,-255,-896
191,-511,-259,-128,-514
192,-885,-253,128,-769
193,-902,-512,-127,-384
194,-639,-384,-128,-257
195,-1277,-512,-129,-512
196,-1412,-256,-384,-385
197,-1151,-512,0,-639
198,-1409,-259,-127,-641
199,-1023,-384,-1,-641
200,-1157,-640,-129,-515
201,-1137,-512,-256,-515
202,-513,-128,-129,-1152
203,-1026,-641,-256,-518
204,-640,127,0,-383
205,-1017,-761,-129,-385
206,-652,-640,126,-383
207,-508,-383,-126,-638
208,-895,-129,-384,-897
209,-771,-512,-1,-771
210,-1010,-384,-256,-258
211,-1290,-514,0,-257
212,-767,-384,-382,-128
213,-891,-640,-128,-768
214,-385,-256,-128,-1025
215,-1040,-384,-384,-1020
216,-1020,-256,-128,127
217,-899,-382,-384,-1152
218,-1022,-894,-390,-135
219,-386,-512,257,-760
220,-638,-130,-383,-897
221,-639,-897,2,-640
222,-1024,-383,-258,-384
223,-770,-512,-128,-641
224,-895,-510,-128,-253
225,-768,-641,-382,-1148
226,-897,-382,-131,-512
227,-766,-128,384,-128
228,-771,-259,0,-3
229,-893,-513,-513,-516
230,-514,-513,-256,-1023
231,-1151,-381,0,-257
232,-904,-767,-129,-768
233,-763,-768,1,-127
234,-1279,-638,-385,-384
235,-896,-125,-127,-640
236,-895,126,-1,-768
237,-896,-512,-256,-765
238,-897,0,-260,-778
239,-642,-513,1,126
240,-1158,128,-257,-509
241,-1018,-514,130,-641
242,-639,-256,255,-897
243,-770,-896,-2,-766
244,-1024,-142,-256,-906
245,-898,-128,-130,-128
246,-897,-255,-127,-643
247,-890,-129,-256,-897
248,-1285,-384,-129,-766
249,-515,-257,-386,-256
250,-893,-511,-257,-640
251,-770,-636,-129,129
252,-1160,-640,4,-1028
253,-1536,-385,-384,-766
254,-1146,-768,256,-511
255,-895,-643,-387,-385
256,-898,-128,-384,-640
257,-896,-633,-258,-384
258,-774,-896,131,-514
259,-636,-384,-383,-130
260,-1150,-3,0,-383
261,-1280,-516,-129,-512
262,-897,-896,-255,-768
263,-1024,-387,-128,-639
264,-894,-246,-255,-896
265,-1280,-896,-387,-515
266,-891,-254,0,-128
267,-511,-388,-256,-512
268,-642,-384,-385,-896
269,-771,-256,-383,-385
270,-1280,-255,0,-1023
271,-1043,-767,-252,-640
272,-508,-639,-259,2
273,-1152,-384,0,-4
274,-512,-640,-257,-898
275,-1024,-255,-129,-511
276,-644,-386,-384,-513
277,-885,-767,0,-641
278,-1278,-514,-383,-512
279,-635,-254,-128,-768
280,-640,-259,-385,-898
281,-245,-896,-254,-1022
282,-262,-128,-127,-512
283,-643,-639,1,-1027
