,CH1,CH2,CH3,CH4
0,-385,128,-128,-1288
1,-512,-2,-258,-1000
2,-513,131,-125,366
3,-256,254,128,-1655
4,-384,-129,-129,1284
5,-383,0,-128,-640
6,-641,127,-133,385
7,-252,-2,254,-1024
8,-260,-258,-514,-2048
9,-380,-383,-252,-761
10,-127,-127,-258,-1283
11,-390,-127,-254,-1402
12,-513,256,1,-511
13,-515,-1,-256,-1664
14,-133,382,-1,128
15,129,-264,-384,-11
16,-383,10,129,-1170
17,-130,387,-3,-1402
18,1,384,0,515
19,-248,-260,127,-512
20,-381,383,255,527
21,-1,-513,-129,904
22,-392,133,-128,734
23,-383,-128,-386,-1927
24,-383,128,-384,-1012
25,-258,130,-131,-896
26,-511,-384,2,-388
27,-384,-382,-256,-256
28,-639,257,1,-772
29,-513,-129,1,-1149
30,-385,1,127,0
31,-385,256,-256,-512
32,-132,4,0,-266
33,-259,0,-255,-128
34,-384,0,-255,-1277
35,-254,133,2,5
36,-258,380,127,-909
37,-518,-257,-129,-763
38,-633,128,0,-382
39,0,4,0,-384
40,-508,-128,-129,-639
41,-130,0,257,-392
42,0,-128,254,-612
43,-129,128,-258,1544
44,-256,0,-256,-276
45,-256,129,126,-1664
46,-385,-256,0,-2058
47,-383,387,0,-248
48,-253,255,1,118
49,-261,258,-2,-771
50,-382,256,-256,-508
51,-259,-256,1,256
52,-641,-9,0,-635
53,-525,256,-1,-256
54,2,-5,128,-255
55,-510,-124,128,-128
56,-3,385,-1,-637
57,-254,256,0,-261
58,-127,-510,-1,-1280
59,-384,-137,260,-270
60,-256,252,-254,-511
61,-769,390,0,-128
62,-383,-383,-1,-635
63,-642,120,257,-1536
64,-251,514,-125,-647
65,0,130,-14,-29
66,-374,255,262,660
67,-514,-127,-384,-1153
68,-386,-128,256,-126
69,-384,-1,0,-1794
70,-386,129,384,368
71,-258,-124,7,-376
72,-375,-140,-518,138
73,-511,255,126,-1024
74,-121,127,-128,506
75,-5,257,128,384
76,-256,126,-128,-644
77,130,0,128,-768
78,258,0,256,-1146
79,-376,-128,129,-1538
80,-258,-128,0,-640
81,-384,-257,128,-257
82,-256,-383,0,-775
83,-384,128,256,-1281
84,-256,-511,-255,-1027
85,-386,-136,-3,-1022
86,-128,0,-129,-898
87,-386,-256,-128,-141
88,-254,384,258,378
89,-387,-128,-3,-1664
90,-384,512,-384,755
91,-384,-254,254,-731
92,-382,378,135,-1169
93,-390,0,-509,124
94,-253,-383,-768,-892
95,-516,1,-131,-897
96,123,0,-129,-1029
97,-247,255,256,252
98,-254,135,-250,6
99,-513,-2,-256,-256
100,-380,512,0,-384
101,-258,128,-2,-1024
102,-381,127,-513,-253
103,-127,-129,-256,-255
104,-257,-129,125,0
105,-128,2,260,-255
106,-255,0,-255,-765
107,-256,767,3,-1406
108,-257,-131,127,-1408
109,-128,128,127,375
110,-254,0,0,900
111,-259,-2,257,-630
112,-128,1,-382,-271
113,-259,-257,-256,768
114,-514,-253,128,0
115,-380,128,-129,-525
116,-257,0,-128,-1666
117,-514,127,-128,-1021
118,-512,124,-130,-771
119,-515,384,127,-384
120,-257,128,-2,-896
121,-382,-1,-384,-384
122,-384,-127,1,-1920
123,-257,384,0,256
124,-256,2,-384,-1777
125,-384,-130,-6,-666
126,-381,-1,-1,132
127,1,-1,128,-637
128,-259,-129,0,-640
129,-257,-127,127,-1022
130,-383,-5,-127,-652
131,0,513,-260,-8
132,145,0,128,-640
133,-640,260,-256,-1661
134,-134,122,1,132
135,-377,-253,124,-641
136,-641,385,-256,1
137,-389,0,127,-384
138,-256,251,4,-637
139,-388,0,-256,-1152
140,-510,2,0,-512
141,-127,512,-128,-1025
142,-391,257,1,-638
143,-380,256,256,-514
144,-129,261,-120,-247
145,-378,-512,-259,-1408
146,-266,0,0,-140
147,255,383,-256,1
148,0,252,130,-512
149,-512,-640,128,-766
150,-132,253,257,-1022
151,-252,11,-128,-905
152,-127,-257,128,-134
153,-2,127,-128,512
154,-388,-516,-128,0
155,-380,-126,-257,-770
156,-258,128,-256,-512
157,-640,383,-258,-773
158,-395,3,-1,640
159,-128,-384,0,251
160,-382,1,0,-517
161,-512,0,128,-891
162,-515,128,-1,132
163,255,127,0,127
164,-248,-124,-1,0
165,-255,-640,1,-512
166,-384,-252,-256,-1792
167,-251,259,130,-899
168,-264,510,-1,-1663
169,-510,-128,127,389
170,-126,-257,2,-254
171,-256,1,257,-111
172,-124,-128,-384,-1536
173,-512,-3,-128,-375
174,-128,-254,1,-388
175,-638,128,128,-119
176,-647,-257,128,124
177,-2,-4,128,-1148
178,-514,256,0,-1024
179,-509,127,-259,-770
180,-383,127,-382,-497
181,-252,-129,3,900
182,-127,1,256,126
183,-261,129,128,121
184,-383,383,-512,-1654
185,-257,253,0,-896
