,CH1,CH2,CH3,CH4
0,-383,-255,-386,-898
1,-389,-258,-130,-3
2,-379,121,1,-509
3,-636,273,-128,-123
4,-382,-384,-1,-896
5,-1,258,0,-768
6,-391,-130,-256,-1024
7,-381,257,-127,-638
8,-257,128,128,-640
9,-511,384,0,-506
10,-267,128,128,-1281
11,-126,384,0,-384
12,-384,126,-256,256
13,-256,-128,0,-262
14,-383,256,-256,-642
15,-637,256,-514,-642
16,-768,131,-133,-764
17,-639,0,-129,-898
18,-383,384,-256,-514
19,-254,-256,-257,-641
20,8,384,-255,-640
21,253,1,0,-513
22,-258,-6,-640,-511
23,-133,386,-131,-515
24,-377,0,-512,-260
25,-514,515,-256,-381
26,-259,383,-257,-1025
27,-253,384,-131,-643
28,-260,-128,127,-258
29,-127,246,-122,-259
30,-386,385,-384,256
31,-509,0,-128,-256
32,-254,0,-1,-513
33,-395,258,-257,-512
34,-637,638,-256,-385
35,-122,-127,-257,-640
36,-1,123,-129,-381
37,-126,0,-128,-1023
38,-384,-129,-130,-387
39,-385,-128,-385,-384
40,-385,1,-255,-384
41,-260,255,-128,-514
42,-121,261,-125,3
43,-512,0,-385,-1017
44,2,258,0,-640
45,-129,387,0,128
46,-2,638,-257,-646
47,-254,-3,-256,-514
48,128,-131,384,-1025
49,-510,768,4,-642
50,-520,-126,-255,-640
51,-125,128,-384,-127
52,-764,130,-255,-384
53,-512,769,-128,-640
54,-256,381,-128,-640
55,-384,129,-380,-898
56,-385,0,-517,-387
57,-257,126,-129,-636
58,-385,384,-256,-641
59,-254,254,-126,-386
60,-258,-1,-1,-382
61,-384,124,-255,-635
62,-128,141,-385,-659
63,-250,-384,-382,128
64,-259,517,-514,-898
65,0,250,2,-384
66,-254,1,0,-769
67,-130,128,129,-640
68,-2,0,-385,-768
69,11,128,253,-255
70,-383,-256,0,-1026
71,132,-253,127,-638
72,-4,512,-258,-382
73,-261,2,-255,-1
74,-513,1,0,-511
75,-383,-260,-249,-387
76,-260,256,-386,-635
77,-127,-384,0,-897
78,-257,132,-1,-642
79,0,128,-254,-512
80,-255,128,257,-384
81,-384,-257,1,-511
82,-384,374,-1,-638
83,-255,385,0,-642
84,2,126,0,-256
85,-4,-1,-514,0
86,-387,-257,-255,-1283
87,-383,-256,-128,-765
88,-512,509,-255,-386
89,-514,387,-131,-256
90,-386,-257,0,-513
91,-256,259,-257,-386
92,-384,511,-130,-1026
93,-384,126,-512,-510
94,-513,127,-128,-385
95,-258,-127,-253,-642
96,-386,-1,-384,-384
97,-253,130,-383,-896
98,9,255,-127,129
99,114,-128,-128,-775
100,-645,384,2,-513
101,-249,256,-133,-1026
102,-128,250,-640,-8
103,-249,384,-256,-768
104,-514,388,-256,-1408
105,127,640,-129,-885
106,-254,250,-387,-384
107,-387,-128,-384,-512
108,-131,379,0,-383
109,-257,384,128,-896
110,-386,0,-259,-635
111,-515,381,-255,-379
112,-644,-385,-124,-131
113,-634,390,255,-642
114,-384,254,-256,-770
115,-381,0,126,-1155
116,-126,253,-256,-384
117,-639,-517,-128,-767
118,-384,-115,2,0
119,-512,510,-2,-641
120,-2,-130,-256,-129
121,-244,2,-130,-763
122,-512,-640,128,-519
123,2,2,-257,-129
124,-390,1,-128,-514
125,-382,253,-256,-639
126,-253,-128,-128,-642
127,-129,384,-256,-896
128,-384,128,-1,-515
129,-384,256,-256,-257
130,-513,-384,-382,-516
131,-257,260,-257,-775
132,-384,-5,-512,-1018
133,-384,-128,-255,-125
134,-257,0,-254,-256
135,-126,-126,-383,-255
136,-513,-127,-255,-640
137,-256,256,0,-768
138,-517,-132,-130,-635
139,-245,-128,-257,-128
140,-135,0,-256,-641
141,-641,2,-257,-767
142,-260,-2,-256,-1024
143,-257,512,-385,-512
144,127,126,-381,126
145,-127,382,0,-260
146,-128,-133,-258,-128
147,-254,-128,-128,-260
148,-380,382,-258,-1027
149,-381,-3,383,-890
150,-132,-257,-389,-506
151,-514,-127,-382,-259
152,-252,-128,-513,-643
153,-386,0,-384,-639
154,-255,384,-256,-512
155,-254,0,-255,-384
156,-258,-1,-255,-384
157,-254,-128,-1,-259
158,-640,0,-387,-1153
159,-386,-128,-126,-512
160,-127,-2,128,-128
161,-261,265,-382,-646
162,-131,-512,-385,256
163,-641,263,-258,-775
164,-250,-135,-382,-637
165,-390,5,128,-637
166,-641,383,-258,-256
167,-377,-128,-256,-514
168,0,-6,-256,-512
169,-258,256,-257,-641
170,129,128,-127,-770
171,-510,255,0,-764
172,-383,0,-129,-513
173,-128,384,-128,-770
174,-510,258,-385,-512
175,-384,-256,-128,-254
176,-511,129,-384,-512
177,-257,-257,4,-128
178,-376,7,-4,-513
179,129,512,4,-384
180,-523,-128,511,-512
181,-511,-131,-125,-512
182,-135,-128,-384,-512
183,2,-130,-127,-382
184,-255,6,-128,-384
185,-257,512,-384,-762
186,-257,128,0,256
187,-133,254,127,-768
188,3,7,133,-399
189,-384,-131,-256,-382
190,-385,256,-256,-639
191,-513,-1,-513,-771
192,-382,381,-1,124
193,-257,258,-254,-249
194,-384,4,109,-644
195,-253,-129,268,-509
196,-513,126,-768,-899
197,-258,256,128,-384
198,-384,384,-513,-1026
199,-262,256,-1,-6
200,-5,256,-254,-510
201,5,135,-252,-236
202,-129,127,-513,-1536
203,-128,382,-128,-772
204,-264,-259,-256,-640
205,-641,-126,-256,-512
206,-254,-128,-128,-512
207,0,-6,-127,-768
208,-244,385,-129,-767
209,-515,0,128,-1024
210,-129,256,126,-127
211,-383,-1,-385,-646
212,-384,0,0,-640
213,-514,-127,2,-639
214,-258,-265,-127,-642
215,-384,512,-128,-388
216,-256,-384,0,-1
217,-387,-512,0,-258
218,-384,0,-259,-512
219,-515,0,-640,-258
220,-639,-125,-258,-382
221,-138,-255,-254,-385
222,-249,128,-130,-386
223,-385,767,256,-509
224,-257,254,1,-1153
225,-381,256,-1,-643
226,-384,129,-129,-512
227,-385,6,-126,-644
228,-385,-258,-384,0
229,-644,384,-128,-512
230,-639,512,-257,-641
231,-505,-128,-256,-638
232,-389,639,-256,1
233,-637,-252,1,-384
234,2,118,-256,-126
235,-253,384,0,-769
236,-258,-2,-257,-129
237,-253,0,-128,-512
238,-513,129,-384,-384
239,-6,256,-128,-642
240,-119,-4,-256,-1
241,-512,511,-255,-760
242,-508,125,-640,-896
243,-128,254,-128,-256
244,-519,-256,-129,-516
245,-508,128,-256,-383
246,1,-256,-384,-258
247,-128,124,-130,-767
248,-132,-127,-255,-512
249,4,-256,-513,-382
250,-510,516,-511,0
251,-256,765,-257,-512
252,-125,-259,-768,-640
253,-512,127,-263,-383
254,-257,-4,-253,-766
255,-258,512,-384,-515
256,-255,-130,-382,-512
257,-128,2,129,-641
258,-258,383,-1,-385
259,-256,388,0,-511
260,-128,-1,-1,-388
261,-382,256,-126,-256
262,-257,-4,-384,-129
263,-257,4,-127,-385
264,-130,384,-6,-383
265,-127,-131,-640,-129
266,-382,-256,-2,-512
267,-389,-127,-121,1
268,-256,-128,-512,-772
269,-386,129,257,-1025
270,-380,128,-131,-1020
271,-132,-383,-384,2
272,-644,-130,-128,-512
273,-380,0,-381,2
274,-252,0,-259,-1142
275,-385,-128,0,-777
276,-129,385,-128,-257
277,-128,127,130,-512
278,-128,128,127,-258
279,-126,383,1,-125
280,-378,264,-128,-760
281,-383,-128,-256,-643
282,-128,258,-256,-128
283,-521,381,-257,-128
284,-632,128,-384,-772
285,260,384,-256,-1023
286,0,255,3,-515
287,-254,130,-509,-384
288,-386,-256,-384,-257
289,-257,255,-257,-515
290,-384,-386,-639,-1025
291,-385,-125,1,-767
292,-255,384,-256,-640
293,-634,-123,-259,-770
294,-638,-130,-2,-512
295,-382,256,127,-768
296,-251,128,-257,-509
297,-132,256,3,-386
298,-516,128,-132,-640
299,-380,-383,-382,-384
300,-128,-134,-1,-635
301,8,1,-256,-768
302,-513,122,0,-767
303,127,-253,-1,-379
304,-255,255,-129,-128
305,-259,-385,0,-257
306,-2,125,128,-381
307,-129,-128,-128,-1152
308,-133,127,0,-506
309,-519,-385,-259,-510
310,-374,2,-124,-130
311,-132,-128,256,-643
312,-520,128,0,-512
313,-509,-128,-258,-638
314,-258,128,0,-640
315,-256,-129,-128,-257
316,-384,-1,-132,-773
317,-128,-128,-385,-638
318,-127,257,-128,-129
319,-507,128,0,-766
320,-512,256,-256,-386
321,-384,0,-128,-639
322,-385,257,-256,-257
323,-250,127,0,-773
324,-2,385,-129,-506
325,-517,384,-128,-257
326,-640,-125,-256,-769
327,-257,256,0,3
328,-258,765,-3,-518
329,127,-6,-256,-514
330,0,5,-128,-766
331,-512,256,-258,-255
332,0,0,-512,-384
333,-510,-2,-259,-510
334,-255,128,-128,-1024
335,-381,0,-256,-640
336,2,126,2,-511
337,-393,-128,-4,-385
338,-249,257,-257,-767
339,-1,261,-130,-257
340,-381,-1,-128,-640
341,-258,393,-128,-512
342,-129,630,5,-771
343,0,-264,253,-500
344,-256,4,-770,126
345,-126,-128,0,-1027
346,-508,-130,1,-638
347,-253,0,-386,-384
348,-393,-127,-380,-252
349,-639,255,0,-4
350,-376,-128,-388,-644
351,-255,256,-384,-637
352,-257,-127,-130,-512
353,-258,0,-1,-514
354,-255,257,-1,-256
355,-512,383,-257,-641
356,-385,0,-119,-511
357,-384,510,383,-384
358,-385,-382,-384,-256
359,-256,-11,-384,-901
360,-385,256,-385,0
361,-124,253,-130,-774
362,-1,128,-513,-639
363,-131,124,-127,-764
364,-255,-255,-257,-256
365,-127,384,-256,-644
366,-257,262,-127,-512
367,-384,-1,-513,-259
368,-257,129,129,-772
369,-128,255,-258,-503
370,-384,-3,-385,-258
371,-129,0,-384,-642
372,-126,256,-131,-640
373,-256,-128,-1,-895
374,-130,2,128,-509
375,-384,128,-6,-129
376,-130,127,-383,-644
377,-383,0,-128,-1023
378,-264,0,-384,-384
379,-896,-128,-130,-892
380,-270,-130,0,-384
381,-124,-515,-256,130
382,-257,14,0,0
383,127,768,-129,-766
384,-252,128,-128,-124
385,-259,126,-256,-640
386,-252,131,-133,-780
387,-512,250,2,-257
388,-127,768,-384,-639
389,-256,4,-130,-641
390,-1,-389,2,-514
391,-254,252,-3,-507
392,128,136,384,-909
393,-508,0,-121,-129
394,115,0,-256,-768
395,135,0,-128,-255
396,-383,-257,-128,-1153
397,-131,126,-128,-10
398,-251,4,-129,-255
399,-376,-14,1,-102
400,-640,384,-128,-1408
401,-246,-2,0,-388
402,131,258,-128,-512
403,-7,257,256,-896
404,-385,256,0,-512
405,-133,-253,-255,-124
406,142,-6,-258,-1022
407,-636,384,128,-768
408,-384,-2,-512,1
409,-640,-127,130,-385
410,-388,256,0,-130
411,-252,2,128,-765
412,-638,-261,-1,-643
413,-383,384,256,-641
414,-258,128,128,-386
415,-383,256,-387,-385
416,-124,768,-383,-640
417,-261,259,-128,-512
418,-640,1,0,-892
419,-270,-5,-123,-773
420,-127,384,-511,-637
421,-254,-130,-384,-897
422,-259,255,-513,-383
423,-126,-256,-128,-512
424,-380,-257,-384,-385
425,-385,-132,-4,-386
426,-383,254,-128,-128
427,-125,256,-256,-512
428,-130,-256,0,-384
429,-260,1,-255,-513
430,-384,130,256,-512
431,-254,511,-125,-512
432,-128,391,-130,129
433,-1,0,-128,-510
434,0,383,-124,-256
435,-254,-257,254,-640
436,-639,129,-385,-386
437,-648,-1,0,-257
438,-1,260,-128,-254
439,-384,-256,0,-511
440,-255,260,-256,-256
441,-516,380,256,0
442,-512,-131,127,121
443,-509,1,0,-513
444,-259,255,-256,-129
445,-768,252,-258,-766
446,-387,387,-128,-640
447,-391,-512,-256,-129
448,259,2,-1,-768
449,-640,1,-386,-768
450,-131,254,-384,0
451,-512,-385,0,-504
452,-129,378,-256,-774
453,-257,128,126,-131
454,-129,256,255,-383
455,-386,129,-129,-384
456,-255,512,-1,-638
457,-256,129,-256,-641
458,-128,260,2,-396
459,-120,-128,-512,128
460,-386,259,-1,-259
461,-1,254,-255,-515
462,-379,258,259,-896
463,-386,254,256,-384
464,-134,-258,129,-768
465,130,624,1,-128
466,-262,512,-128,-899
467,-380,-1,0,-895
468,-131,384,-2,-511
469,-646,-127,-384,-513
470,-378,-2,127,-769
471,-129,383,-120,-255
472,-257,512,-383,-893
473,-129,768,-256,-390
474,-256,381,258,-383
475,-256,382,253,-640
476,-383,0,128,-769
477,-643,253,256,-511
478,-133,770,128,-770
479,-257,131,0,-258
480,-257,1,-384,-256
481,-384,515,-254,-384
482,-123,-134,1,-641
483,128,-896,128,-640
484,-128,-130,1,-640
485,-514,-2,-2,-768
486,-131,257,0,-641
487,-254,255,-257,-897
488,-384,-2,-127,-896
489,-385,-127,-257,-767
490,-255,384,-256,-512
491,-386,-124,-129,-773
492,-130,126,-255,128
493,-382,383,-384,-128
494,133,384,-128,-643
495,-271,511,-256,-765
496,-378,256,1,-383
497,-128,110,0,-513
498,-384,4660,1,-253
499,-255,4478,-384,-896
500,-512,4370,0,-914
501,-384,6295,1034,30009
502,-640,7294,2563,32619
503,-386,7423,2944,19999
504,-135,7170,3072,7990
505,127,7168,2944,6144
506,-266,7424,3328,11436
507,-512,7295,3978,10206
508,-246,7683,5125,8941
509,-137,7805,5762,7426
510,-513,7680,5632,7679
511,-122,7935,6015,7168
512,-123,7932,6144,7552
513,-513,7422,6528,7548
514,0,7685,7435,6649
515,0,7936,7545,6014
516,-639,8063,7424,6147
517,-392,7810,8187,6785
518,-128,7934,8572,5892
519,-260,8192,9218,5892
520,-384,8061,9216,5500
521,-252,8065,9089,4990
522,-130,8321,9603,5125
523,-255,8320,9984,5117
524,0,7555,9986,4351
525,-251,8064,10752,5378
526,-513,8318,11008,4082
527,-1,8321,11521,4100
528,-384,8577,11520,4098
529,-256,8318,11520,4223
530,-511,8064,11648,3968
531,-512,8188,11903,3844
532,-642,8319,12290,2944
533,-503,7936,12545,2944
534,-2,8320,12540,3329
535,-385,8065,12287,2941
536,-130,8578,12674,2692
537,-512,8580,13053,3073
538,-129,8321,13567,2304
539,-510,8325,13311,2944
540,-385,8571,13438,2936
541,-385,8064,13056,2045
542,-257,8580,13575,2432
543,-127,8320,14208,2046
544,-262,8061,13953,2047
545,-2,8577,13952,1788
546,-519,8447,13954,1799
547,-114,8444,14335,2304
548,-15,8063,14077,1788
549,-644,8320,14336,1537
550,-513,8703,14720,1280
551,-651,8448,14719,1024
552,128,8319,14976,1152
553,-383,8193,14720,1278
554,127,8705,14982,638
555,-253,8448,15232,896
556,-772,8831,14976,1024
557,-8,8716,15358,1154
558,-261,8192,15488,896
559,-253,8967,15358,1024
560,3,8701,15363,635
561,-137,8966,15486,521
562,-771,8956,14977,1146
563,-375,7936,15748,130
564,0,8053,16127,1280
565,-253,8706,15874,251
566,-256,8574,15615,771
567,-384,8193,15746,251
568,-383,8838,16129,381
569,-127,8832,16000,7
570,-638,8192,15995,896
571,-384,8832,16384,-506
572,-513,8698,15998,130
573,-385,8319,15874,130
574,-371,8583,16130,381
575,259,9088,16254,-513
576,-266,8448,16257,256
577,-385,8701,16512,135
578,-389,8577,16128,-128
579,-254,8963,16384,644
580,-512,8957,16128,256
581,-129,8702,16129,-257
582,-383,8576,16384,-124
583,-131,8450,16512,128
584,-254,8191,16381,1
585,-256,8572,16640,0
586,-255,8831,16256,-255
587,0,8706,16382,-257
588,-389,8189,16640,2
589,-510,8955,16511,-634
590,-128,8713,16642,-536
591,-130,8577,16259,256
592,2,8320,16384,-503
593,-255,8448,16512,-515
594,-128,8576,16641,254
595,-256,8447,16768,-125
596,-251,8954,16640,115
597,-399,8975,16767,28
598,257,8575,16641,-768
599,-136,9089,16512,-2
600,-125,8702,16512,-384
601,-1,8964,16514,2
602,-128,8704,17152,-128
603,-1,8067,16643,1
604,-123,8314,16895,-510
605,-255,8704,16768,-512
606,-257,8446,16766,128
607,-128,8193,16384,-388
608,-382,8832,16768,-514
609,-386,8576,16513,-772
610,-260,8828,16890,-131
611,-129,8832,16894,-633
612,-384,8704,16512,-774
613,-125,8832,16768,-128
614,-258,8192,16641,-640
615,-126,9085,17152,-133
616,-129,8836,17279,-246
617,-392,8832,17284,-642
618,1,8576,16770,-135
619,-507,8577,16640,-254
620,-389,8704,16766,-771
621,-253,8576,17152,-898
622,-384,8576,17025,-259
623,-260,8582,17149,-259
624,-386,8319,17152,128
625,-637,8832,16768,-768
626,-122,8576,17152,-384
627,1,8321,16765,-767
628,-5,8961,16512,-2
629,-388,8578,16636,-1152
630,-383,8701,16898,-267
631,-259,8704,16639,-121
632,-125,8704,17153,-767
633,-639,8705,16763,-384
634,-258,9088,16899,-256
635,-252,8705,17536,-386
636,-512,8827,16647,131
637,-384,8960,16766,-890
638,-384,8830,17152,-512
639,-259,8704,16896,-128
640,-378,8834,17025,-518
641,387,8831,17152,-511
642,-7,8577,16896,-257
643,-383,8574,17281,-766
644,-262,8703,16641,-768
645,-123,8832,17026,-384
646,-641,8449,17153,-640
647,-128,9088,17279,-1024
648,-381,8574,16896,-768
649,-258,8703,17021,-384
650,0,8710,17026,-511
651,-386,8318,17022,-512
652,-255,9089,17409,-767
653,-253,8700,17279,-769
654,-1,8193,17408,-642
655,-385,8313,17282,-509
656,-256,8959,16897,-659
657,-383,8448,16894,128
658,-256,8582,17023,-1154
659,-384,8958,17152,-254
660,-257,8444,17149,-514
661,-380,8577,16768,-769
662,-518,8831,17024,-768
663,119,8706,16768,-385
664,-266,8960,17280,-513
665,-637,9342,17406,-512
666,-257,8448,16894,-511
667,-642,8575,16896,-130
668,-123,8704,17023,-894
669,-259,8447,17023,-636
670,-384,8960,17150,-1413
671,-385,8960,17280,-135
672,-384,8959,17151,-510
673,-512,8702,17154,-640
674,-258,8448,17279,-385
675,1,8190,16897,-503
676,-251,8824,17022,-1662
677,-256,8579,17024,-772
678,-129,8066,17024,-768
679,-518,9095,17024,-512
680,-637,9086,17024,-1153
681,-384,8704,17024,-638
682,-512,8320,16766,-513
683,-264,8318,17275,-384
684,-253,8834,17280,-258
685,-640,8831,16768,-899
686,-384,8703,17410,-892
687,-385,8577,17023,-640
688,-127,8961,17152,-769
689,-635,8962,17151,-899
690,-510,8832,17153,-512
691,-513,8960,16769,-640
692,-374,8703,17544,-641
693,-136,8704,17399,-639
694,-641,8832,16895,-384
695,-122,8962,17155,-641
696,-128,8319,17152,-127
697,-257,8961,17024,-896
698,-128,8697,16768,-1027
699,-384,8576,17281,-1273
700,-256,8577,17149,-248
701,-384,8575,17152,-515
702,-259,8321,17280,-894
703,-257,8576,17024,-1024
704,-518,8961,17028,-758
705,-636,8826,17406,0
706,-249,8450,16894,-518
707,-260,9093,17152,-382
708,-387,8958,16896,-513
709,-512,8576,17020,-639
710,-384,8832,17152,-640
711,-385,8316,16768,-384
712,-128,8456,16905,-644
713,-384,8829,17279,-767
714,-128,8320,16896,-384
715,-259,8833,17024,-635
716,0,8192,16895,-899
717,-387,8832,17151,-511
718,-387,8325,16640,-769
719,-635,9213,17026,-638
720,3,8063,17152,-510
721,-259,8960,17152,-256
722,-128,8585,17153,-513
723,-128,8448,17152,-128
724,-128,8961,17535,-644
725,-254,8571,16889,-511
726,-768,8448,16769,-639
727,-384,8577,17282,-384
728,382,8832,17409,-512
729,8,8834,17283,-638
730,-509,8704,17024,-1024
731,3,8834,17408,-768
732,-394,8960,17151,-257
733,-247,8831,17149,-641
734,2,8705,16767,-508
735,-130,9089,16894,-382
736,-382,8703,16895,-1024
737,-385,9223,17025,-896
738,-257,9207,17280,131
739,-129,8703,17280,-528
740,-127,8960,17281,-1024
741,-384,8448,17408,-382
742,-255,8572,17281,-386
743,-513,8832,17151,-900
744,-519,8704,17024,-632
745,-626,8833,17023,-259
746,258,8832,17025,-643
747,-523,8960,17280,-770
748,-380,8959,17152,-896
749,-380,9088,17278,-390
750,-385,8959,17150,-128
751,-130,8959,16896,-642
752,-1,8701,17156,-639
753,2,8319,17280,-384
754,-512,8572,17152,-640
755,-132,9214,16894,-391
756,-128,8832,17663,-128
757,-3,8959,17146,-644
758,-387,8703,17155,-899
759,-256,8963,17279,-1016
760,-517,8958,17024,-256
761,-506,8576,17281,-900
762,0,8573,17280,-640
763,-381,8704,17280,-899
764,-256,8703,17152,-1027
765,-383,8575,17281,-878
766,-513,8578,17407,124
767,-512,8832,17152,-898
768,-519,8576,16895,-128
769,128,8832,17150,-1022
770,-396,8701,17280,-125
771,-763,8834,17151,-263
772,-243,9210,17281,-640
773,-133,8320,17280,-257
774,-389,9088,17279,-768
775,-383,8581,17025,-645
776,-134,8962,16896,-256
777,128,9085,16897,-519
778,-125,8701,17152,-1024
779,-385,8833,17152,-511
780,-258,8960,17280,-770
781,-258,8575,16897,-384
782,-127,8955,17018,-381
783,-384,8708,17153,-385
784,-512,8447,16896,-511
785,-382,8575,17024,-767
