,CH1,CH2,CH3,CH4
0,8,12160,23680,-887
1,-278,11796,23546,-903
2,-244,11011,23807,-883
3,-268,12672,23680,-1033
4,-234,12017,23679,-514
5,5,11778,23556,-1015
6,-138,12028,23804,-1280
7,-126,12166,23558,-1016
8,-127,11525,24064,-896
9,-134,11751,23410,-1155
10,-264,12159,23420,-793
11,-248,11918,23675,-759
12,-133,11784,23690,-894
13,-254,11641,23429,-790
14,0,12245,23542,-526
15,-248,12430,23676,-495
16,-261,11807,23683,-889
17,-127,11625,23556,-665
18,-384,11895,23668,-605
19,-129,11788,24059,-1163
20,-100,11874,23832,-457
21,-381,11914,23672,-476
22,-264,11533,23927,-803
23,-369,11514,23942,-131
24,-529,11901,23699,-889
25,-131,11518,23416,-1154
26,-481,12059,24066,-894
27,-411,12140,23936,-640
28,-181,11771,23543,-898
29,268,11915,23427,-768
30,-348,12029,23683,-1023
31,-267,12170,23810,-1024
32,-377,12540,23818,-908
33,-396,11628,23171,-513
34,-125,11135,23554,-772
35,-383,11560,23806,-259
36,-14,12301,23934,-1043
37,-84,12011,23417,-739
38,-667,11771,23691,-653
39,109,11787,23672,-769
40,-342,12165,23680,-775
41,-399,12286,23811,-1026
42,-264,12409,24064,-760
43,-127,11767,23681,-258
44,-249,11521,23936,-514
45,-149,11783,23685,-640
46,4,12161,23671,-643
47,-117,11903,24195,-1171
48,-125,11906,23297,-1249
49,-147,12289,23810,-504
50,26,12286,23162,-644
51,-382,12309,23418,-778
52,-19,11903,23935,-1028
53,-277,12267,23804,-394
54,-375,12049,24060,-748
55,-247,11777,23811,-896
56,-122,11773,23811,-628
57,-141,11905,24063,-537
58,-372,11904,23802,-1015
59,127,12040,23678,-367
60,-409,12023,23683,-944
61,-371,11648,23818,-1001
62,-396,11904,23934,-766
63,-347,11648,23804,-1035
64,2,12029,23808,-1148
65,-274,12033,23804,-635
66,-267,12291,23556,-780
67,-367,12159,23436,-743
68,-129,12434,24091,-678
69,-409,12385,23898,-1418
70,-362,11912,23428,-709
71,-88,12422,23817,-533
72,-31,12020,23678,-625
73,-411,12033,24084,-389
74,-375,12161,24044,-914
75,-388,12290,23427,-889
76,-213,12281,23801,-509
77,-24,11904,24190,-923
78,-524,12305,23803,-1116
79,-241,12401,23942,-223
80,-409,12150,23802,-565
81,-502,12163,23556,-1152
82,-228,12165,24184,-771
83,-137,11655,24067,-1021
84,-447,12014,23946,-1027
85,-588,12417,23569,-911
86,115,12063,23545,-635
87,-229,11773,23678,-1005
88,-274,12025,23935,-921
89,-236,11646,23939,-516
90,-293,12192,23679,-1430
91,248,12140,23953,-987
92,-223,11770,23910,-387
93,-511,12032,23551,-1044
94,-514,12416,23817,-1154
95,-131,12154,23808,-511
96,-127,12167,23806,-759
97,-127,12280,23680,-1152
98,-128,12026,23937,-638
99,-380,12315,23804,-1146
100,-513,12367,23795,-229
101,-263,11479,23550,-820
102,128,11819,23850,-1520
103,-255,12285,24065,-235
104,-256,11890,23918,-952
105,-2,11777,23813,-1272
106,-384,11904,23790,-255
107,-265,12042,23693,-1030
108,131,12149,24311,-522
109,-252,11496,23402,-393
110,-246,11558,23703,-774
111,-634,12026,23681,-773
112,-277,11518,23804,-1039
113,-127,12027,23543,-888
114,-252,11656,23703,-512
115,-504,11885,24066,-892
116,-517,11787,23818,-1031
117,-393,11674,23803,-793
118,-270,11364,24051,-509
119,-247,12118,24190,-649
120,-393,12158,23964,-381
121,235,12285,23549,-768
122,256,12031,24060,-511
123,-137,12296,23673,-901
124,-244,12420,23549,-1014
125,8,12539,23809,-514
126,-13,12025,23558,-759
127,-142,12034,23421,-914
128,-420,12170,23914,-259
129,-631,12390,24069,-634
130,-88,11907,23554,-640
131,117,12442,23561,-520
132,-279,12279,23941,-770
133,-381,12271,23797,-642
134,-388,11631,23808,-760
135,-521,11520,23934,-518
136,-337,11392,23808,-1031
137,-10,11648,23936,-1022
138,-412,12566,23809,-762
139,-72,12523,23808,-130
140,223,11890,23808,-920
141,-386,11913,23936,-1008
142,-1,11897,23661,-620
143,-691,11908,23562,-535
144,-573,12294,24065,-763
145,146,12288,23677,-373
146,-36,11912,23938,-511
147,-271,12012,23936,-639
148,-382,12184,23947,-907
149,-255,11536,23678,-256
150,-263,11857,24045,-1024
151,1,12179,24073,-621
152,-260,11655,23932,-384
153,-12,12018,23831,-635
154,-322,11918,23042,-522
155,-525,11775,23541,-253
156,-272,11893,23549,-984
157,-126,11919,24037,-1454
158,-248,11541,24075,-152
159,-384,11507,23936,-489
160,-380,12289,23937,-642
161,-407,11655,23686,-126
162,-98,12043,23681,-787
163,-649,11904,23939,-872
164,-12,12038,24064,-123
165,-606,12288,23936,-521
166,-402,11647,23552,-641
167,-384,12016,23425,-767
168,-135,12033,23552,-896
169,-246,11901,23555,-771
170,-640,11779,23552,-1152
171,-276,12163,24195,-758
172,-128,12150,23673,-10
173,-389,11773,23688,-1170
174,-121,12037,23803,-754
175,-630,12161,23419,-130
176,-402,12033,23422,-518
177,-130,12032,23677,-896
178,-132,11903,23795,-767
179,-1,12030,23957,-896
180,-127,12023,23436,-768
181,-97,12403,23659,-895
182,-605,12419,23568,-661
183,-441,12162,23548,-612
184,-240,12172,23556,-1394
185,-385,11783,23541,-954
186,-256,12023,23806,-79
187,-385,11681,23677,-1144
188,-253,11485,23934,-295
189,-252,12396,23575,-1045
190,12,12174,23536,-1228
191,-154,12040,23917,-640
192,-643,11520,23956,-1012
193,-376,11908,23424,-664
194,-388,11773,23678,-500
195,-507,11902,23934,-1005
196,-262,12288,23807,-1179
197,-502,11904,23807,-382
198,-134,12157,23551,-1141
199,-516,12033,23931,-662
200,69,12031,23683,-644
201,64,11776,23679,-621
202,-378,11777,23936,-1413
203,10,11907,23678,-391
204,-426,12033,23943,-898
205,-349,12030,23932,-756
206,115,12162,23803,-640
207,-395,11907,23546,-774
208,25,12137,23423,-404
209,-10,12308,23662,-492
210,-278,11899,23957,-769
211,-641,12291,23183,-532
212,-385,11557,23646,-620
213,-382,11748,23826,-1119
214,-383,11942,23556,-1316
215,-260,11135,23783,-409
216,0,11949,24076,-739
217,-510,12088,23430,-672
218,-540,11879,23791,-402
219,-266,12152,23567,-479
220,-244,11924,23668,-921
221,-391,11642,23916,-35
222,-126,12428,23962,-246
223,-383,12265,23291,-1025
224,-33,11760,24066,-382
225,-93,11807,23808,-513
226,-161,12285,23798,-629
227,28,11757,23434,-125
228,-621,11784,24061,-637
229,-159,12035,23162,-1024
230,126,12297,23664,-513
231,20,12408,23809,-895
232,-391,11765,23678,-768
233,5,11904,23422,-1026
234,-629,11787,23938,-892
235,-290,12157,23925,-895
236,-227,11770,23674,-914
237,-394,11896,23541,-1145
238,98,11384,23574,-756
239,142,11770,24064,-1030
240,-115,12160,23554,-1017
241,-244,12031,23422,-512
242,-281,12159,23682,-1026
243,2,11903,23937,-896
244,-252,12033,23806,-898
245,-13,11904,24064,-1029
246,-134,12032,23681,-1010
247,126,11902,23681,-770
248,-315,11894,23811,-1026
249,-439,12160,24066,-1031
250,164,11922,23681,-1282
251,-519,12003,23933,-787
252,11,12283,23686,-866
253,-665,12035,23805,-1408
254,-237,11522,23805,-496
255,-268,11927,23418,-931
256,-516,12415,23690,-1006
257,-511,12152,24050,-487
258,-510,12161,23698,-533
259,-373,11905,24322,-629
260,-247,11775,23666,-664
261,-287,12160,23805,-1281
262,-502,11779,23553,-761
263,-421,11906,24184,-640
264,-735,11906,23423,-508
265,71,12032,24196,-517
266,-41,12045,23391,-800
267,-258,12278,23706,-1147
268,-108,11748,23805,-745
269,-169,11789,23664,-790
270,-371,11896,23421,-890
271,-124,11518,23561,-484
272,-250,11778,23684,-144
273,-150,12029,23806,-902
274,-525,11777,23808,-506
275,-379,12306,23938,-917
276,-522,12394,23929,-1157
277,-510,11762,23679,-1142
278,-514,11898,23807,-880
279,-353,11651,23419,-775
280,-148,12288,23419,-899
281,-349,11780,23800,-513
282,-36,12398,24194,-998
283,-647,12330,23830,-1310
284,95,11768,23793,-176
285,-325,12160,23936,-445
286,-790,11776,23809,-1409
287,-285,12304,23678,-631
288,-377,12167,24074,-407
289,-156,12542,23922,-882
290,0,12013,23953,-125
291,-121,12032,24054,-1048
292,-383,12028,23674,-1025
293,-516,11774,23935,-768
294,-130,12042,23930,-896
295,-258,12287,23552,-640
296,-256,12017,24070,-638
297,-256,11907,24195,-766
298,-253,12198,24323,-639
299,-261,12389,24026,-915
300,128,11753,23693,-1145
301,-255,11914,23923,-769
302,-256,12170,23704,-1300
303,254,12150,24179,-1016
304,-256,11657,23541,-255
305,126,12426,24072,-774
306,-246,12156,23920,-773
307,-259,12274,23547,-514
308,-253,11631,23696,-637
309,-372,11905,23807,-380
310,-515,11785,23810,-662
311,-265,12409,23942,-772
312,-130,11928,23926,-1152
313,-109,11503,23677,-1157
314,-519,11885,23676,-415
315,-21,11801,23803,-477
316,-231,11728,23945,-900
317,-259,12191,23800,-638
318,-259,11519,24075,-1018
319,-129,12294,23552,-896
320,-128,11897,23930,-766
321,131,12163,23674,-645
322,-18,11768,23548,-1146
323,-280,11648,23805,-388
324,-497,11919,23168,-760
325,-111,12530,23676,-784
326,-278,11383,23307,-509
327,-240,12088,23423,-1021
328,148,12162,23422,-767
329,-35,12421,23945,-654
330,-497,12145,23790,-892
331,-1,12025,23416,-638
332,-539,11907,23683,-906
333,-340,12029,24192,-624
334,4,11646,23814,-655
335,-292,11648,23679,-1279
336,-510,12296,23680,-640
337,-224,12018,23552,-1030
338,-7,11767,23424,-880
339,-269,11796,23547,-506
340,-244,12299,23437,-501
341,-122,12022,23937,-416
342,22,11778,23681,-1030
343,-31,12032,24063,-472
344,-503,11651,23549,-382
345,17,11901,23678,-1148
346,-405,11541,23664,-1421
347,-381,11510,24071,-643
348,125,11752,23674,-768
349,-240,12035,24304,-499
350,-306,11781,23966,-516
351,-26,11899,23565,-1393
352,11,11902,23294,-1055
353,-111,12143,23670,125
354,-254,12291,23812,-729
355,-253,12060,23795,-828
356,-498,11775,24059,137
357,-641,12026,23823,-877
358,-521,12159,23556,-514
359,-393,12161,23536,-505
360,-262,12163,24321,-641
361,-255,12288,23927,-641
362,-252,12028,23683,-639
363,-265,11904,23809,-645
364,-128,11902,23680,-1026
365,-375,11510,23552,-1028
366,-520,12150,23681,-514
367,-133,11898,23807,-520
368,-254,11782,23808,-1154
369,-253,12163,23801,-891
370,-385,12284,23422,-778
371,-17,12161,23689,-1151
372,148,12288,23937,-501
373,-375,12039,23803,-265
374,-266,11885,23551,-902
375,-252,12418,23798,-912
376,-516,11668,23833,-383
377,-144,11997,23405,-761
378,-221,12290,24051,-519
379,-511,12165,23697,-760
380,-299,12035,23932,-763
381,-121,11782,23567,-1020
382,-152,11776,23670,-663
383,119,11876,23675,-130
384,0,12511,23816,-473
385,-258,12575,23661,-557
386,-118,11914,24321,-136
387,-141,12154,23694,-664
388,-376,11917,24059,-1425
389,5,11902,23679,-799
390,-264,11905,24073,-1007
391,-253,11653,23424,-791
392,-257,12290,23935,-270
393,-255,12159,23523,-489
394,-118,12415,23425,-1391
395,-2,12032,23808,-1050
396,-139,11774,23424,-398
397,-117,11912,23802,-478
398,5,11394,23554,-1281
399,-169,12544,23552,-536
400,-370,11765,23552,-375
401,-131,11912,23565,-897
402,-394,12159,24192,-513
403,-247,11910,23676,-1030
404,-262,11646,24069,-768
405,-100,12020,23667,-1033
406,108,12147,23549,-293
407,-531,12314,23683,-479
408,-371,11650,23432,-787
409,-254,12155,23539,-286
410,-127,11556,23793,-592
411,-499,11636,23950,-1388
412,-651,11770,23556,-962
413,-2,12010,23797,-13
414,-128,12050,23688,-580
415,0,11895,23553,-1041
416,-236,12128,23656,-669
417,-258,12052,23944,-854
418,-374,11649,23560,-1215
419,-511,12026,23783,-12
420,-399,12161,23828,-765
421,-145,12012,23299,-384
422,-108,11662,23552,-1025
423,-366,12454,23424,-640
424,-288,12397,23434,-886
425,-116,12166,23818,-126
426,-382,12551,23804,-894
427,-138,12277,23680,-640
428,-249,11765,23923,-368
429,-385,11653,24198,-1023
430,-264,12043,23422,-637
431,-246,11875,23802,-1411
432,-513,11391,23807,-744
433,-152,11794,23543,-931
434,-101,11766,23563,-1283
435,-381,11642,23800,-860
436,-159,11796,23556,-396
437,21,12542,23937,-1031
438,-391,12144,23680,-889
439,117,11904,23807,-637
440,-337,12034,23680,-1024
441,-180,12031,23811,-512
442,52,11895,23422,-512
443,-397,11647,23934,-388
444,106,11779,23553,-782
445,-326,11899,23684,-769
446,-409,11513,24064,-764
447,-159,12241,23935,-388
448,43,12427,24067,-769
449,-522,12199,23571,-394
450,-244,11775,23666,-856
451,-521,12031,24064,-1408
452,-101,11900,23676,-366
453,111,12289,23689,-810
454,-517,11889,23939,-864
455,-254,11908,23931,-276
456,-527,11770,23945,-1341
457,-351,11646,24062,-1081
458,9,12156,23792,-524
459,-158,12544,23551,-1157
460,-243,12418,23809,-761
461,-137,12284,23922,-512
462,-414,11899,23423,-376
463,-348,12029,23942,-417
464,-134,11767,23670,-1191
465,-407,11918,23955,-1248
466,-202,12031,23915,-733
467,298,11752,23552,-520
468,49,11397,23812,-636
469,-350,11906,23683,-654
470,-42,11776,24078,-1158
471,-795,11904,24069,-760
472,-176,11910,23805,-508
473,-28,12288,24191,-658
474,-384,11889,23672,-1165
475,-117,11776,23811,-1006
476,-271,11929,23811,-900
477,-246,12415,24063,-1033
478,-277,12036,23684,-1028
479,-532,12150,23681,-513
480,-334,12166,23430,-764
481,-145,11916,23535,-642
482,-499,11892,23788,-885
483,-397,12157,23936,-897
484,-270,12156,23680,-784
485,-122,12170,23805,-385
486,-360,12429,23792,-1051
487,-406,12405,23557,-1136
488,-128,12008,23962,-771
489,-377,11648,23923,-1157
490,-384,12034,23680,-898
491,-509,11770,23935,-767
492,-516,11909,23930,-643
493,1,11897,23552,-384
494,-387,11775,23937,-508
495,-515,11767,23823,-901
496,-262,11670,24315,-621
497,-254,11875,23649,-530
498,-258,11259,23849,-1022
499,129,12063,24078,-503
500,-512,12403,24035,-784
501,3,11902,23678,-634
502,-256,12291,23949,-258
503,135,11886,23799,-1030
504,-758,11648,23558,-906
505,-273,11647,23800,-524
506,-111,11804,23423,-1298
507,-496,12156,23962,-976
508,-417,11638,23907,-482
509,134,12142,23568,-528
510,-629,12427,24205,-1664
511,-402,11707,23668,-1416
512,-271,11501,23537,-672
513,123,11881,23936,-489
514,-221,12145,23799,-784
515,-382,12175,24068,-260
516,-388,11766,23564,-877
517,-133,11522,23804,-1152
518,-256,12053,23814,-637
519,-383,12540,23551,-775
520,-92,12024,23804,-1008
521,115,11897,23935,-132
522,-284,11524,23684,-626
523,-96,12165,23549,-916
524,-34,11908,23801,-381
525,-372,12278,23808,-1148
526,139,11775,23808,-508
527,-282,12465,23682,-161
528,-369,12389,23940,-752
529,-265,11878,23799,-12
530,-512,11665,23808,-1210
531,-239,12157,23802,-730
532,-261,11647,23553,-394
533,-263,12032,23680,-1029
534,-391,12031,23682,-638
535,-230,12164,23552,-645
536,-2,12014,23680,-896
537,-275,11785,23670,-631
538,-383,12024,23424,-796
539,-387,11512,23685,-1168
540,-372,11919,23678,-868
541,-261,12416,23548,-398
542,-379,11664,23425,-1023
543,-115,11881,23930,-768
544,-130,11932,24071,-1021
545,1,11509,23936,-770
546,132,12137,23939,-640
547,-122,11918,23697,-1138
548,-120,11909,23534,2
549,-250,11768,24058,-492
550,-236,12272,23811,-773
551,-503,12080,23811,-639
552,-279,11611,23430,-1001
553,-120,12436,23774,-1304
554,-383,11293,24072,-647
555,-254,11890,23694,-1016
556,-515,12041,23677,-771
557,-143,12017,23811,-262
558,-353,12544,23680,-275
559,-404,11904,23806,-878
560,-145,12035,23557,-1
561,-225,12032,23937,-1032
562,-523,12159,23552,-512
563,-128,11906,23557,-889
564,-509,12031,24064,-1281
565,-137,11903,23560,-768
566,-250,11905,23552,-1152
567,-260,11773,24184,-634
568,-256,11522,23289,-657
569,-379,11778,23695,-1283
570,-395,11648,23802,-758
571,-132,12026,23680,-521
572,-132,12150,23809,-1027
573,2,12417,23679,-780
574,-261,11801,24046,-632
575,122,11643,23864,-1008
576,-225,11879,23165,-1035
577,-258,12291,23761,-778
578,-387,11907,23807,-642
579,-244,12035,24053,-756
580,-326,11656,23839,-1024
581,262,11885,23416,-784
582,-640,12018,23917,-530
583,-363,12177,23820,-384
584,5,11654,23801,-500
585,-147,12130,23707,-724
586,-363,12311,23287,-1152
587,122,11776,23911,-796
588,-525,12160,23824,-760
589,-101,11648,23680,-661
590,375,12161,23934,-246
591,-649,11776,24061,-1007
592,-229,12033,23805,-913
593,-269,12032,23423,-523
594,-392,11773,23677,-257
