,CH1,CH2,CH3,CH4
0,-258,-512,-384,-1152
1,-255,0,-128,-512
2,-384,-258,-513,-257
3,-256,-382,-254,-640
4,-381,256,128,-385
5,-641,-639,-383,-761
6,-388,-146,-3,-1283
7,-384,640,-128,-519
8,-253,-384,128,-129
9,-133,0,-516,-260
10,-382,-128,-383,-1024
11,2,-511,-256,-388
12,-258,-386,128,-759
13,-514,-258,-253,-776
14,-387,128,-129,-256
15,-384,-1,-128,-893
16,-260,257,-128,-1023
17,-118,256,-130,-515
18,-643,385,-124,-384
19,-12,3,-639,-644
20,-258,0,-128,-128
21,-386,-128,128,-896
22,-379,128,-384,-127
23,-2,1,129,-512
24,-389,512,0,-130
25,-388,2,1,-1024
26,-637,124,-382,-386
27,125,128,-258,-1020
28,-126,-1,-1,-642
29,-2,-126,-387,-512
30,-254,513,-511,-641
31,-510,257,-128,-386
32,-516,129,-129,-249
33,-256,127,128,-1404
34,-128,255,-128,-896
35,-133,-5,-128,-640
36,-384,-511,-256,-642
37,-125,-127,-128,-640
38,-130,-257,128,-512
39,-383,128,-509,-513
40,-387,-255,-258,-384
41,-256,-128,0,-129
42,-383,257,-256,-640
43,-256,255,1,-384
44,-126,128,0,-1280
45,-385,257,-1,-647
46,-2,-127,4,-637
47,-1,127,-256,-892
48,-2,0,1,-1281
49,-260,257,127,-772
50,-384,258,-130,-640
51,-255,-1,-256,-510
52,-128,253,-133,-649
53,1,128,258,-128
54,-254,0,-382,-642
55,-261,0,-255,-513
56,2,0,-129,-896
57,-509,129,-129,-510
58,-388,258,0,-384
59,-256,-386,-253,1
60,-256,384,-256,-772
61,-257,125,128,-1023
62,-386,-384,-130,-512
63,-380,382,-256,-898
64,-128,2,-1,-899
65,-386,-131,-124,-254
66,-382,256,-254,-1018
67,-516,128,-256,-645
68,-129,514,257,-386
69,-384,511,-2,-128
70,-1,384,-2,-639
71,-254,0,-384,-384
72,-129,251,-4,-767
73,-256,130,0,-386
74,-128,-258,-256,-256
75,-126,-252,-126,-384
76,127,128,0,-641
77,-127,-256,0,-512
78,128,-1,-2,-640
79,-376,127,2,-512
80,-385,255,-384,-898
81,-639,-129,-256,-895
82,-512,128,-255,-638
83,-384,-128,-129,-512
84,-514,257,-384,-641
85,-131,128,-390,-645
86,-390,129,0,-384
87,-638,-254,-384,-896
88,-117,385,6,-771
89,-5,127,127,-1022
90,-259,128,-3,1
91,-252,0,-256,-637
92,0,134,-128,-768
93,-377,1,-256,-768
94,-512,501,-384,-385
95,-385,-777,-128,-509
96,-384,-248,-258,1
97,-515,0,-128,-515
98,-5,-133,0,-638
99,-258,640,-256,-1024
100,-522,-260,-256,-637
101,-1029,-253,-384,-638
102,-621,3,-255,-386
103,-123,254,-257,-772
104,-262,-130,-384,-638
105,-251,-129,-1,-255
106,127,1,-128,-896
107,-254,-2,0,-767
108,-384,-127,-2,-515
109,256,129,-130,-1025
110,-511,-1,-256,-768
111,-383,-128,-1,-893
112,-640,-2,-127,-1027
113,-254,254,-384,-641
114,-385,-520,-128,-895
115,-124,-379,126,-385
116,-132,1,-513,-900
117,-385,0,0,-510
118,-256,127,-255,-257
119,-253,0,-256,-260
120,-640,-128,-388,-1034
121,-258,0,-639,-1146
122,-128,1,-126,-504
123,-384,256,0,-256
124,256,0,2,-512
125,-381,5,-132,1
126,-258,-639,126,-768
127,-636,263,-641,-640
128,2,380,-125,-511
129,-517,126,-256,-256
130,142,-1,-1,-384
131,383,-132,-256,-128
132,-123,255,0,-512
133,-257,-4,-257,-640
134,-384,-132,-254,-511
135,-257,-388,-128,-643
136,-129,-251,-258,-769
137,-127,384,-128,-769
138,-249,130,127,-896
139,-381,126,-2,-774
140,-3,-257,-387,-1278
141,-519,-129,-381,-504
142,-381,-384,1,-772
143,-512,-128,-128,-766
144,-253,257,-130,-768
145,-134,-512,-1,-1027
146,3,3,-129,-512
147,-512,256,-256,-1025
148,-129,0,2,-768
149,-383,384,0,-896
150,-386,-1,0,-384
151,-256,509,-255,-641
152,-386,256,-256,-384
153,-514,639,-255,-1027
154,-508,-10,-257,-636
155,-124,-252,-513,-511
156,-132,128,-511,-516
157,-387,-128,-255,-895
158,-384,127,-257,-384
159,-256,1,-1,-646
160,-257,385,0,-1023
161,0,382,0,-637
162,-386,-3,0,-637
163,-383,-128,0,131
164,-638,-1,-4,-384
165,-640,128,256,-1028
166,-638,-257,-130,-255
167,-380,129,-254,-642
168,-380,122,2,-385
169,-124,-384,-2,-768
170,-128,128,-129,-256
171,-129,2,-128,-379
172,-388,-2,-257,-640
173,-1,-386,0,-251
174,-255,9,-256,-128
175,-6,383,-256,-769
176,260,-128,-256,-512
177,-500,-6,-2,-896
178,-644,387,261,-399
179,-384,-126,-380,-252
180,-128,124,-384,-1148
181,-386,128,-256,-1410
182,-385,-2,-510,-772
183,-382,255,-513,-509
184,0,9,-261,-404
185,-125,-130,-3,136
186,-127,127,0,-892
187,-256,0,-512,-513
188,-129,-1,-383,-641
189,-124,126,-258,-385
190,-383,257,1,-401
191,-143,129,-251,157
192,-1,256,-130,-1536
193,-386,125,256,-644
194,-260,-257,-256,-640
195,-639,-128,257,-384
196,-127,-128,128,-512
197,-254,254,-513,-896
198,-135,4,-1,-769
199,-124,-128,-256,-768
200,-511,128,383,2
201,-384,-128,-387,-264
202,-508,256,-256,-1027
203,-644,-256,-2,-899
204,-10,251,129,-774
205,128,0,-1,-384
206,-4,-128,0,-514
207,-258,384,-128,-258
208,-125,128,-129,-1024
209,-129,128,-256,-640
210,-386,1,-257,-1151
211,-517,-1,-2,-524
212,-383,0,-127,-250
213,-515,0,-384,-894
214,-7,0,-258,-769
215,10,128,-1,-1025
216,-505,129,2,-513
217,-516,-253,-130,-769
218,-382,-3,0,-128
219,7,384,-512,-512
220,123,384,-255,-385
221,-396,383,-128,-640
222,-376,254,-128,-384
223,-1,-1,-3,-640
224,-386,1,129,-378
225,-131,-128,-254,-1536
226,-126,128,-384,-515
