,CH1,CH2,CH3,CH4
0,130,22912,515,-261
1,-510,22783,254,-776
2,-385,22914,1,-1023
3,-255,22912,128,-511
4,-387,22652,0,-769
5,-258,23038,-1,-634
6,-513,22143,-130,-256
7,-119,22925,-254,-516
8,-137,23167,0,-512
9,-516,22784,-256,-639
10,-508,23294,-130,-512
11,-136,23296,-128,-774
12,2,23039,-128,256
13,-380,23168,-128,-518
14,-514,23039,1,-1153
15,0,22912,0,-640
16,-506,23039,0,-640
17,-649,23168,0,-898
18,-257,23040,1,-512
19,-644,22908,-385,-768
20,-372,22654,4,-512
21,-3,22657,128,-898
22,-517,22784,-1,-770
23,-383,22784,0,-1021
24,-383,22655,127,-256
25,-2,23042,255,-649
26,-255,23295,255,-1411
27,-385,22909,128,-1014
28,-128,22661,255,-770
29,-384,23296,0,-765
30,-258,22655,127,-384
31,-256,23552,0,-1150
32,-259,23160,0,-381
33,-377,22784,0,-260
34,0,23174,-1,-642
35,-255,23424,1,-639
36,-3,22912,128,-384
37,-384,22775,-1,-1147
38,121,23426,256,-896
39,5,23287,-128,-384
40,-256,22529,256,-512
41,-258,23298,-258,-379
42,-127,23040,-128,-262
43,-260,23038,127,-1152
44,126,22920,131,-663
45,-128,22653,0,-251
46,-129,23041,128,-1023
47,-257,22528,128,-642
48,-255,22909,131,-512
49,-257,22786,-256,-506
50,-384,22905,114,-791
51,-384,23040,263,383
52,-264,23166,-256,-761
53,253,23424,384,-639
54,2,22656,-256,-1025
55,-255,23292,383,-517
56,-385,22791,5,-636
57,-141,22657,-133,-757
58,128,22654,127,-1152
59,-136,23169,128,-642
60,-383,22910,128,-640
61,-127,22912,-128,-642
62,-256,22656,128,-1152
63,-2,22649,-382,-1
64,-117,23293,-130,-1022
65,-511,23168,0,-640
66,-258,23039,129,-384
67,0,22912,255,-642
68,-253,23168,-128,-769
69,-511,22784,128,-893
70,-392,23160,-131,-1280
71,0,23296,384,-899
72,-259,22784,0,-768
73,-121,22912,385,-511
74,-135,23296,-1,-384
75,-513,22913,128,-894
76,-255,22912,1,-773
77,-128,22907,-129,-642
78,-250,23296,0,-513
79,-512,22525,-128,-638
80,-263,22914,-1,-1024
81,7,23168,-1,-642
82,-507,22787,129,-639
83,-265,22397,-127,-895
84,-386,22910,0,-896
85,-635,22784,0,-896
86,-128,22656,128,-640
87,-515,22913,127,-894
88,-125,22912,0,-127
89,-521,23040,255,-640
90,-897,22787,128,-388
91,-644,22912,129,-761
92,-258,23423,-130,-1281
93,-126,22783,-257,-640
94,-256,23168,-255,-386
95,-128,22785,128,-255
96,-258,22911,-127,-635
97,0,22783,0,-1026
98,-261,23041,-128,-640
99,-378,22910,384,-640
100,130,22781,-3,-388
101,-130,22658,-256,-897
102,-1,23293,128,-511
103,-257,23307,258,-640
104,128,22657,-126,-512
105,-380,22912,-258,-512
106,-258,22911,-511,-384
107,-384,22658,3,-1024
108,-254,23425,256,-768
109,-513,22914,-124,-894
110,-1,22909,-129,-773
111,-259,23039,-129,-387
112,-388,23040,129,-382
113,-639,23038,128,-892
114,-253,22656,-2,-1154
115,-128,22654,-385,-772
116,-256,22782,125,-648
117,-125,22912,-124,-256
118,-385,23042,-256,-770
119,-129,22905,-127,-767
120,-382,22144,0,-511
121,-259,22786,0,-514
122,-129,22655,-129,-1024
123,-245,22911,256,-256
124,-509,22656,-128,-1026
125,3,22783,128,-769
126,-133,22528,-130,-1151
127,-253,22782,-384,-382
128,2,23040,-2,-641
129,-130,22655,135,-128
130,-376,23168,-384,-762
131,-643,22912,0,-519
132,-258,22913,-256,-128
133,-256,22912,5,-512
134,-256,22912,383,-383
135,-388,22528,-127,-893
136,6,22905,126,-903
137,-512,22913,-128,-640
138,0,22655,-128,-1024
139,-515,22656,0,-640
140,-124,22785,0,-255
141,-258,23040,128,-386
142,-256,22784,-251,-769
143,-387,23040,-387,-256
144,-254,22782,-128,253
145,-641,22656,-257,-899
