,CH1,CH2,CH3,CH4
0,-641,-512,131,-1152
1,-383,-642,-1,-257
2,-638,-254,0,-896
3,-124,-3,-1,-896
4,-391,-387,-256,-639
5,-381,-255,133,-511
6,-251,-128,253,-381
7,0,-256,126,-253
8,-252,-129,384,-1152
9,-261,-132,-2,-256
10,2,-383,3,-262
11,-767,-129,256,-773
12,-387,-383,-3,-767
13,-123,128,-128,-512
14,-637,-253,-129,-769
15,-251,-256,127,-645
16,-265,-257,-387,-1151
17,-646,-388,-125,-505
18,-633,-511,0,-641
19,-381,-128,0,-385
20,-384,-256,-131,-768
21,-141,-256,258,-513
22,131,-128,-256,-896
23,-511,-129,257,-767
24,-256,-256,-6,-513
25,-512,-127,-128,-896
26,-386,127,0,-512
27,-258,134,1,-771
28,-257,-256,-384,-384
29,-385,-121,1,-1156
30,-385,126,-127,-1023
31,-382,-129,126,-1019
32,-128,129,-513,-384
33,-255,128,-128,-642
34,-1,-380,-385,-384
35,-380,-384,-1,-639
36,-384,-384,-128,-649
37,-384,-384,1,-1406
38,-384,-382,127,-506
39,-384,0,-256,-773
40,-514,-128,-389,-896
41,-127,-128,126,-1027
42,-131,-383,128,-769
43,-121,1,253,-1152
44,125,-129,-130,-768
45,-265,0,2,-1025
46,-386,-128,129,-1024
47,-513,-380,256,-510
48,-518,-513,2,-1152
49,-5,-510,-256,-634
50,3,5,128,-384
51,-256,-2,-130,-517
52,-4,-384,-384,-895
53,2,-389,-2,-512
54,-125,2,2,-642
55,-256,-383,-1,-258
56,-128,-2,128,-638
57,-256,-128,128,-896
58,-257,0,-2,-771
59,-514,-256,130,-260
60,-512,-130,-258,-123
61,-382,-381,252,-504
62,-513,-386,0,-771
63,-134,128,0,-639
64,1,-256,0,-1153
65,-378,-2,128,-518
66,-394,-251,-128,-758
67,-120,-390,248,-1016
68,-641,-129,257,-896
69,-373,-128,0,-125
70,-2,0,0,-1664
71,-386,-130,-383,-503
72,-128,-256,256,-768
73,-383,-126,-380,-638
74,-386,-386,-3,-1152
75,-385,0,256,-640
76,-384,-512,125,-386
77,-513,1,-385,-1023
78,-255,-128,0,-255
79,-637,-2,-128,-628
80,-391,259,126,-1663
81,-127,-256,-1,-779
82,0,-128,0,-381
83,-135,-512,126,-770
84,-384,0,-257,-896
85,-255,129,0,-515
86,-385,-385,-129,-508
87,-515,126,251,-642
88,-263,-256,257,-384
89,-251,-126,-128,-640
90,-638,-1,0,-386
91,-397,-384,-252,-1025
92,3,-129,-387,-257
93,-376,-250,124,-761
94,-385,-640,0,-896
95,-644,-384,-128,-384
96,-639,128,-257,-895
97,-506,-257,-255,0
98,-253,0,0,-900
99,-260,-128,3,-1024
100,-382,1,-382,-765
101,126,-256,-258,-1281
102,-125,-1,130,-642
103,-131,-512,125,-896
104,0,130,-256,-641
105,-251,1,128,-768
106,-514,-255,131,-767
107,-256,-129,-1,-771
108,-257,-1,256,-256
109,-257,-131,128,-384
110,-254,-384,-1,-775
111,2,-127,0,-1023
112,-3,-1,-256,-512
113,-256,0,-1,-896
114,1,-126,-1,-512
115,-384,-512,256,-256
116,-126,129,-1,-512
117,-640,-257,-1,-512
118,-3,-129,-256,-512
119,-256,-385,129,-1407
120,0,-3,-380,-653
121,-386,-128,-3,-381
122,-253,-128,385,-766
123,-259,-129,382,-898
124,-383,-385,255,-769
125,1,-129,129,-765
126,0,-257,0,-786
