,CH1,CH2,CH3,CH4
0,-356,22783,-3,-762
1,278,23040,-252,-510
2,-21,22909,-3,-269
3,-151,23173,-253,-1024
4,-504,22414,265,-406
5,-275,22755,122,-371
6,-621,22917,1,-386
7,280,22792,-126,-489
8,-161,22774,-14,-671
9,-519,23159,254,-254
10,-642,22930,19,-858
11,-126,22767,-142,-818
12,-516,23067,244,99
13,0,22529,148,-192
14,-384,23018,-135,-912
15,127,22595,256,-287
16,-216,22639,-117,-612
17,-264,22792,117,-557
18,-249,22652,-109,-122
19,-384,23171,-273,-637
20,-369,22768,237,-517
21,-762,22793,265,-514
22,-424,22918,-130,-1025
23,-273,23043,-128,-747
24,-19,23036,130,-264
25,-105,22908,-4,-1023
26,-372,22912,1,-640
27,-275,23044,131,-121
28,126,22901,257,-765
29,-119,22414,4,-893
30,-129,23180,-128,-1149
31,-251,22767,1,-482
32,-139,22771,-256,-1
33,137,22412,128,-128
34,-349,23191,-261,143
35,-281,23298,14,254
36,119,23173,7,-7
37,-208,22528,255,-382
38,-784,23042,0,-2
39,-35,22520,126,-386
40,-348,22533,-1,-512
41,-165,22920,-126,-127
42,-2,22911,-257,-389
43,9,22652,-128,-251
44,-215,22403,-130,-387
45,-412,22909,259,-384
46,-9,22649,252,-380
47,-349,23044,-255,-255
48,-315,22762,-128,-391
49,127,23300,-265,-123
50,-281,22402,124,-512
51,-262,22644,-126,-112
52,-512,23044,2,-15
53,-252,22894,126,-394
54,-252,22664,-2,-375
55,-130,23042,-4,-541
56,-538,22784,18,-747
57,-614,22911,388,-102
58,-106,23040,116,-142
59,-150,22912,-1,-644
60,-257,23042,-129,-643
61,-264,23035,-253,-759
62,-399,22911,-2,-388
63,-363,23047,-2,-778
64,-269,22887,-1,-480
65,-368,22526,4,-391
66,-128,22936,-12,-366
67,-245,23163,-255,-124
68,7,22780,11,-401
69,-312,22785,-1,-639
70,-500,23042,-8,-381
71,-234,22904,-257,-249
72,54,22795,-2,-136
73,207,23302,-262,-526
74,-659,23014,-377,-514
75,65,22909,4,-633
76,215,22784,-130,-529
77,-418,22784,3,-1025
78,-362,22788,129,-10
79,-241,22894,0,276
80,-295,23333,124,-506
81,-486,22390,18,-27
82,99,23416,-136,-108
83,22,22894,127,-147
84,-241,23335,128,123
85,-379,23256,0,-918
86,-286,22512,135,-487
87,3,22811,120,-263
88,-361,23168,-2,-518
89,-517,22778,-6,-639
90,-385,22923,-265,-768
91,-385,23160,-257,-516
92,-132,22639,-129,-256
93,-4,22804,-256,-124
94,-513,22896,2,-772
95,-135,22516,-3,-519
96,5,22817,2,-1165
97,-253,22895,-3,-615
98,-384,22526,14,-129
99,-384,22934,-39,-389
100,-384,23294,-370,-254
101,-384,22769,142,-644
102,-384,22394,-145,-1152
103,-513,22541,-124,-523
104,-264,22917,-2,-124
105,-5,22771,14,-278
106,131,22654,382,-913
107,0,22661,-13,-456
108,6,22906,1,-2
109,-252,22919,-130,-384
110,-131,22657,9,-643
111,-130,22890,131,-263
112,-114,22934,252,-380
113,-390,22647,258,-368
114,-126,23018,131,-655
115,-499,23038,128,-130
116,-392,23035,10,-512
117,-256,22786,-129,-253
118,-256,23178,-2,-388
119,-126,23032,-1,-770
120,-130,22789,-2,-515
121,-279,23296,-2,-508
122,-499,22778,-382,-645
123,-111,23041,-259,-262
124,-443,22780,-136,-247
125,-602,23045,2,-896
126,275,22909,-256,-231
127,-147,23039,6,-252
128,-121,22771,133,-167
129,-265,22799,254,-1050
130,-238,23032,128,-616
131,-13,22527,265,-519
132,-408,22912,389,-765
133,-229,23545,-129,-123
134,-144,22765,249,125
135,-241,22655,256,-409
136,-6,22533,-256,-886
137,-404,22931,2,-227
138,-368,22902,-263,-287
139,-258,22527,9,-515
140,-238,22912,126,-664
141,0,23168,2,-1024
142,-126,23163,255,-642
143,143,23183,-128,-649
144,124,22679,134,-129
145,-1,22525,-375,-384
146,-133,22644,-22,16
147,11,22798,118,125
148,-449,22638,500,-748
149,257,23181,393,-912
150,-361,22392,135,-130
151,109,23399,-126,-617
152,-474,22599,-4,-668
153,-399,22624,-109,-371
154,-257,23164,-269,-1133
155,-253,22929,122,-900
156,-504,22513,-123,-124
157,-405,23299,-139,-910
158,-143,22656,256,-747
159,-118,23045,-5,-381
160,-252,22912,12,-384
161,-252,22784,386,-256
162,-378,23059,256,-381
163,-388,22276,-384,-641
164,-256,22788,1,-256
165,-382,22646,-125,-641
166,-262,22659,-128,-378
167,-128,23037,4,258
168,-255,22656,128,-3
169,-384,23041,132,258
170,-383,22783,117,-142
171,-386,23051,-514,-771
172,-140,22525,-6,-778
173,4,23293,134,-385
174,-497,22555,-10,-626
175,-400,22884,261,-535
176,-148,22921,-117,-249
177,-87,22661,99,-750
178,-615,22518,141,-886
179,-417,22903,116,-1035
180,-300,22905,380,-390
181,121,23273,145,-954
182,-128,23318,-4,-1097
183,-125,22799,122,-399
184,-129,22900,136,-828
185,-129,22926,-4,-963
186,-125,22654,132,-269
187,-139,23038,-124,-736
188,-383,23034,0,-795
189,-262,22785,-128,-136
190,-641,23040,127,-503
191,-252,22782,-5,-510
192,-249,22528,-1,-528
193,-7,23287,-127,123
194,-237,23052,382,-478
195,108,22656,266,-670
196,-378,23040,126,-245
197,145,22906,510,-1019
198,-287,22657,509,-519
199,-105,22911,-258,-383
200,-152,22657,134,-133
201,-385,22784,2,-894
202,-99,22646,524,-669
203,-22,23044,370,-126
204,-538,22539,-2,-494
205,-632,22668,377,-411
206,-369,22140,31,-236
207,-125,23003,-389,-618
208,-128,22797,-13,-770
209,-256,22899,1,-429
210,-132,22916,127,253
211,-127,23022,1,-336
212,-384,23073,125,-538
213,-386,22785,7,-261
214,3,23027,-20,-487
215,-366,23047,152,-560
216,-395,22787,-505,128
217,-374,22656,-32,-632
218,-530,22655,12,-649
219,-19,22660,-132,1
220,-229,22936,128,-260
221,-160,23163,0,-879
222,-4,22911,-255,126
223,-103,23174,147,-1149
224,-390,23168,378,-768
225,-133,23296,-260,129
226,-375,23032,-9,-383
227,-398,22644,2,-256
228,-11,22671,-128,-646
229,-109,23054,-2,-625
230,-394,22883,-1,-399
231,130,22549,-122,-610
232,-474,23174,128,273
233,-279,22775,-142,-161
234,-122,22784,19,-256
235,-245,22659,255,-387
236,-493,23043,1,-638
237,-660,22906,1,-510
238,-283,22658,-128,-128
239,-260,23051,128,-131
240,-33,22909,-128,-258
241,-78,22398,126,-254
242,-496,22401,1,-258
243,-301,22524,-127,-255
244,-102,22758,128,-266
245,-390,23151,0,-639
246,-21,23176,252,-519
247,-140,23165,138,-506
248,-108,23168,1,-640
249,-163,23039,-1,-643
250,-631,23166,0,-767
251,6,22899,-2,-357
252,-254,22925,1,-12
253,-7,23031,-14,-547
254,-657,22400,-393,-473
255,-362,22907,-99,-139
256,-396,23552,260,-781
257,-363,22917,119,-631
258,-277,23042,-129,-131
259,-510,22772,3,-512
260,-232,22658,0,-111
261,-265,22792,0,-411
262,-254,22917,-2,-342
263,-257,22901,4,-173
264,-253,22649,-13,-890
265,-268,22659,-254,-246
266,-393,22783,10,-782
267,-377,23043,-141,-641
268,-397,23550,-253,-763
269,-518,22900,-128,-249
270,-514,22781,-129,-662
271,-504,22659,131,-740
272,-383,22919,118,-247
273,-373,22778,-253,-531
274,-116,22783,128,-506
275,-284,22780,-259,-260
276,-358,23165,-7,128
277,35,22918,128,-240
278,-190,23015,1,-397
279,-345,23303,-96,-126
280,131,23040,-527,-713
281,-242,23296,126,-1297
282,-132,23034,0,-380
283,-364,23165,-1,-658
284,-278,22766,-7,-631
285,-27,22659,-127,-649
286,34,22784,5,-1034
287,-761,22782,3,-899
288,-259,22792,129,-256
289,4,23168,0,-767
290,-384,22906,3,-128
291,1,23046,256,-122
292,-257,22898,125,-907
293,0,22796,-2,-627
294,-257,23047,0,-647
295,2,23050,-1,-500
296,-511,23296,0,-126
297,-257,23174,0,-537
298,-384,23421,-1,-503
299,131,22905,-153,254
300,0,22907,-377,-903
301,127,22792,5,-397
302,6,23306,-2,-140
303,-130,23158,-4,-651
304,-2,23162,-128,-488
305,-117,22916,5,-390
306,-142,23174,-2,-648
307,133,22539,0,-896
308,-252,22758,0,-515
309,-234,22780,-1,-512
310,-892,22921,-1,-606
311,-303,22547,0,-1054
312,-239,22646,-114,82
313,-147,22792,-260,-107
314,250,23430,-5,-512
315,29,23288,-126,130
316,-640,23029,-11,-520
317,-244,22785,249,-763
318,-145,22907,-384,-389
319,-393,22532,391,-251
320,-372,23172,391,-638
321,-246,22782,-120,-512
322,-115,23184,-139,-641
323,-147,22744,2,-254
324,-371,22547,-383,-39
325,-140,22923,-249,-752
326,-502,22774,6,277
327,142,22935,-10,-714
328,-156,23282,-128,-744
329,-388,22526,134,-391
330,-380,22912,7,-766
331,-230,22792,-384,-125
332,-2,23291,128,-262
333,-124,22640,-384,-512
334,-11,22928,128,-382
335,-402,22911,-26,-524
336,-371,22907,-364,-654
337,-403,22657,387,-624
338,-481,23040,-1,-116
339,6,23182,383,-383
340,-282,22780,-130,-512
341,-101,23162,127,-398
342,128,22803,-128,255
343,-131,22886,241,-128
344,-265,23166,149,-254
345,121,22939,-125,-258
346,19,22656,-11,-632
347,97,22898,6,-769
348,151,23047,-253,-765
349,-107,22799,-139,-777
350,-246,22655,253,-510
351,-272,22772,131,-763
352,252,23037,248,-527
353,-120,23046,144,-256
354,-12,22903,-129,-509
355,-104,23293,245,-511
356,-378,22784,383,-507
357,-374,22910,-8,-253
358,-626,22400,-246,-256
359,-530,22529,258,-257
360,-275,22634,128,-512
361,-119,23173,-127,-257
362,-643,22526,128,-264
363,-133,23180,2,-1026
364,-506,23167,-128,-762
365,-267,23159,-261,-250
366,-384,22649,-252,-259
367,-393,22916,132,-123
368,98,22915,-5,-9
369,268,22783,134,-771
370,-257,22910,513,-522
371,125,22921,8,-503
372,-240,22780,122,-651
373,-22,23137,-105,-380
374,45,23436,-144,-644
375,-506,22792,227,-148
376,-67,22782,276,-237
377,116,22658,6,-510
378,177,22782,2,-400
379,-372,22771,-124,-224
380,-256,23045,-17,-663
381,-389,22664,136,-29
382,-243,22900,-241,-539
383,-139,22913,-157,-1065
384,-371,23036,257,-406
385,-14,23168,-112,-743
386,-640,23035,-129,-786
387,16,22916,-128,-391
388,-137,23297,255,-391
389,-246,22654,-17,-7
390,249,22784,-257,-243
391,-407,22781,-254,-387
392,-228,23039,383,-371
393,-129,22912,17,-764
394,-125,23040,-132,-400
395,-137,22908,256,-247
396,-266,22656,-127,-894
397,-404,22783,519,-511
398,-493,22529,-23,-513
399,-118,22655,-113,-384
400,-278,22655,381,-512
401,-526,22886,-134,-387
402,-487,23295,125,-505
403,11,22934,8,-514
404,-141,22780,-9,-512
405,-122,22909,134,-621
406,127,22798,-10,-1014
407,132,22636,381,-685
408,0,23268,12,-15
409,1,23072,3,-225
410,-256,22844,-255,-514
411,-128,22382,-3,-396
412,-202,22892,-131,-491
413,-650,22917,121,-567
414,-19,23037,4,371
415,-356,23167,117,-373
416,-528,22899,251,-651
417,-160,22791,142,257
418,20,23053,-385,-387
419,-252,23028,0,-369
420,-121,22784,-6,-139
421,-272,23050,5,-768
422,238,23032,127,-256
423,9,22789,0,7
424,127,23168,130,-382
425,-119,22778,-127,-513
426,-128,22902,0,-646
427,-250,22535,-126,-1035
428,-261,22900,2,-862
429,-123,22413,507,-388
430,-374,23175,-145,-637
431,-262,22646,31,-397
432,-151,22909,249,-1159
433,252,22776,-1,-754
434,-101,22655,128,-124
435,-253,22524,-126,-897
436,-270,22403,1,-384
437,-21,22921,128,-391
438,-79,22913,2,-901
439,-391,23168,-1,-616
440,-137,22910,127,-383
441,-457,22788,128,-254
442,-672,22653,127,-272
443,-166,22787,0,-770
444,-88,22755,123,-24
445,-381,23169,142,-218
446,-131,22657,-250,-768
447,-528,22777,-132,273
448,-376,23041,128,-307
449,-247,22901,-2,-622
450,-6,22928,-1,29
451,-387,23159,15,-310
452,-251,22528,385,-612
453,-243,23038,-28,-133
454,-2,22912,-114,-644
455,-279,22786,118,-120
456,-245,22787,-384,-142
457,-270,23183,130,-774
458,-390,23264,-381,-496
459,-217,22790,12,-663
460,163,23306,138,-754
461,76,22884,382,-500
462,-226,22920,-28,-680
463,270,23043,-247,-878
464,-180,22908,149,-370
465,-243,22528,250,-388
466,-275,22919,125,-386
467,-373,23037,4,-243
468,-105,23044,-256,-150
469,-145,23166,-126,-765
470,-400,22892,-133,-247
471,-367,22783,-115,-800
472,-116,22915,383,-619
473,-293,23168,-1,-132
474,-486,22919,379,-124
475,-122,22909,136,-627
476,-395,22809,-385,-658
477,-99,22622,-122,-152
478,-239,23422,-503,-331
479,-375,22758,-131,-1160
480,-412,22813,126,-250
481,-9,23176,255,-536
482,-237,22879,102,-770
483,-151,22406,-391,-763
484,-107,22912,47,-640
485,-514,22517,374,-642
486,-129,22413,-146,-255
487,-382,23041,-129,-255
488,-259,22638,-3,-256
489,-260,22809,-255,-252
490,-511,22879,257,-757
491,-3,22288,5,-128
492,-370,23218,378,-921
493,-516,23017,7,-483
494,-130,22914,368,118
495,-127,22909,-283,-802
496,-384,22916,12,-632
497,4,23162,-279,-258
498,0,22927,-244,-1029
499,3,23547,3,-525
500,-252,22906,-3,-5
501,-258,23449,-133,-526
502,-251,23155,-115,-497
503,-378,23041,135,-526
504,-276,23042,-20,-507
505,125,22915,-248,-256
506,-245,22912,140,-770
507,-520,22903,-2,84
508,-257,23044,-4,-186
509,-394,22800,123,-1032
510,-19,22783,373,-174
511,-122,22786,388,-236
512,-8,23044,255,-768
513,133,23032,257,-255
514,-128,22651,1,-773
515,-128,22789,258,-494
516,-273,23047,4,-127
517,-385,23291,-256,-504
518,-227,22773,-5,-531
519,-148,22929,127,123
520,-372,23282,11,-119
521,7,22910,-256,-512
522,-131,23169,-129,0
523,-6,22910,-127,-660
524,-116,23170,-1,-624
525,-22,23046,-127,-345
526,-792,23289,0,257
527,-461,22783,-127,-403
528,-281,23168,125,-895
529,-651,23157,127,-510
530,-177,22771,2,-515
531,241,22674,-128,-644
532,-287,23035,-128,-620
533,-240,22796,-258,-114
534,-133,23293,-119,-276
535,-110,22652,3,-248
536,125,23168,-4,-132
537,-282,23177,-123,-636
538,-520,22816,253,-1154
539,-352,22264,-507,-148
540,-2,22886,-153,-253
541,-387,22810,-4,-896
542,-388,22646,128,-486
543,-383,23020,4,256
544,-293,23164,110,-485
545,-42,23179,268,-915
546,39,22681,-256,124
547,-364,22634,122,-728
548,-269,22812,-119,-935
549,-249,22390,-10,-261
550,-387,23037,114,-745
551,-257,22660,272,-772
552,-385,23028,-379,258
553,-150,23035,-268,-790
554,-4,22912,0,-612
555,113,22783,-261,-126
556,158,22784,-240,-525
557,-353,22783,127,-896
558,-288,22528,-128,-390
559,252,22776,130,-128
560,-110,22910,127,-395
561,-389,22913,0,-1024
562,-5,23172,128,-376
563,-116,23283,258,129
564,-256,22652,253,-271
565,-250,23043,-3,-636
566,-510,22910,-1,-128
567,-266,23169,3,-513
568,-125,22786,257,-133
569,-254,22896,1,-492
570,-378,23051,246,-885
571,-512,22785,140,-909
572,-392,22914,124,-644
573,-295,22533,232,-762
574,124,22636,399,-771
575,-207,23035,13,-651
576,-271,22917,2,-148
577,-253,23032,-246,-84
578,-384,23040,-259,-628
579,-373,23045,-144,-296
580,138,22912,252,-315
581,-148,22925,11,-918
582,-374,22650,6,-276
583,-133,23168,-29,-742
584,-379,22517,646,-544
585,139,22531,-128,2
586,127,22909,0,-500
587,126,23167,-257,-517
588,-10,22656,129,-395
589,-273,22911,0,-123
590,-360,22657,127,-626
591,3,22913,130,-521
592,-276,22912,127,-513
593,-260,22523,256,-504
594,-222,22535,126,-1147
595,122,22914,-129,-893
596,-276,22528,3,-260
597,-113,23034,1,-896
598,-1,23049,-6,-279
599,-147,22913,-120,-242
600,-241,22914,383,-266
601,137,22790,8,-221
602,-157,22781,125,-587
603,-375,22906,-1,506
604,127,22914,132,-472
605,-250,22795,-125,-160
606,-7,22643,117,-239
607,2,22903,18,-364
608,-128,22881,-259,-770
609,0,23193,118,-222
610,-254,22674,138,45
611,-125,22775,8,-789
612,-271,23034,-125,231
613,252,23157,-130,-501
614,-234,22385,-128,-904
615,-135,22676,-128,-127
616,-366,22783,1,-641
617,-177,22920,256,-362
618,16,23038,-266,-12
619,-245,22912,17,-767
620,-147,23042,386,-384
621,-119,23039,250,-378
622,-380,23039,-128,-384
623,-273,22909,0,-379
624,121,22767,-127,-767
625,12,22695,254,-238
626,-252,23556,-2,-282
627,-369,22879,-257,-645
628,-644,22913,-121,-508
629,-390,22648,2,-500
630,-400,22780,-2,-258
631,-5,22904,0,-640
632,-252,22527,127,-383
633,1,22917,258,-897
634,-361,23042,0,-640
635,-154,23155,253,-639
636,-210,22656,133,-518
637,-403,23172,-130,-901
638,-40,23038,128,-501
639,123,22921,-129,-255
640,145,22648,128,-266
641,-114,23026,0,-515
642,-229,22914,251,116
643,-517,23040,143,-230
644,-216,22657,-126,-384
645,-6,22645,-3,253
646,-269,23298,127,-547
647,-382,22760,-2,-497
648,-391,22939,-2,-245
649,-508,23289,-130,-277
650,-256,22657,12,-514
651,-521,23037,-21,-383
652,-218,23296,-384,-649
653,133,23041,-124,-634
654,-18,23168,-256,3
655,-152,22905,-120,-134
656,-396,22909,1,-283
657,-223,22927,-131,-925
658,20,23154,20,-549
659,-196,22639,254,405
660,-610,22931,134,-217
661,42,23032,236,-470
662,-310,22653,-405,261
663,-349,22786,-104,-275
664,38,23169,126,-252
665,120,22904,0,-131
666,-180,22926,1,-398
667,-506,23290,4,-500
668,-257,22906,387,-254
669,-520,23169,116,-533
670,-220,22912,3,-636
671,-160,23292,254,-387
672,-507,23179,-128,-130
673,-257,23039,129,-239
674,-513,22943,-371,-765
675,-82,22396,-165,-407
676,-112,22906,135,-485
677,-142,22776,-128,-777
678,13,22929,-1,-253
679,-354,23037,128,-535
680,-388,22907,-16,-897
681,-393,22916,-111,-627
682,-252,22912,257,-517
683,-389,22787,-140,-641
684,-128,23175,15,-385
685,-512,23026,255,-763
686,-129,22518,122,-768
687,-384,22808,-128,-511
688,-129,23031,259,-768
689,-638,22780,123,-368
690,-273,23063,110,-399
691,-123,23024,-115,-634
692,-513,22644,263,-532
693,-1,22536,-10,-1414
694,-384,22782,124,-502
695,-386,22530,-137,-386
696,-512,23063,7,-1027
697,-7,23285,-1,-400
698,-119,22906,0,111
699,-508,23045,0,-904
700,-411,22906,2,-354
701,11,22917,-3,-812
702,-387,23041,5,-626
703,238,22794,271,-128
704,15,22542,374,-1025
705,-509,22621,-6,-31
706,-156,23160,-130,-595
707,25,22922,-3,-438
708,-377,23046,238,257
709,-253,22782,389,-364
710,-396,23175,-103,-512
711,256,23298,-259,254
712,-384,23149,120,-775
713,-115,22527,118,-496
714,-16,23051,-514,-382
715,-268,23028,260,-512
716,-242,22401,-121,-279
717,-278,23055,-253,8
718,-509,22864,-151,-1018
719,-99,22682,386,-638
720,118,23323,-255,-505
721,-277,23002,14,-255
722,-367,22653,111,-536
723,12,22791,-250,-784
724,-18,22777,257,-747
725,-256,22656,-8,-261
726,44,22912,0,-902
727,87,23157,-129,-640
728,-380,22523,-128,-770
729,7,23076,0,-631
730,-262,23419,512,-369
731,-140,23301,-10,-122
732,-367,23419,131,-285
733,142,22778,3,-509
734,-159,22912,384,-249
735,-116,22809,-3,-383
736,-8,22377,128,-511
737,-125,23284,-127,-646
738,-2,22680,-5,-257
739,-258,22999,-4,-512
740,-258,23066,129,-372
741,-370,22647,-115,-130
742,-682,23155,-257,-753
743,-178,22814,-17,-784
