,CH1,CH2,CH3,CH4
0,-254,-127,-256,-255
1,-254,-1,1,2
2,-129,-258,-126,3
3,-383,127,-129,-768
4,-257,-131,0,-512
5,-384,3,-129,-123
6,-385,-4,-386,513
7,-129,-258,-635,-4
8,-126,-256,256,-386
9,-381,-125,-128,-512
10,-513,-512,127,-384
11,-639,1,-258,-250
12,-379,-129,-127,258
13,-388,-1,-258,-134
14,-510,-384,-256,-385
15,-250,-258,-2,-128
16,124,0,127,379
17,-122,-257,-2,512
18,-641,-128,-385,-387
19,-257,-129,-123,-257
20,-384,-384,-1,-640
21,-258,-130,-256,-256
22,-380,3,-1,-134
23,-643,-256,1,384
24,-635,2,-384,-261
25,-123,-129,4,-385
26,-132,1,-1,-377
27,-254,-129,-256,256
28,1,-256,1,-129
29,-258,-6,0,128
30,-383,255,-1,-390
31,-512,-130,256,-769
32,-512,-129,-1,-367
33,-511,-384,127,383
34,-257,0,-128,-262
35,-379,128,-127,-384
36,-640,0,-257,-512
37,-253,-257,1,-125
38,-257,2,-1,255
39,-123,385,-1,-1
40,3,128,1,-1
41,-5,-384,256,-128
42,-256,-384,130,2
43,-10,-512,-256,-256
44,260,-253,128,258
45,-381,-1,-256,128
46,-387,-258,-128,130
47,-258,-384,-256,255
48,-252,-132,-129,-128
49,-511,5,-128,-261
50,-384,-383,-128,125
51,-512,-132,-128,129
52,-380,-127,-128,-126
53,-133,-512,-254,-511
54,-768,-259,-512,-638
55,0,-252,-264,-532
56,-111,-384,-126,377
57,-512,-130,-256,6
58,-258,128,0,-255
59,-384,-384,-128,-259
60,-261,123,129,509
61,-250,6,-381,16
62,-512,-258,-387,-142
63,-255,0,-258,128
64,-128,-262,0,-513
65,-127,-638,128,256
66,-131,4,-258,508
67,-514,0,-256,0
68,-515,-125,0,-129
69,-4,-383,-128,-383
70,-251,-384,0,-384
71,-384,-255,-257,129
72,-384,-127,-128,0
73,-382,0,-256,255
74,-639,0,-514,-253
75,-392,0,119,-381
76,-128,-128,255,-389
77,-258,-256,-128,508
78,-260,0,129,382
79,-379,-256,-129,128
80,130,128,0,-512
81,-130,-374,-257,-261
82,-380,-644,128,-257
83,-515,0,-383,-3
84,-260,-4,-256,0
85,-5,-257,-129,-129
86,258,-256,-127,-258
87,-240,127,-131,255
88,-514,-114,131,0
89,-385,-514,-384,384
90,-642,384,-128,0
91,-380,0,127,-256
92,-119,127,-259,130
93,125,-128,-640,254
94,-392,256,-135,-384
95,-638,-126,132,508
96,-386,128,-383,-121
97,-384,0,-122,-129
98,-257,128,125,128
99,-256,0,-513,2
100,-256,128,0,-513
101,-379,4,5,125
102,-512,-128,-511,-250
103,-255,1,-256,-256
104,-390,128,128,256
105,-508,-132,-386,252
106,2,-384,-256,-1
107,-131,-3,-256,0
108,-128,259,125,128
109,-127,-127,2,-128
110,-256,-128,-384,-1
111,-257,-256,0,-384
112,-384,0,-385,-128
113,-513,-130,-128,0
114,-257,-513,-127,-257
115,-256,-5,-130,250
116,-381,-1,0,133
117,130,128,-129,-256
118,-264,128,-254,-1
119,-511,255,128,-256
120,-255,127,-126,0
121,-128,13,-384,-136
122,142,-512,-133,512
123,-641,259,256,-260
124,248,-2,-130,-513
125,-119,127,-126,-383
126,-385,-257,-1,-128
127,-259,-1,0,-256
128,-130,-127,1,511
129,-130,0,-128,-4
130,-257,129,128,-514
131,-253,384,-2,-509
132,-134,129,-258,384
133,-510,130,-511,-383
134,0,-384,-647,-3
135,-381,0,-129,-256
136,-3,0,-384,-1
137,-382,255,-256,-256
138,-640,-129,-380,-128
139,-514,128,384,0
140,-128,-640,-255,-255
141,-378,119,123,-256
142,-254,-127,-128,-257
143,254,-128,-640,0
144,-391,-126,3,-256
145,-250,128,-257,-128
146,-1,-128,-256,-129
147,-256,-3,-385,-383
148,-260,129,-131,-384
149,-4,-257,-128,-383
150,131,1,-384,-129
151,-384,1,4,-513
152,-129,255,127,-127
153,-254,-258,-128,-257
154,-386,-131,-4,-260
155,-257,-128,1,0
156,-514,-258,-386,-384
157,-379,-255,-379,130
158,-391,-2,2,-260
159,-507,-768,-131,-387
160,-128,-2,-256,-898
161,-512,-246,-129,-12
162,-519,-127,0,-128
163,-129,-7,-128,-255
164,-255,-514,-383,-131
165,-513,-124,132,-248
166,-3,0,256,511
167,-250,-128,128,-381
168,-515,0,-384,-256
169,-892,-2,2,-128
170,-248,-382,-260,6
171,-388,129,-256,380
172,-251,-259,-127,-389
173,-257,-128,128,-384
174,-257,-128,-383,-383
175,-385,-253,0,-512
176,-383,256,-128,-254
177,-640,-131,250,125
178,-512,129,-516,-514
179,-254,0,-128,-255
180,-640,128,127,-254
181,-256,0,0,-256
182,-129,128,-1,4
183,-128,-2,-128,383
184,-132,-130,-512,-130
185,-384,-385,1,127
186,-257,-256,-128,-384
187,-640,-254,-255,124
188,-385,-256,-256,638
189,-513,127,253,-11
190,-257,-129,-514,-253
191,-384,128,-128,135
192,-256,0,-512,254
193,-257,256,-129,-384
194,-129,-252,-258,257
195,-128,-255,256,-768
196,-131,-1,-257,-768
197,-393,-257,4,-125
198,-503,1,126,0
199,135,-1,-130,-128
200,-1,-131,-257,-382
201,-125,255,-256,-640
202,-385,-6,-383,-256
203,-256,-260,1,257
204,-385,-250,-128,-9
205,-129,127,0,-513
206,-125,-128,-256,-254
207,-383,254,-257,-2
208,-255,-2,-129,-644
209,-522,-129,-514,-119
210,-768,-129,-384,257
211,-502,-256,-382,252
212,-254,-128,0,-127
213,-256,-257,-257,128
214,-128,0,253,-386
215,-256,-641,-2,256
216,-129,-255,-257,-386
217,-255,-254,-256,-128
218,-383,257,-126,-256
219,-643,2,256,-256
220,-9,-253,-384,-7
221,-263,-384,126,256
222,-509,-381,-2,-388
223,6,-125,0,-255
224,-2,1,-129,-120
225,-134,-2,-128,511
226,-511,-384,0,-131
227,-127,-258,-129,0
228,-254,-255,127,-383
229,-256,0,0,130
230,-256,-256,128,-262
231,-255,4,-2,-126
232,129,128,-384,132
233,-508,-384,-390,256
234,-385,0,-1,-510
235,-642,-3,-256,-127
236,-369,-128,3,-128
237,0,127,-1,-1
238,-260,-128,-130,-255
239,-257,128,-256,256
240,-385,-381,0,-253
241,-380,-128,-256,-128
242,-517,-385,0,-129
243,-1,3,-128,-256
244,-380,0,0,-383
245,-389,128,0,-126
246,-127,-127,256,-128
247,-385,-1,-126,-268
248,0,-1,1,509
249,-130,130,-384,-124
250,-381,-129,-2,-640
251,130,260,130,-257
252,-261,-766,-130,-510
253,-512,-135,9,-147
254,-514,-386,-640,134
255,-264,256,0,-385
256,2,-384,-128,127
257,-383,-131,-385,-256
258,-258,259,-386,130
259,-260,-382,-2,-511
260,-1,-1,-1,2
261,-257,-385,0,-640
262,-255,130,0,-256
263,-260,-262,256,-768
264,-380,-381,-257,132
265,128,0,0,-256
266,-253,-124,4,-385
