,CH1,CH2,CH3,CH4
0,126,-126,-253,-632
1,-384,256,128,-389
2,130,-126,-124,-896
3,-249,-256,-385,-392
4,-129,-255,-127,128
5,-508,-1,-128,-386
6,-641,-384,0,-257
7,-257,1,-258,-512
8,-511,0,-512,-640
9,-14,1,-513,-258
10,124,-128,-384,-512
11,-390,-254,-640,-643
12,-377,3,-126,-1154
13,-130,-5,-127,-891
14,-514,-255,127,-511
15,-253,384,-257,-123
16,-256,-376,-1,128
17,-257,-384,-128,-1032
18,-256,-382,-129,-1145
19,-385,127,-385,-634
20,-128,-640,-383,-643
21,-254,256,0,-639
22,-642,-126,-510,-512
23,-256,-384,-130,-768
24,-640,-252,-128,-254
25,-122,257,-127,-127
26,-386,127,0,-260
27,-126,256,-129,-1154
28,-387,-128,-129,-640
29,-256,-255,-256,-635
30,-259,-255,-127,-640
31,-126,0,-512,132
32,-511,-129,-128,-128
33,-386,0,-385,-767
34,-260,0,-256,-384
35,-1,-3,0,-768
36,-250,136,-250,-274
37,-512,-386,-386,4
38,-640,127,-256,-892
39,-383,-383,-386,-1024
40,-516,-134,129,-898
41,-507,257,-382,-513
42,128,-2,-10,-270
43,-382,256,-123,133
44,122,-254,-256,-637
45,-123,-256,128,-766
46,-256,254,-2,-1283
47,-130,130,-384,-132
48,-123,129,-132,-764
49,-260,-1,0,-254
50,-129,129,-128,-1152
51,-385,-260,-128,-1025
52,-123,-383,128,-896
53,-131,-126,-1,-384
54,-385,0,0,-768
55,-386,-125,-380,-255
56,-253,-257,-514,-1023
57,-510,0,0,-640
58,-386,1,-1,-256
59,-128,256,-258,-513
60,-509,0,-384,-514
61,-640,-256,-5,-898
62,-519,-137,260,-263
63,-127,384,-258,-385
64,-259,-256,-128,-129
65,-250,-128,-257,-901
66,-131,384,-128,-1408
67,-253,-127,-128,-387
68,256,-2,-128,-889
69,-237,-3,-124,-523
70,-512,384,-512,1
71,-387,-131,-128,-510
72,-134,127,-256,-642
73,135,-384,-256,-1025
74,-504,-1,-384,-514
