,CH1,CH2,CH3,CH4
0,-386,-134,-384,-512
1,256,-512,3,-387
2,-381,-124,-130,-643
3,-514,-259,-510,-511
4,125,-256,128,-257
5,-248,-3,0,-770
6,-256,-131,-1,-763
7,-384,-641,-257,-380
8,-259,-249,-126,-391
9,-513,-129,0,-767
10,-253,-384,-128,-515
11,-387,-130,-254,-1024
12,-391,0,-512,-265
13,-128,-257,-254,-128
14,-257,-129,0,-897
15,0,-384,-261,-257
16,-384,-127,-384,-1024
17,-128,-129,-128,-256
18,-388,131,-1,-1024
19,-1,-384,1,-128
20,-516,-252,-384,-647
21,-249,-125,3,-1027
22,-262,128,0,-1014
23,-507,-130,-2,-260
24,129,-256,-512,-1024
25,-386,-260,-1,-128
26,-258,-1,-257,-776
27,-384,-385,129,-1154
28,-385,-127,-2,-1014
29,-256,0,-257,-513
30,-383,128,-128,-768
31,-513,129,-386,-512
32,-255,-128,-1,-1021
33,-127,0,-257,-766
34,-137,-128,-127,-514
35,-513,129,-259,-768
36,-255,-128,-382,-511
37,-515,-256,1,-384
38,-383,-642,-128,-512
39,-262,-126,0,-384
40,-124,-133,-256,-511
41,-512,-383,0,-384
42,-132,1,-129,-897
43,-124,-128,-256,-639
44,-383,-257,-1,-768
45,-256,-5,-128,-517
46,-384,128,-1,-763
47,0,1,-128,-1025
48,-388,-128,-257,-512
49,-511,-126,-2,-1149
50,-512,-386,2,-644
51,-512,-4,-9,-520
52,-388,-253,259,-126
53,-382,-257,-256,-640
54,-388,0,128,-510
55,-1,-514,-513,-1153
56,-122,379,-130,-391
57,-258,9,1,-511
58,-246,-261,-2,-369
59,-641,-1,0,-1280
60,-378,-2,-128,-1026
61,-255,-128,-128,-896
62,-260,1,-384,-639
63,-512,-128,-128,-384
64,-257,-385,-126,-1022
65,-253,-130,-257,-642
66,-258,-128,0,-512
67,-255,-128,-386,-130
68,-640,-128,-382,-897
69,-387,0,128,-126
70,-508,-256,-380,-379
71,-643,-7,-385,-761
72,-384,256,-383,-901
73,-639,-128,0,-258
74,-121,128,-128,-513
75,-260,128,127,-512
76,-256,-513,-256,-639
77,-514,374,128,-765
78,-644,261,-379,-774
79,-513,-128,-257,-259
80,-515,-125,-128,-637
81,-132,256,-126,-1026
82,-248,-128,-768,-1025
83,-633,-257,-260,-769
84,-649,1,-256,-901
85,-384,-129,0,-128
86,-511,128,0,-1024
87,-255,-384,-1,-638
88,-389,1,-256,-383
89,-249,-128,0,-258
90,-5,128,2,-896
91,-644,-126,-382,-259
92,-263,0,-385,-1015
93,129,127,-256,-1282
94,-126,-258,0,-640
95,-128,-383,256,-130
96,-256,-1,0,-256
97,-252,-252,-127,-256
98,-512,-130,-257,-637
99,-254,129,0,-768
100,-259,379,-128,-384
101,-383,-385,-256,-642
102,-257,0,0,-383
103,-511,-383,0,-259
104,-256,-263,-255,-1023
105,-637,-1,-129,-512
106,-516,-128,-1,-257
107,-384,0,-384,-640
108,-512,0,1,-768
109,-513,-1,-128,-768
110,-385,-128,-383,-639
111,-384,0,-260,-644
112,-385,-255,-3,-131
113,-121,-255,383,-254
114,253,1,-132,-639
115,-258,128,1,-767
116,0,255,129,-772
117,-256,132,-383,-267
118,-118,-128,-132,0
119,-768,-255,-128,-388
120,-136,-129,-257,-1025
121,-125,-126,-255,-638
122,-255,256,-255,-513
123,-258,2,-512,-768
124,-131,-383,-257,-1407
125,-262,0,-256,-1022
126,-639,126,0,-894
127,-256,-384,-129,-510
128,-510,-514,-256,-384
129,-1,-1,-1,-385
130,-512,-254,2,-124
131,-125,0,-5,-1021
132,-767,0,384,-517
133,-130,127,-514,-640
134,-256,-129,6,-640
135,-256,0,-1,-1023
136,-260,-128,-255,-1026
137,1,-123,-259,-1021
138,-386,-512,128,-1154
139,-382,-127,128,-640
140,-124,-255,-256,-640
141,-2,128,0,-640
142,-258,-256,-256,-641
143,-256,-259,-260,-769
144,-125,255,-1,-384
145,-383,-129,-128,-644
146,-259,127,-128,-1282
147,-256,-386,-3,-1016
148,-512,-255,-255,-255
149,-387,0,256,-770
150,-254,-127,3,-778
151,-514,-128,0,0
152,-382,-255,-128,-512
153,-254,129,2,-1026
154,-126,127,-135,-891
155,-262,-128,-512,-256
156,-511,-256,7,-897
157,-256,-126,257,6
158,-380,-256,-384,-1408
159,-386,2,-256,-762
160,0,-132,0,-895
161,-512,-256,-131,-517
162,-132,-128,-256,-1022
163,-125,-127,0,126
164,-257,-128,-128,-512
165,-257,128,-383,-380
166,-390,-1,-258,-383
167,-375,0,-512,-521
168,0,-131,2,-1151
169,-394,-255,0,-510
170,-511,127,-1,-637
171,-385,-133,0,-768
172,-258,-383,-256,-255
173,0,-126,-122,-387
174,-512,-129,127,-771
175,-387,0,0,-1023
176,-375,-2,128,-515
177,-640,2,0,-639
178,-125,-512,0,-641
179,-390,7,0,-897
180,-378,127,-384,-770
181,1,127,129,-1024
182,-128,0,-128,-510
183,128,2,-130,-387
184,-253,-128,0,123
185,-384,385,-255,-1161
186,-257,-133,0,-764
187,-256,-256,-385,-894
188,-384,-126,-256,-253
189,-384,256,-255,-128
190,-383,-256,-256,-127
191,-512,128,-127,-512
192,-382,-257,0,-512
193,-384,260,2,-895
194,-386,255,123,-383
195,-511,-2,-386,-640
196,-255,-131,-5,-256
197,-122,128,128,-768
198,-642,-131,0,-256
199,-1,-128,254,-769
200,-385,-262,-257,-254
201,127,-380,3,-641
202,-120,256,0,-513
203,-512,-125,0,-768
204,-253,129,-129,-509
205,-401,128,-127,-511
206,-754,130,-129,-519
207,265,126,-255,-1024
208,-395,-384,-128,-640
209,-249,254,-382,-896
210,3,0,-260,-387
211,-380,-129,0,-384
212,-639,-256,-257,-257
213,-515,-1,-257,-513
214,0,-386,-255,-512
215,-511,-387,128,-896
216,-10,255,129,-776
217,-132,-256,-254,-256
218,-386,1,-384,-642
219,-246,-256,-123,-514
220,121,1,255,-894
221,-906,-258,-386,-384
222,-629,-384,-127,-768
223,-127,-385,1,-256
224,-382,-255,-512,-649
225,-256,-1,-126,-1278
226,-512,-386,-1,-634
227,-382,-383,-385,-901
228,126,-256,-256,-761
229,135,-129,-125,-256
230,-515,-128,-385,-1146
231,-509,-256,1,-636
232,-385,-128,-132,6
233,-383,-256,-256,252
234,-388,0,-127,-1028
235,-509,-128,-129,-640
236,-127,-386,-255,-632
237,-260,1,-385,-1152
238,129,-2,1,5
239,-381,3,-128,-512
240,-259,126,-258,-639
241,-254,-384,-512,-640
242,-384,-5,-131,-640
243,-257,3,128,-650
244,-256,-380,2,-254
245,-1,-515,0,-768
246,-386,-2,256,-385
247,-383,4,6,-508
248,-513,-255,-642,-768
249,-512,-11,-133,-518
250,-386,257,-383,-386
251,-382,0,0,-509
252,-386,128,128,-1149
253,-383,-128,-513,-1284
254,-762,0,-2,-128
255,-657,-382,-129,-1019
256,-9,-261,255,-271
257,-258,-257,-254,-896
258,-380,-126,-384,-1154
259,5,-3,-256,-512
260,-136,-385,-127,-1
261,-512,-128,0,0
262,-2,-255,-382,-252
263,-248,-129,-258,-1148
264,-257,-128,0,-1280
265,-257,1,-384,-637
266,-128,127,0,-384
267,-384,-128,-384,-515
268,-132,127,-134,-1027
269,-125,1,256,-386
270,-256,0,-130,-894
271,-126,-256,-256,-390
272,-132,0,-384,-386
273,-257,0,-255,-896
274,-257,-128,-128,-513
275,-384,-2,129,-1018
276,-265,1,-380,-774
277,-126,-128,-130,-393
278,-507,1,128,2
279,-519,127,-128,-901
280,-3,-128,-1,-1152
281,-246,127,-128,-898
282,-388,9,-1,-645
283,-385,-385,-128,-128
284,-632,128,-256,-896
285,130,0,0,-895
286,-396,-257,-257,-510
287,-253,-127,-256,-385
288,-257,1,-130,-640
289,-254,-128,-125,-128
290,-126,0,-385,-890
291,-512,-1,2,-897
292,-257,-129,-130,-640
293,-385,-128,-256,1
