,CH1,CH2,CH3,CH4
0,255,3,3,-256
1,-249,-2,-128,1
2,-391,-511,-1,128
3,127,-261,128,641
4,-261,-128,-128,-261
5,-255,0,-384,-512
6,-388,-128,1,-125
7,-506,-257,0,254
8,3,-1,0,-512
9,-260,-128,3,125
10,-388,128,-254,-378
11,-256,0,-256,-258
12,-384,-257,129,-130
13,-256,-383,126,256
14,-254,0,-1,-253
15,-767,-255,0,-515
16,-390,-383,-129,-133
17,-255,-385,0,-129
18,0,-128,-128,128
19,-262,-383,-253,0
20,-513,257,128,-513
21,-382,0,-256,-256
22,-256,254,-260,-382
23,-253,129,-127,-768
24,-385,-130,-384,258
25,-129,-384,-255,-132
26,-256,-128,0,-635
27,-257,-255,0,128
28,-129,255,0,-512
29,-249,-381,0,118
30,-510,-129,-127,384
31,4,-256,-384,256
32,-132,0,-128,-644
33,-266,-128,-387,-249
34,-505,0,-254,255
35,127,0,-128,-510
36,-512,-125,-255,-258
37,-135,-128,-384,-512
38,-128,-2,0,-252
39,-127,-259,0,-2
40,-382,-255,129,-388
41,-640,-127,0,-384
42,-393,0,-256,-386
43,-129,0,-256,0
44,-519,0,-126,-4
45,-506,129,128,-126
46,-254,-2,-132,126
47,-253,-257,-256,-256
48,-265,-256,0,128
49,-506,-257,1,-125
50,255,3,-128,-256
51,-382,253,-256,257
52,-256,-130,-125,121
53,-512,131,-132,-513
54,-641,126,-384,-127
55,-136,-254,127,-125
56,-128,-130,-128,-382
57,-386,128,0,-251
58,-385,-5,0,256
59,-510,-387,0,-265
60,-256,-382,0,-512
61,-383,128,0,-254
62,0,-251,0,127
63,-255,-128,-128,-4
64,-255,254,3,-387
65,-640,-130,256,-385
66,-384,130,-2,-247
67,-256,-1,-255,513
68,128,0,382,0
69,-255,261,3,130
70,-129,-641,-1,-512
71,-382,132,-256,-768
72,6,-390,1,132
73,-269,-255,-260,-1
74,-509,1,-255,-130
75,-127,-2,-130,-385
76,-259,129,-127,128
77,128,-256,-513,-256
78,-383,134,-380,-253
79,-256,-9,129,0
80,-384,-384,-2,-258
81,-256,0,0,-385
82,-383,128,-256,-383
83,-255,-2,1,-117
84,-390,-384,-2,505
85,-511,132,-388,-517
86,-381,-1,-510,134
87,-385,0,-128,-131
88,-383,-256,0,-256
89,-260,0,0,-515
90,-254,-385,-130,128
91,-513,-127,-384,-130
92,-257,-128,6,-257
93,-384,-128,127,-256
94,-386,-1,-256,0
95,-134,0,-130,-388
96,-131,0,126,256
97,-384,3,254,-389
98,-124,123,1,-254
99,-128,-384,126,-121
100,-130,0,-386,250
101,-386,-256,-256,-769
102,-385,130,-257,0
103,-516,-384,0,-386
104,-2,128,-384,-129
105,-127,-257,0,-647
106,-385,1,-384,-511
107,-258,-384,0,-122
108,0,-387,-127,512
109,-257,256,0,-121
110,-257,-131,-129,-384
111,-387,129,-256,-124
112,-248,124,-126,257
113,-1,-128,-1,127
114,-261,256,-128,0
115,-385,-252,-1,-253
116,-519,0,1,-512
117,-3,-129,-256,3
118,-127,130,0,0
119,130,128,-128,-6
120,-510,128,0,-639
121,-133,-128,128,128
122,-256,-2,-1,-135
123,-128,-127,129,640
124,-512,-131,-256,-381
125,4,1,-127,-254
126,-261,-384,-507,-899
127,-641,-4,-518,-1
128,-512,10,250,-514
129,-259,-258,-121,372
130,-256,128,-128,258
131,-131,-256,128,130
132,0,-1,-257,-385
133,-127,1,-129,254
134,-5,-125,-128,-248
135,6,-259,-129,-6
136,-257,-2,-255,-128
137,-251,128,-512,-127
138,-3,127,-128,-512
139,-387,0,-256,3
140,-127,0,-128,-128
141,-1,-257,-127,385
142,134,-1,-256,-382
143,-379,-128,-128,-256
144,-385,0,-256,1
145,-257,-128,-127,-5
146,-254,0,128,-641
147,-636,-129,-510,-260
148,-523,256,-260,-376
149,130,-128,-255,-517
150,-6,128,0,506
151,-122,128,-129,381
152,127,256,-129,-128
153,-129,258,-384,-259
154,0,-258,128,-1
155,-122,128,-377,-128
156,-375,-512,-385,121
157,-518,-124,-128,258
158,-2,-128,-256,-514
159,-498,-128,-128,-131
160,-770,-129,-383,129
161,-648,-2,-258,-387
162,-382,0,-256,384
163,-121,0,-256,-384
164,123,0,1,129
165,-383,127,126,-129
166,-2,-129,-512,-130
167,-512,-1,-5,-640
168,1,-126,-123,636
169,-382,-128,-385,-373
170,-131,127,1,-514
171,-127,-257,-129,0
172,-256,-127,0,130
173,-255,-1,-128,-511
174,-387,132,-380,-260
175,-128,-255,-642,-252
176,-255,-125,0,-256
177,-1,126,0,512
178,-390,-258,-385,377
179,-379,-128,-128,-131
180,-4,-128,-256,-385
181,-641,-258,-386,-384
182,121,-1,-1,-512
183,-247,-128,-129,258
184,-514,-257,-129,128
185,-256,-383,-256,-384
186,-385,130,-128,-512
187,-1,128,-126,-127
188,-256,5,-135,-263
189,-3,-384,257,510
190,-642,2,-386,-252
191,-122,129,-125,-513
192,-131,385,-128,-514
193,-128,-256,-129,-258
194,0,3,0,-254
195,-501,-512,-126,-256
196,-390,-124,-130,1
197,-1,127,257,-1
198,-376,258,124,-257
199,-643,511,-128,-129
200,-260,3,-1,-512
201,-375,-383,0,-129
202,-511,0,-128,-257
203,-254,256,-385,-257
204,-259,0,-257,-512
205,-381,-384,-513,-255
206,-125,0,-386,-130
207,-1,-382,-128,260
208,-3,-128,-257,-633
209,5,0,0,-138
210,-383,-257,-257,511
211,-256,-127,-257,128
212,-128,0,-255,255
213,-256,-127,127,260
214,-251,-255,-127,-255
215,-512,-256,0,127
216,-255,-255,-256,0
217,-388,0,0,512
218,-379,-257,-256,125
