,CH1,CH2,CH3,CH4
0,-254,-515,128,-256
1,-390,-510,0,-512
2,-509,-123,0,-637
3,-128,-132,-256,-384
4,-256,-1150,0,-643
5,0,-659,-256,-1024
6,-379,-2,-127,-640
7,-389,-256,-385,-255
8,-127,-257,129,-256
9,-512,-513,-1,-384
10,-385,-384,-128,-768
11,-385,-513,0,-1026
12,-128,-260,-385,-395
13,-388,-255,0,-124
14,-379,-514,-385,-766
15,0,-639,129,-638
16,-387,-128,-2,-1281
17,-385,-636,-1,-515
18,-512,-523,-128,-781
19,-134,-256,-127,256
20,-254,-512,-257,-899
21,-259,-126,-1,-383
22,-126,-390,-129,-512
23,-384,-639,-256,-383
24,-131,0,-256,-256
25,-249,-756,-257,259
26,-385,-512,3,-1157
27,-383,-129,-384,-1021
28,-256,-640,257,-254
29,-386,-259,-3,-512
30,-385,0,-384,-257
31,-513,-249,127,-378
32,-388,-896,-251,-1022
33,-258,-128,-133,-519
34,-255,-644,0,-129
35,-512,-385,-511,-256
36,-129,-896,260,-383
37,-254,-514,-131,-509
38,-257,-385,-385,-1020
39,-256,-384,-3,-771
40,-258,-512,0,-384
41,-514,-380,-128,-512
42,-249,-130,0,-642
43,257,-768,-129,-1024
44,128,-900,-128,-514
45,-119,-258,-126,-512
46,-514,-513,-258,-2
47,-257,-511,0,-1027
48,-512,-258,-385,-763
49,-384,-1024,-127,-510
50,-642,-256,-256,-256
51,-10,-1025,-128,-510
52,-137,-2,-258,-512
53,-764,-645,0,-768
54,0,-513,-385,-1284
55,-780,-894,-125,-1018
56,-243,0,-128,-126
57,-262,-893,0,-512
58,-512,-775,-1,-255
59,-130,-767,0,-768
60,-384,-380,0,-769
61,-257,-515,-128,-628
62,-256,-771,129,122
63,-256,-1153,125,-1156
64,-258,-900,-128,-768
65,-128,-512,0,-1280
66,-261,-383,0,-502
67,-383,-128,-131,-256
68,-118,-257,-383,-261
69,128,-389,-128,-641
70,-138,-766,-256,-512
71,-382,129,0,-638
72,-129,-1026,-130,-640
73,-384,-254,256,-127
74,-256,-1029,-128,-387
75,-640,-381,129,-514
76,-258,-128,-129,-769
77,-252,-253,0,-767
78,-256,-385,-127,-898
79,-2,-128,-257,-512
80,-521,-387,0,-639
81,-631,-514,-256,-252
82,1,-897,128,-520
83,-387,-640,-257,-1152
84,-128,-386,0,-387
85,-252,-128,-128,-384
86,-513,126,0,-394
87,-130,-387,-129,-1285
88,0,-384,0,-623
89,-128,-512,1,-1
90,-258,-256,256,-896
91,257,-765,3,-129
92,-649,-510,-132,-768
93,-505,-128,127,-896
94,-253,-517,-385,-379
95,-131,-768,4,0
96,-388,-511,-4,-255
97,-384,-510,-127,-126
98,-384,-640,253,-768
99,-259,-641,257,-896
100,0,-767,-2,-381
101,-383,-643,-128,-388
102,-257,-898,-128,-512
103,-127,-512,2,-256
104,-376,-129,128,-511
105,-510,-129,-128,3
106,-393,-386,0,-390
107,-763,-512,1,-645
108,-121,-512,126,-890
109,-518,-512,-127,-260
110,-380,-512,128,-1280
111,-252,-512,-256,-525
112,-385,-638,125,0
113,-127,129,-130,-898
114,-385,-259,-256,-512
115,-1,-641,3,-896
116,-126,-386,-1,-768
117,-131,-127,-128,-389
118,-129,-384,127,-384
119,-388,-257,0,-895
120,-376,-514,2,-643
121,129,-380,256,-1150
122,-262,-387,-1,-252
123,-252,-1024,-1,-385
124,-130,-517,-256,-256
125,-639,-769,-1,-898
126,-131,-768,0,-902
127,0,-640,-128,-1131
128,-256,-641,-1,381
129,0,-384,-256,-1158
130,-254,-1,0,-256
131,-257,-256,-126,-888
132,-512,-381,-129,-765
133,-256,-129,0,0
134,-377,-513,-124,-514
135,132,-384,255,-385
136,-131,-768,-389,-768
137,0,-520,-255,-1025
138,-123,-256,-1,-512
139,-259,-386,1,-123
140,-1,-647,-257,128
141,-253,-894,-128,-1029
142,-261,-128,128,-894
143,3,-765,0,-896
144,-506,-513,0,-265
145,-384,-894,3,-255
146,-255,-518,-254,-509
147,-126,-256,-256,-1152
148,-4,-635,-2,-514
149,-383,-897,132,-1021
150,128,-399,-256,-658
151,-112,2,243,-505
152,-510,-256,386,-1026
153,-387,-128,128,-639
154,-384,-895,0,-1410
155,-382,-517,-127,-267
156,-516,-383,383,-621
157,-261,-391,4,-1023
158,-255,-129,118,-896
159,2,-259,384,-641
160,-136,-512,0,-640
161,-379,-383,0,-513
162,256,-512,-384,-768
163,-252,-637,128,-508
164,-517,-770,3,-1408
165,-135,-384,-128,-640
166,1,-512,0,-383
167,-512,-385,-2,-384
168,-131,-768,-385,-386
169,-377,-771,-128,-765
170,-521,-132,-255,-900
171,128,-256,-131,-515
172,-397,-128,0,-383
173,-755,-512,0,-513
174,0,0,-130,-640
175,-646,-510,-127,-516
176,-511,-643,256,-253
177,-259,-387,129,-642
178,-254,-384,-1,-257
179,-507,-640,128,-893
180,-647,-384,0,-1152
181,-1,-640,512,-771
182,-502,-129,4,-514
183,-392,-380,123,-255
184,-384,-384,257,-512
185,-252,-512,-128,-384
186,-131,-512,-384,-898
187,-384,-384,130,-893
188,-125,-514,255,1
189,-259,-768,0,-640
190,-385,-517,124,-131
191,-386,-256,132,-762
192,-255,-129,-384,-897
193,-511,-387,2,-512
194,-258,-896,-258,-257
195,-126,-256,-128,-382
196,-380,-887,-128,-767
197,-384,-770,0,-642
198,-257,-514,-128,-384
199,-252,-1024,0,-128
200,-1,-249,-384,-651
201,-386,-388,2,-1282
202,-383,-1152,128,-1150
203,-512,-526,0,-643
204,-512,-383,-256,-512
205,-514,-768,-2,-256
206,-258,-895,255,-512
207,-128,-384,-257,-384
208,-255,-769,0,-896
209,-257,-640,-256,-902
210,-128,-900,126,-132
211,-387,-257,-123,-382
212,-513,-641,-129,-382
213,-378,-512,129,-891
214,-1,-639,254,-1283
215,-385,-261,-259,-771
216,-256,-120,-384,-777
217,-121,-640,-259,-128
218,-385,-253,-124,-771
219,-129,-386,-386,-896
220,-506,-514,386,-766
221,-642,-640,124,-255
222,-264,-386,1,-384
223,9,-261,-128,-383
224,-516,-256,1,-642
225,-383,-769,-128,-768
226,-512,-384,256,-638
227,-253,-897,-3,-128
228,-252,-130,-384,-638
229,126,-378,127,-640
230,-379,-768,-125,-772
231,-132,-512,-2,-259
232,-255,-385,0,-383
233,-384,-385,-1,-640
234,-2,-512,-126,-512
235,3,-642,127,-766
236,-250,-128,-257,-771
237,-255,-639,255,-515
238,-3,-511,-128,-128
239,-643,-254,256,-128
240,-251,-258,-261,-257
241,-257,-640,-384,-385
242,-256,-770,-128,-513
243,-511,-513,126,-256
244,-260,-640,129,-514
245,-125,-511,0,-769
246,-384,-257,-129,-768
247,2,-640,-128,-510
248,-895,-256,-128,-129
249,-265,-514,-128,-771
250,-517,127,-258,0
251,-640,-262,0,-768
252,-508,-383,-256,-1026
253,-384,0,3,-1278
254,-515,-384,-1,-637
255,-507,-127,1,-514
256,-128,-753,-1,-256
257,-513,-766,-255,-640
258,-1,-253,-256,-1022
259,-254,-517,128,-507
260,-640,-509,254,-513
261,-384,-385,-261,-384
262,-394,-769,-384,-511
263,255,-256,0,-768
264,-648,-513,0,-251
265,-246,-384,-256,-258
266,-391,-642,3,-391
267,-248,-640,-2,-764
268,-131,-639,0,-129
269,-387,-384,128,-893
270,-386,-770,2,-640
271,-256,-510,-128,-255
272,-384,-383,0,-392
273,-384,-256,127,-1153
274,-128,-257,-2,-510
275,-507,-380,0,-638
276,-512,-1023,127,-388
277,-512,-639,128,-259
278,-383,-639,-1,-641
279,-251,-252,-128,-514
280,-3,-130,0,-897
281,-384,-640,-1,-510
282,-128,-644,-128,-386
283,-639,-384,1,-1
284,-130,-254,-256,-651
285,-127,-262,255,-892
286,-384,-895,-257,-378
287,-384,-255,257,-386
288,-512,-512,-1,-768
289,-383,-384,1,-129
290,-508,-640,-384,-640
291,0,-387,-256,-768
292,-523,-1025,-383,-503
293,-373,-382,1,383
294,-129,-385,-129,-769
295,-385,-512,0,-256
296,-387,-385,-126,-896
297,-129,-381,-129,-384
298,-128,-131,128,-259
299,-127,-513,-1,-775
300,-383,-257,-1,-896
301,-385,-768,-258,-638
302,-383,-513,0,-257
303,-254,-768,384,-770
304,-133,-510,-1,-381
305,-515,-263,129,-645
306,-247,-1026,-131,-641
307,-130,-640,-256,-1029
308,-259,-128,-128,-1024
309,-382,-640,3,-133
310,-386,-640,-258,-256
311,-129,-512,256,-642
312,-128,-512,-131,-768
313,-128,-383,-382,-512
314,-254,-254,1,-640
315,-514,-901,0,-387
316,-256,0,129,-512
317,-386,-647,-257,-770
318,-114,-383,257,-1028
319,377,-770,-131,-1015
320,-515,-769,0,-126
321,134,-896,-129,-386
322,-259,-901,-127,-256
323,-512,-512,127,-773
324,-386,-770,0,-1023
325,-128,-1024,128,-761
326,-384,-638,-2,-645
327,0,-512,-385,-1150
328,-507,-254,-128,-512
329,-254,-1152,-130,-1147
330,124,-638,127,-765
331,-384,-766,0,-383
332,137,-124,125,-385
333,-3,-256,-387,-641
334,-6,-768,-382,-640
335,-384,-521,-384,-893
336,-5,-256,-385,-640
337,-251,-384,-258,256
338,-386,6,0,-512
339,-127,-3,-256,-635
340,-385,-768,-127,-515
341,-5,-389,0,-1024
342,-125,-378,126,-654
343,-256,-389,390,-382
344,-512,130,-253,-767
345,-250,-638,0,-769
346,253,-393,129,-514
347,-387,131,-383,-511
348,-128,-633,-5,-765
349,-375,-261,130,-890
350,-387,-383,2,-1152
351,-256,-512,0,-517
352,-384,-130,256,1
353,-385,-123,-129,-762
354,-263,-890,127,-528
355,-4,-779,6,-362
356,-129,-514,-394,-1152
357,-256,-255,383,-768
358,-126,-391,-256,-1152
359,-130,-892,-128,-508
360,-257,0,-128,-512
361,-256,-505,0,-383
362,-262,-389,3,-767
363,-124,-256,-384,-768
364,-513,-642,-128,-255
365,-1,-640,-384,-514
366,-380,-640,1,-642
367,-513,-640,0,-1024
368,-390,-638,0,-649
369,-128,-640,-2,-383
370,-259,-128,-2,-386
371,-253,-640,-384,-258
372,-127,0,2,-896
373,-128,-127,0,-515
374,-129,-388,128,-762
375,-256,1,-127,-774
376,-131,-512,-256,-260
377,-128,-127,-130,-383
378,-128,-641,128,-514
379,-132,-384,-128,-896
380,4,-897,-1,-641
381,-256,-258,-128,-768
382,0,-767,0,-512
383,-262,-512,-128,-512
384,-384,-640,0,-257
385,-255,-512,-2,-641
386,-123,-640,-513,-384
387,-5,-386,-256,-640
388,-645,-254,-257,-382
389,-645,-512,0,-1149
390,-129,-512,-256,-771
391,-256,-384,-127,-512
392,0,-512,-128,-639
393,-382,-257,0,-896
394,-260,-253,-128,-641
395,-384,-511,130,-766
396,-383,-636,-384,-512
397,-126,257,0,0
398,-127,-519,-512,-768
399,-1,-512,-253,-129
400,-258,-385,256,-1028
401,-256,-263,-128,-1026
402,-256,-125,-387,-640
403,-378,-1152,126,-255
404,-644,-253,0,-384
405,128,-385,128,-256
406,-125,-385,0,-768
407,-127,-511,128,-1285
408,-384,-641,4,-266
409,-128,-386,-254,-377
410,-387,-257,-130,-641
411,-252,-642,128,-257
412,1,-642,0,-638
413,-1,-512,256,-512
414,-128,-517,129,-525
415,-123,-256,-130,256
416,-384,-515,255,-516
417,-132,-637,0,-640
418,-125,-515,127,-510
