,CH1,CH2,CH3,CH4
0,-387,383,127,-513
1,-128,125,-129,-128
2,-383,-257,1,-512
3,-514,-1,-129,-384
4,-259,7,-256,-4
5,-257,-384,-258,128
6,-126,2,128,-4
7,1,-258,-386,-514
8,-134,2,2,-378
9,-514,0,-128,-262
10,-248,0,0,-894
11,-2,-124,0,0
12,-639,-254,0,-521
13,-129,384,1,-766
14,-385,-258,-257,-243
15,1,-123,-129,125
16,1,128,-384,-256
17,-380,-127,-128,0
18,-513,-128,-127,-638
19,-511,-254,-129,-255
20,-244,-1,0,-255
21,130,-385,-2,-1
22,-135,0,-128,-513
23,-257,0,1,-128
24,-256,-258,-129,-507
25,-260,-1,-255,-384
26,-1,-384,-385,381
27,-254,1,0,-512
28,-386,-256,-384,4
29,-254,0,1,-389
30,-512,-255,0,-384
31,-138,-7,-130,-128
32,128,130,387,-130
33,-258,-128,-381,129
34,-381,0,-128,-382
35,0,-129,-256,-390
36,-127,127,-128,255
37,128,2,-131,-122
38,-382,1,256,-1
39,-1,-256,-250,-129
40,-381,-128,-256,0
41,-256,127,0,-256
42,-381,2,-128,-2
43,-388,-130,127,-5
44,-141,2,129,265
45,128,-255,3,-384
46,-133,-253,-128,-256
47,-258,-1,0,-384
48,-386,-259,0,131
49,-383,-128,-256,384
50,-128,124,0,5
51,-255,258,-128,-511
52,-253,-128,0,-256
53,-513,-129,-128,257
54,-129,-258,-256,124
55,-254,-512,-127,-129
56,-257,-130,0,1
57,-254,1,-128,-505
58,-384,0,-2,-389
59,-130,128,-130,125
60,-515,-256,-384,126
61,-253,256,-125,-256
62,-386,-255,129,0
63,-255,-137,128,-384
64,-2,258,129,-2
65,-124,-384,-123,-256
66,-255,-124,-384,0
67,-384,1,-128,-257
68,-381,256,-256,-130
69,-513,-128,-257,257
70,-265,130,-382,-388
71,-258,-256,-515,512
72,-642,0,-128,-640
73,-380,-256,-256,-384
74,-391,-257,-1,-637
75,-511,-384,-386,384
76,-386,-128,-384,-640
77,-643,-256,-1,248
78,-389,0,-1,-247
79,128,-1,129,-768
80,-125,-129,-258,-384
81,-2,-256,3,257
82,262,-2,127,-640
83,-627,133,-256,128
84,-512,-256,-129,-892
85,-384,3,-257,-128
86,-388,126,0,0
87,-510,-129,0,2
88,-126,0,-258,127
89,-258,-128,-384,-259
90,-383,-3,128,-640
91,-645,1,-765,-256
92,-2,-256,-131,256
93,-382,257,0,-128
94,-128,-3,-2,-384
95,-383,-384,-384,-384
96,-256,126,0,-644
97,-385,3,-254,0
98,-126,0,-128,-512
99,-132,0,-257,127
100,-253,0,2,-380
101,130,127,387,-387
102,-130,128,510,-380
103,-384,8,-125,-525
104,-389,-256,-384,384
105,-255,258,-514,-3
106,-388,-4,-130,-257
107,1,3,-128,-256
108,-634,256,0,-258
109,-648,0,0,-640
110,-7,133,-1,384
111,-128,-128,128,-643
112,-5,255,0,-256
113,-639,-384,-1,-510
114,139,-130,-257,257
115,-137,0,-128,-128
116,-512,-252,-256,258
117,-386,-512,-260,-509
118,-387,0,-1,-6
119,-129,-513,-128,1
120,-128,258,-255,-256
121,-128,0,258,-641
122,-128,-128,-131,-133
123,-126,-124,-384,-243
124,-128,-385,-132,-770
125,-1,1,0,256
126,-388,1,-256,-128
127,-381,255,1,128
128,-257,-128,-128,-1
129,-512,-1,0,-128
130,-389,-256,0,0
131,-383,1,-1,-257
132,-386,0,0,-128
133,-128,0,-257,-256
134,-256,-1,-125,130
135,-255,-258,128,253
136,-510,-390,-128,-509
137,-384,256,-386,0
138,-250,-387,-2,128
139,263,1,127,-259
140,-153,-128,-131,-125
141,-764,0,-127,255
142,-122,0,1,-257
143,-384,-127,129,507
144,-513,1,2,-128
145,-385,256,-384,-514
146,-256,-5,0,-504
147,-512,-258,-256,260
148,-257,-384,3,-2
149,-134,-129,128,-126
150,257,-128,0,-640
151,118,1,0,3
152,-386,127,257,-258
153,-124,-130,-8,133
154,-264,-129,-382,126
155,-386,-126,129,-130
156,-513,383,0,-383
157,-513,-5,-127,-128
158,-385,-126,-256,128
159,-384,0,0,-3
160,-128,-258,0,-386
161,-256,-383,-2,-512
162,-256,-2,-256,-385
163,-384,0,-1,-383
164,-516,0,0,-254
165,-504,0,-129,0
166,260,-132,-256,-131
167,-134,-383,-128,-390
168,-125,128,-256,-766
169,-128,-251,0,252
170,-510,-256,-128,244
171,-386,-127,0,-767
172,-129,0,-255,132
173,-256,-2,0,-514
174,0,-128,-514,-1
175,130,0,-511,-640
176,-508,0,-257,126
177,-638,0,-2,-256
178,-508,-2,256,-640
179,-390,-256,0,-125
180,-636,1,257,-128
181,-122,-2,-134,-128
182,-257,-513,-386,-256
183,-382,-2,-388,-256
184,-389,-133,126,128
185,128,-253,-1,-2
186,-382,-1,-127,132
187,-384,-255,128,125
188,-385,128,-3,-513
189,-256,-257,-256,-129
190,-255,256,-130,-642
191,-131,-130,257,-121
192,-519,-129,124,-135
193,-371,-256,-128,-384
194,-133,0,1,-385
195,-511,-384,-128,-640
196,-5,0,-128,-513
197,-381,-127,-256,-384
198,-511,256,-128,2
199,-642,-130,-127,126
200,-129,-257,127,-384
201,-385,-257,-129,-128
202,123,-2,0,128
203,-261,0,-128,-128
204,-513,256,0,-385
205,-511,-3,-128,-773
206,-382,0,0,-890
207,-389,-128,-257,5
208,-767,0,-256,254
209,-384,-639,-255,128
210,-636,-126,-1,-261
211,-514,-129,-127,-767
212,-131,-384,-384,-248
213,128,1,1,-128
214,-126,-128,0,130
215,-512,128,0,-128
216,-255,-128,-125,-767
217,-258,3,-257,-253
218,-115,127,1,125
219,251,-258,126,-257
220,-396,-128,0,0
221,-380,0,130,-256
222,-256,-257,-2,-129
223,-389,0,-384,-256
224,0,-259,-1,-125
225,-255,-253,-256,0
226,127,1,0,-383
227,-379,0,-1,1
228,-384,-2,-128,-384
229,-515,7,0,-385
230,-256,-511,-123,-512
231,-640,-133,-383,-385
232,-126,0,-256,-257
233,-129,-257,-2,-125
234,130,0,257,-638
235,0,-255,-123,-398
236,-382,-2,-269,-127
237,-135,-1,382,-384
238,-123,128,-128,-383
239,-512,-127,-128,-770
240,-248,-129,128,-6
241,-779,-5,1,-128
242,127,139,-127,10
243,-640,-510,-505,-640
244,137,-380,-514,-257
245,-136,1,-128,-384
246,-257,-2,0,258
247,-255,-128,255,0
248,-2,-256,-128,-1
249,-240,-131,1,-255
250,-643,128,-512,-384
251,-256,-129,-128,128
252,-640,0,-513,-257
253,-258,0,-255,128
254,-383,128,-128,-251
255,-259,-2,-639,-637
256,-257,128,-136,-517
257,-385,-384,-1,-127
258,-249,-128,-256,-513
259,-2,0,-510,-384
260,-389,-127,1,-765
261,-511,-257,-128,-647
262,-133,-2,129,-262
263,-251,128,-379,2
264,-259,255,-258,-382
265,-127,-1,0,-510
266,-382,0,0,127
267,-380,-257,-126,-254
268,-521,126,-384,-387
269,-129,-1,-259,0
270,-640,256,-128,0
271,-126,0,0,-385
272,-524,-129,-1,-126
273,-375,-256,-256,254
274,-2,-1,0,-640
275,-386,-125,-129,504
276,-131,-256,127,-118
277,-254,-128,-127,-766
278,-383,-256,-130,-640
279,-258,1,-383,510
280,130,0,128,-126
281,-382,4,-256,-128
282,-128,-257,130,-512
283,-254,129,-639,-128
284,258,-129,-128,0
285,-134,128,-128,-255
286,-255,-128,129,-1
287,-256,126,256,-385
288,-257,255,-384,-128
289,-126,130,124,-512
290,-386,-256,-127,257
291,-127,-127,-256,-128
292,-640,-1,-128,-128
293,-387,-383,-257,-512
294,-257,254,-384,-514
295,-130,5,-258,-136
296,128,-1,-130,257
297,-265,127,-1,-127
298,-636,-257,127,-128
299,-127,-3,-128,-510
300,-513,257,128,-515
301,-256,3,-127,-262
302,-126,0,-254,0
303,-130,0,-387,-1
304,3,-1,126,-258
305,-383,-129,0,-511
306,-132,-128,126,0
307,-126,-128,-383,-384
308,-375,-262,-130,384
309,-511,256,127,-387
310,-383,-2,128,-256
311,-517,-256,-2,-256
312,-634,-1,-257,-257
313,-124,1,-127,-387
