,CH1,CH2,CH3,CH4
0,504,11519,23392,-640
1,8,11432,22524,-643
2,120,11110,23303,-13
3,-107,11878,22927,-246
4,-364,11667,23034,-20
5,-533,11883,22928,13
6,-21,11902,22779,-251
7,10,11902,22921,-256
8,-377,11777,22530,-130
9,-384,11897,22772,-645
10,-380,11382,23036,-495
11,-120,11269,22655,126
12,-265,11650,23171,-118
13,-249,11518,22792,-389
14,-108,11790,22525,-6
15,-25,12024,22781,5
16,-388,11772,22657,-385
17,-111,11754,22783,-119
18,-138,11541,22789,-121
19,44,12021,23037,-34
20,356,11249,22784,-639
21,-669,11529,23040,16
22,-197,11392,22777,-401
23,-20,11520,22907,-897
24,-263,11255,23039,-378
25,-106,11276,22658,126
26,0,11511,22912,-403
27,1,11414,23040,-489
28,-4,12029,22646,-2
29,-146,11253,22806,-406
30,-248,11394,23170,-254
31,-137,11392,22903,-536
32,-392,12030,22658,-387
33,-224,11421,23043,256
34,3,11367,23042,-501
35,4,11655,22914,-258
36,-2,11283,22910,-128
37,-393,11486,22915,-254
38,247,11917,22910,129
39,-203,11286,23138,149
40,-125,11132,23325,-769
41,-389,11245,22144,-256
42,-20,11640,23025,-1005
43,-240,11310,22788,-565
44,-258,11107,23287,121
45,-378,12022,22810,-108
46,-265,11795,22660,-639
47,4,11380,22526,-384
48,-354,12037,22779,-647
49,-423,11392,22784,-362
50,1,11271,22783,-3
51,-459,11776,22793,-516
52,-546,11263,23040,-386
53,-18,11608,22784,-892
54,-118,12172,22782,-771
55,-512,11132,22528,-259
56,-265,11790,22907,-768
57,-4,11775,22912,-253
58,8,11905,22777,-123
59,-255,11499,22528,128
60,-257,11271,22923,133
61,-260,11903,23164,507
62,-129,11286,22910,-393
63,-133,11386,22913,-529
64,2,11783,22658,246
65,-378,11512,22901,30
66,-140,11903,22913,-373
67,-137,11408,22916,-509
68,25,11515,22679,-406
69,-391,11648,22737,9
70,88,11531,23291,-507
71,-91,11274,22819,-136
72,-241,11369,22634,-583
73,-512,11656,23047,-694
74,129,11383,22660,-150
75,-538,11777,23143,-232
76,-369,11161,23185,-174
77,-261,11253,22922,144
78,-385,11775,22899,-484
79,-253,11513,23168,-528
80,-120,11523,23040,-27
81,126,11903,23169,149
82,-393,11775,22650,-765
83,-509,11776,22911,-139
84,-367,11514,22528,-629
85,-136,12035,23039,-394
86,-390,11262,22792,-400
87,-251,11648,22909,122
88,-229,11392,23040,-123
89,-23,11646,22784,-253
90,-378,11266,23173,-512
91,-144,11512,22899,-130
92,-501,11780,22788,-767
93,2,11274,23044,-413
94,-541,11495,23038,14
95,-354,11663,22914,-382
96,-136,11386,22654,-15
97,-239,11772,22904,-236
98,120,11412,22798,-134
99,-640,11508,22768,-246
100,-10,11647,23164,-155
101,-256,11656,22921,254
102,0,11627,22913,-202
103,-256,11908,22664,-561
104,0,11663,22648,239
105,-237,11773,22910,-451
106,-254,11651,22783,-708
107,-387,11774,23147,252
108,-136,11635,23421,-631
109,-133,11272,23078,-649
110,5,11640,22274,-127
111,-340,10988,22785,-386
112,-430,11412,22656,-503
113,-10,11656,22665,-262
114,-237,11910,23054,-768
115,-158,11902,23163,-256
116,123,11909,22652,134
117,8,11895,22776,-255
118,-259,11262,22789,-250
119,-4,11651,22400,-764
120,-126,11397,22909,160
121,118,11775,22784,78
122,150,11379,22916,-650
123,-353,11801,22916,-233
124,-395,11885,23027,-132
125,-256,11138,22650,-130
126,-372,11664,22784,-257
127,-402,11774,22528,-258
128,-16,11647,22782,-257
129,-116,11645,22785,-512
130,-117,11391,23165,-381
131,-367,11777,23044,-394
132,-181,11769,22783,-782
133,127,11006,22785,-631
134,-93,11496,22529,-254
135,-267,11666,23044,-397
136,-126,11397,23044,-518
137,-257,11510,22778,372
138,-123,11405,23166,-218
139,-286,11262,22791,-512
140,-358,11771,22785,257
141,130,11650,22660,-558
142,-267,11765,23162,-470
143,-258,11261,22524,79
144,-382,11925,22921,-1042
145,-407,12162,22497,97
146,-750,11393,22556,218
147,-259,11776,23049,-652
148,-638,12296,23041,-503
149,-250,11130,23168,-131
150,-503,11663,23044,-656
151,-120,11345,23171,-770
152,-395,11154,22528,-603
153,-262,11658,23047,170
154,-363,11375,22503,-50
155,14,11396,22677,-353
156,-317,11531,22916,119
157,-505,11903,22914,-527
158,-207,11776,23046,-244
159,-8,12028,23034,-126
160,-119,11516,22910,-135
161,-21,11777,23039,-385
162,-245,11516,22779,-256
163,-23,11647,22526,-384
164,-512,11528,22665,-256
165,-120,11905,22911,-528
166,-239,11652,22786,-643
