,CH1,CH2,CH3,CH4
0,-771,-512,0,-1031
1,-769,-257,-1,-131
2,-512,-513,-256,-384
3,-1152,-384,1,-768
4,-651,-384,0,-385
5,-496,-375,-127,-886
6,-1281,-1024,-128,-899
7,-766,-510,0,-256
8,-1285,-513,-383,-256
9,-1017,-385,0,-899
10,-769,-640,-384,-896
11,-1024,-517,123,-771
12,-1032,2,-124,-256
13,-642,-1026,-384,-259
14,-639,-512,-382,-1026
15,-768,-895,133,-763
16,-1025,-254,383,-511
17,-645,-387,-128,-512
18,-629,-1025,-5,-521
19,-1281,-386,1,128
20,-763,-517,-386,-768
21,-765,-640,-379,-1154
22,-384,-385,0,-1147
23,-1172,-896,-258,-254
24,-1525,-771,3,-511
25,-384,-248,128,-636
26,-887,-897,0,-896
27,-769,-382,0,-767
28,-640,-769,-384,-769
29,-767,-382,5,-636
30,-1025,-642,128,-385
31,-1021,-767,-256,-765
32,-1280,-640,0,-1152
33,-1024,-128,0,-252
34,-1287,-514,126,-774
35,-1142,-385,-129,-637
36,-898,-770,0,-770
37,-1292,-382,0,-1026
38,-1403,-129,-128,-1156
39,-897,-129,0,-512
40,-1152,-515,0,-898
41,-1024,-900,-2,-895
42,-1024,-895,-260,-896
43,-767,-253,-512,-769
44,-1404,-125,-1,-1024
45,-1024,-511,-384,-517
46,-1157,-512,1,-388
47,-1278,-512,0,-769
48,-892,-384,-1,-640
49,-896,-126,-128,-1029
50,-766,256,128,-1150
51,-896,-635,128,-515
52,-1532,-256,0,-389
53,-1412,-385,-132,-899
54,-641,-384,-511,-638
55,-1280,-643,2,-637
56,-1024,-768,0,-256
57,-640,-512,2,-512
58,-1147,-381,-257,-128
59,-1406,-640,0,-640
60,-1151,-256,-129,-1024
61,-1281,-383,-255,-506
62,-1017,0,3,-515
63,-1029,-385,-2,-1151
64,-1281,-257,-128,-641
65,-1155,-384,-1,-896
66,-900,-259,128,-640
67,-512,-509,-3,-382
68,-897,6,-257,-388
69,-383,-130,-125,-899
70,-1150,-256,128,-1152
71,-646,-516,0,-894
72,-1027,-258,0,-505
73,-1159,-1026,123,-132
74,-1535,-635,-641,-639
75,-877,-769,5,-255
76,-775,-768,0,-901
77,-1151,-512,128,-896
78,-770,-768,-1,-644
79,-1149,128,-2,-384
80,-1027,-771,-384,-769
81,-896,-511,3,-639
82,-1026,-384,1,-384
83,-514,-513,256,-640
84,-886,-120,1,-515
85,-1152,-1024,1,-512
86,-888,-379,-386,-770
87,-515,-771,-254,-897
88,-1033,-511,-128,-760
89,-1279,-640,-128,-258
90,-888,-512,-128,-898
91,-512,-771,-129,-640
92,-889,4,-1,-1156
93,-1279,255,126,-1020
94,-1282,-257,-384,-764
95,-895,2,257,-643
96,-895,-256,-128,-765
97,-1154,-385,125,-256
98,-768,-128,0,-895
99,-1032,-643,-1,-383
100,-1407,-382,-127,-643
101,-1011,-130,-1,-511
102,-770,-640,-257,-385
103,-899,-640,-128,-768
104,-1026,-385,-129,-894
105,-1280,-512,-1,-1024
106,-1153,-257,127,-381
107,-1280,-512,-256,-640
108,-1156,-256,0,-892
109,-769,-512,-128,-255
110,-1141,-1027,-129,-640
111,-1415,-389,123,-513
112,-768,-638,133,-768
113,-898,-385,-384,-767
114,-1150,-512,254,-1152
115,-766,-381,131,-904
116,-1027,-770,125,-128
117,-1152,-13,138,-629
118,-1270,-250,-384,-518
119,-1295,-513,0,-385
120,-384,-128,-128,-638
121,-1277,-895,-255,-1025
122,-1164,-390,254,-510
123,-892,-380,259,-1029
124,-1145,-515,-246,-21
125,-1281,-258,-386,-512
126,-1404,-131,256,-1025
127,-888,-513,256,-256
128,-770,-253,-128,-517
129,-768,-384,256,-768
130,-640,-765,-255,-388
131,-1019,-769,127,-383
132,-898,-512,0,-640
133,-1150,-1,-384,-127
134,-1410,-769,2,-389
135,-768,-128,128,-899
136,-1276,-512,-127,-1025
137,-905,-134,-4,-902
138,-769,-256,128,-515
139,-1031,-896,0,-257
140,-1407,-256,510,-387
141,-1018,-512,-258,-896
142,-897,-770,128,-1027
143,-897,-138,-128,-645
144,-1017,4,-2,-640
145,-1155,-640,-127,-515
146,-898,-637,-256,-510
147,-1021,-510,-257,-1025
148,-1151,-128,0,-771
149,-1159,-254,-127,-256
150,-781,-638,-3,-766
151,-640,-512,128,-640
152,-767,-640,128,-896
153,-643,-640,-1,-641
154,-1161,-512,0,-1023
155,-1018,-511,0,-257
156,-764,-254,0,-1152
157,-643,-642,-127,-771
158,-1148,-128,-129,-1147
159,-1154,-514,128,-1028
160,-774,-510,128,-256
161,-383,0,383,-255
162,-1149,-510,0,-511
163,-656,-513,126,-636
164,-768,-514,1,-1407
165,-1666,-128,-128,-896
166,-1141,-388,128,-640
167,-1025,-509,1,-129
168,-1025,-257,384,-642
169,-1025,-767,0,-642
170,-1025,-514,-129,-1024
171,-770,-641,-2,-768
172,-891,-256,254,-256
173,-1154,-512,-385,-768
174,-896,-256,2,-896
175,-1276,-513,256,-640
176,-1155,-512,-127,-899
177,-641,-510,2,-134
178,-898,-641,-384,-506
179,-766,-382,-127,-895
180,-902,-128,-2,-768
181,-1280,-255,1,-1024
182,-1024,-386,385,-768
183,-1152,-254,-253,-904
184,-775,-512,-130,-256
185,-894,-511,-257,-899
186,-1023,-513,1,-1024
187,-1025,-640,127,-893
188,-898,-512,1,-255
189,-642,-639,-127,-512
190,-750,-891,-383,-256
191,-1146,-768,-256,-642
192,-513,-127,0,-641
193,-1416,-512,-128,-896
194,-1008,-129,0,-509
195,-769,-382,-1,-1
196,-897,-769,134,-252
197,-772,-384,-383,-887
198,-766,-384,0,-1157
199,-1022,-512,128,-387
200,-1280,-382,124,-512
201,-1025,128,-256,-769
202,-1156,-768,127,-383
203,-761,116,-128,-895
204,-1408,-127,128,-512
205,-765,-259,-256,-896
206,-1159,-768,-127,-640
207,-1148,-383,-128,-897
208,-895,-512,0,-767
209,-1024,-386,-1,-641
210,-1154,-256,2,-512
211,-900,-513,-256,-386
212,-641,-383,129,-1026
213,-896,-127,2,-764
214,-1280,-3,511,-640
215,-1030,-771,-128,-770
216,-638,-644,-261,-1027
217,-1027,-386,126,-512
218,-764,-261,128,-640
219,-639,-768,127,-1281
220,-514,-256,-3,-505
221,-774,-640,-127,-132
222,-1026,-513,1,-1406
223,-1152,-508,-127,-647
224,-1152,-769,-256,-1152
225,-1153,-764,0,-766
226,-896,-376,128,-1027
227,-1152,-135,-1,-896
228,-899,-1025,0,-895
229,-891,-261,0,-511
230,-1152,-640,0,-1152
231,-898,-641,-127,-498
232,-1280,-767,129,-2
233,-894,-253,-1,-652
234,-1286,-259,-1,-1149
235,-1015,-385,-128,-897
236,-897,-384,-1,-1279
237,-898,-385,0,-640
238,-767,-515,0,-126
239,-1152,-505,-255,-7
240,-1024,128,-1,-1027
241,-641,-387,-384,-767
242,-634,-519,-3,-636
243,-1024,128,255,-901
244,-896,-513,127,-127
245,-1024,2,0,-899
246,-765,-386,-129,-889
247,-768,-128,-127,-384
248,-772,-384,128,-511
249,-1152,-513,3,-129
250,-644,-512,-256,-261
251,-894,-639,257,-769
252,-1152,-255,-132,-510
253,-896,-387,-128,-640
254,-896,-384,1,-513
255,-1280,-256,258,-896
256,-1024,-508,-128,-129
257,-1408,-510,127,-640
258,-1159,127,-257,-1024
259,-1790,-774,3,-380
260,-879,-897,-4,-385
261,-898,-1022,-257,-511
262,-768,-260,-130,-638
263,-769,-512,-1,-1024
264,-892,-254,-1,-1152
265,-1408,-388,-256,5
266,-1026,-516,1,-134
267,-1026,-640,-1,-387
268,-642,-384,128,-773
269,-890,-260,128,-1535
270,-1025,127,-2,-499
271,-1151,-515,-386,-258
272,-1025,-510,-253,-387
273,-1151,-253,0,-771
274,-892,384,0,-894
275,-897,-252,3,-640
276,-894,-640,-386,-643
277,-1025,-638,0,-256
278,-770,-129,-384,-898
279,-768,-769,133,-766
280,-895,-256,-1,-384
281,-1153,-640,-128,-512
282,-902,-257,-1,-767
283,-899,-512,1,-640
284,-1152,9,-257,-384
285,-893,-7,3,-646
286,-1030,-513,127,-757
287,-1277,-385,-129,126
288,-765,-640,0,-900
289,-896,-516,-127,-384
290,-771,-255,-256,-772
291,-767,-257,-255,-769
292,-1023,-515,1,-758
293,-1024,-893,128,-129
294,-897,-384,0,-900
