,CH1,CH2,CH3,CH4
0,-255,22912,22785,-512
1,-641,23039,23042,-384
2,-131,22656,23296,-642
3,-505,22782,23168,-894
4,-645,23034,23170,-1152
5,-255,23424,22911,-778
6,-384,23040,23040,1
7,-125,22656,22785,-1030
8,-257,22912,23168,-1408
9,-129,23039,22784,-639
10,-256,23039,22912,-1404
11,1,23042,22657,-655
12,-377,22784,22784,-374
13,-262,23168,22656,-1279
14,1,22655,22911,-768
15,-377,23040,22910,-1152
16,-389,23168,23296,-771
17,-138,23041,22916,-517
18,-131,23167,22912,-128
19,-767,23168,22912,-1152
20,-123,23040,23040,-1408
21,-394,23167,23039,-1019
22,-251,22782,22912,-127
23,-132,22784,22911,-768
24,-514,23033,23038,-256
25,-133,23552,23168,-1272
26,127,23423,22908,-1028
27,4,23295,22785,-256
28,-384,23294,23169,-125
29,-127,22912,23040,-1023
30,-510,23299,23041,-386
31,-128,22657,22911,-1272
32,1,23043,23296,-1152
33,122,22780,22912,-384
34,-388,22786,22781,-646
35,-253,23041,22272,-769
36,-128,23039,23296,-897
37,-255,23303,22918,-1023
38,-512,22529,22911,-1280
39,-387,22912,23040,-765
40,-382,22657,22912,-512
41,-512,23297,23040,-768
42,-258,23039,22912,-1408
43,-256,23039,22784,-517
44,-256,23295,22785,-763
45,-386,23041,22656,-645
46,-513,22910,22656,-510
47,-379,22655,22660,-1149
48,-131,22655,23297,-1028
49,-641,22784,22914,-771
50,-384,22785,22779,-643
51,-385,22912,23169,-768
52,-256,23295,22656,-1281
53,-385,22910,23040,-1022
54,-255,23041,22784,-769
55,-511,22911,23295,-1153
56,-386,22911,23040,-896
57,-384,23048,23168,-383
58,-253,22784,22784,-1155
59,-129,23681,22913,-1023
60,-519,23040,23039,-895
61,-764,22530,22655,-640
62,-381,22528,22782,-895
63,-386,22524,23043,-896
64,-263,23296,22657,-898
65,-128,23040,22912,-517
66,-130,22914,22912,-128
67,256,23296,22910,-640
68,-254,23040,22784,-640
69,-383,23168,23040,-763
70,-512,23041,22658,-1159
71,-255,23041,22784,-386
72,-127,22783,22912,-768
73,-4,22787,22783,-896
74,-385,23169,22784,-640
75,-127,23040,22784,-897
76,-256,23167,22913,-770
77,10,23041,22784,-384
78,-768,22912,23040,-385
79,-6,23040,23040,-516
80,-256,23039,23168,-1283
81,-511,22783,22910,-893
82,-513,22913,22784,-510
83,-511,23042,23165,-255
84,-510,22911,22914,-640
85,-127,23298,22528,-1024
86,-390,23166,22919,-640
87,-379,22911,23167,-768
88,-256,23040,22908,-257
89,-256,23167,22657,-1022
90,-256,23178,22911,-900
91,-386,22655,22784,-896
92,-129,23042,23040,-637
93,-255,22782,23039,-123
94,-513,23043,22784,-267
95,-131,23039,22912,-1026
96,-1,22779,22656,-640
97,-1,23424,23040,-1024
98,-260,22653,22913,-502
99,-391,22659,23425,-129
100,-637,22785,23036,-519
101,-116,22912,23040,-769
102,-136,22783,23040,-767
103,-385,22655,22785,-511
104,-255,23041,22912,-768
105,-386,22910,23040,-509
106,128,23042,22909,-2
107,-256,23042,22912,-771
108,-258,22909,23040,-769
109,-377,22272,23168,-1024
110,-512,22908,22911,-644
111,-256,23169,23423,-383
112,-384,23294,22656,-515
113,7,23168,22914,-1024
114,126,23296,23166,-638
115,-129,23168,22528,-768
116,-256,23169,22652,-642
117,-512,22912,23040,-386
118,-385,22915,22654,-770
119,-384,23168,22782,-510
120,-384,22910,22530,-641
121,-512,22912,23297,-512
122,-257,22912,22786,-640
123,-257,22530,23291,-1407
124,-129,22915,23037,-1024
125,-389,23419,22655,-1152
126,-513,22652,22915,-635
127,-510,23170,23039,-514
128,-384,23295,23040,-1021
129,-383,22914,23167,-511
130,-131,23166,23168,-1408
131,-126,23420,23039,-1024
132,-383,22906,23042,-255
133,-385,23044,23167,-520
134,-256,23171,22783,-769
135,-381,23296,22912,-640
136,-638,22655,22784,-770
137,-640,23297,22783,-1018
138,-638,22910,22656,-381
139,-378,22915,22913,-1046
140,-256,23039,23042,-1531
141,-387,22784,23296,-377
142,-379,23165,22786,-512
143,-1,23424,23034,-768
144,-380,22782,23166,-768
145,-262,23041,22654,-769
