,CH1,CH2,CH3,CH4
0,-523,22657,22785,-891
1,106,22913,22784,-649
2,-80,22652,22901,-1020
3,-388,22780,22526,-355
4,-142,22667,22791,-266
5,-125,23169,22656,-518
6,-123,22651,22913,-502
7,-257,23044,22785,255
8,-135,22909,22652,-516
9,-339,22911,23040,-768
10,-668,22923,22658,-123
11,-170,23166,22908,-401
12,-230,22524,22788,-782
13,-168,22790,22527,-622
14,131,23047,22916,-6
15,-214,22677,23037,-1043
16,-416,22845,22785,-523
17,13,23449,22902,-111
18,-159,22674,23060,-878
19,-391,22910,22408,-896
20,-381,23035,22776,-887
21,-248,23298,23295,-663
22,-138,23022,22903,-1272
23,-378,22785,22914,-328
24,-13,23047,23051,-566
25,-655,23168,23299,-878
26,-232,23040,23162,-512
27,-257,23168,23025,-1173
28,-124,22789,22657,-1270
29,-269,22657,23041,-249
30,-81,22927,22909,-522
31,100,23293,23039,-369
32,-428,22748,22906,-531
33,-510,22553,22922,-475
34,-340,23034,23033,-301
35,7,22658,22776,-1178
36,-294,23178,22931,-445
37,-367,22908,23019,-143
38,-90,22784,22659,-649
39,-31,22915,23046,-377
40,-235,23042,22910,-128
41,-23,23036,23293,-539
42,-512,22913,23291,-1023
43,-125,23047,23042,-466
44,-538,23039,23295,-142
45,-505,23039,22907,-801
46,-343,22913,22783,-1030
47,-10,22914,22778,-258
48,-416,22905,23166,-508
49,-221,23181,23041,-264
50,-128,22778,23168,-497
51,-125,23046,22925,-744
52,-245,22399,22911,-1041
53,-370,23207,23037,-255
54,-299,23007,23550,-655
55,143,22647,23275,-357
56,-379,22667,23032,-11
57,-7,23040,22762,-788
58,-383,23165,22663,-770
59,-265,22909,23053,-257
60,256,22778,23041,-895
61,-392,22672,22783,-256
62,-638,23171,22912,-505
63,-134,22908,22913,-1161
64,-3,23182,23180,-875
65,129,23026,23302,-649
66,-127,23043,23134,-754
67,-258,23036,22630,-127
68,384,22908,22974,-787
69,-392,22780,23117,-377
70,-256,22658,22401,-1
71,-259,22921,23065,-518
72,-7,22902,22909,-896
73,6,22656,22912,-634
74,-372,22934,22926,-380
75,-278,23033,23298,-245
76,119,22785,22888,-279
77,12,23037,22801,-643
78,-256,22674,23030,-640
79,-236,22368,22653,-897
80,-766,22900,23176,-526
81,-281,22773,23183,-517
82,-383,23165,22666,-156
83,-247,22700,22512,14
84,-641,22799,22907,-378
85,-143,23422,22792,-384
