,CH1,CH2,CH3,CH4
0,-385,-512,-256,-512
1,-382,0,-384,-896
2,-256,0,1,-1025
3,-388,-130,-1,-1023
4,-382,-384,-128,-768
5,-256,2,130,-1024
6,-385,-641,-510,-258
7,-511,128,-130,-1017
8,-643,-128,-2,-1280
9,-383,128,-257,-1152
10,-768,-130,-256,-641
11,-515,-257,-128,-898
12,-513,1,1,-256
13,-256,-257,-383,-1271
14,-257,258,-384,-1280
15,-521,-3,128,-512
16,-762,3,-386,-1413
17,3,-2,-256,-766
18,-261,-512,-384,-770
19,-384,-138,-131,-1280
20,-385,1,0,-896
21,-385,-384,-131,-896
22,-384,-127,-639,-768
23,-512,-128,259,-1152
24,-515,1,128,-1152
25,-129,128,128,-514
26,-384,0,-122,-639
27,-254,127,-384,-511
28,-258,127,-254,-895
29,-385,-2,129,-768
30,-383,-258,127,-1025
31,-385,253,0,-638
32,-512,8,1,-911
33,-128,-128,-257,256
34,-510,130,-128,-1031
35,-386,-4,-384,-1409
36,-387,-255,-125,-1148
37,-128,129,0,-383
38,-382,1,-127,-896
39,-384,-123,-382,-1151
40,-513,-384,-256,-1153
41,-381,2,256,-1408
42,-131,256,-130,-1150
43,-511,-127,-129,-895
44,-130,1,-255,-770
45,-641,-381,-389,-378
46,-140,-512,0,-1530
47,-249,-384,-384,-904
48,-512,256,-128,-641
49,-256,-257,-254,-640
50,-768,0,256,-1150
51,-259,-256,-126,-1156
52,-513,-2,-387,-894
53,-128,-128,0,-1154
54,-387,0,-256,-512
55,-383,-128,2,-768
56,-385,-1,-129,-1155
57,-514,-256,-256,-1536
58,-512,-3,-3,-1156
59,-252,129,-126,-512
60,-640,-255,-384,-387
61,-260,383,-383,-1157
62,-384,-387,-129,-1533
63,-642,-256,-384,-1022
64,-1,-255,-128,-897
65,-505,-1,-510,-1151
66,-383,-127,-258,-896
67,-382,-256,-127,-768
68,-131,-385,-3,-1029
69,-381,-511,-257,-1020
70,2,0,2,-256
71,-389,-255,-2,-1024
72,-384,-263,-128,-260
73,-254,0,-128,-1152
74,-512,-134,0,-1661
75,-385,-384,-130,-1016
76,-256,-257,-382,-769
77,-386,-383,128,-639
78,-3,-1,-128,-382
79,-258,-256,-256,-1152
80,-385,-129,-258,-1276
81,-384,-386,-382,-891
82,-387,-253,3,-768
83,-513,-1,-1,-900
84,-381,-257,-256,-1280
85,-255,-257,-4,-899
86,-379,-130,0,-640
87,-770,-253,-384,-769
88,0,254,-260,-897
89,-256,-385,-641,-1025
90,-513,-128,-128,-1025
91,-261,-383,0,-1279
92,-128,-2,-257,-902
93,-259,127,127,-386
94,-386,-131,-384,-769
95,-381,-257,2,-636
96,-127,-384,128,-642
97,-129,-128,0,-1026
98,0,-384,-129,-1028
99,5,0,-128,-126
100,-640,127,-255,-780
101,-129,-2,-131,-1155
102,-384,-128,-512,-1143
103,-384,0,1,-513
104,0,0,-253,-1280
105,-510,4,-132,-387
106,-383,-512,127,-640
107,-513,1,-257,-1408
108,-381,-256,-126,-891
109,-386,127,-129,-896
110,-383,-386,-127,-896
111,-256,-264,0,-1024
112,-250,128,-128,-1024
113,-645,-391,0,-1152
114,128,-380,1,-770
115,-767,-124,-2,-1284
116,-130,0,-383,-894
117,-379,128,0,-641
118,-394,127,-256,-1026
119,-130,126,-1,-1016
120,-382,-258,-385,-382
121,4,-253,-127,-775
122,-397,-128,-387,-897
123,-510,-256,-256,-1283
124,-118,-385,-1,-1280
125,266,0,0,-771
126,-636,-255,-1,-768
127,-389,385,-256,-1026
128,-257,-4,1,-1152
129,-255,-512,-258,-1024
130,-510,-2,-384,-1152
131,-517,5,-1,-905
132,-256,-256,-255,-512
133,-385,-121,-382,-1283
134,-255,125,2,-892
135,-383,-257,-129,-1028
136,-259,0,-256,-1022
137,-641,-128,0,-636
138,-255,-127,-127,-640
139,-252,-256,-257,-1409
140,-512,-128,0,-761
141,-385,-129,-257,-769
142,-257,-257,-256,-641
143,-511,-256,-256,-766
144,-642,-129,-2,-640
145,-383,0,0,-1407
146,-388,-128,-1,-636
147,-507,129,-256,-387
148,-119,127,2,-771
149,-268,0,0,-1027
150,-638,-256,-2,-1408
151,-126,-261,-384,-1280
152,-123,0,-2,-1152
153,-382,-129,126,-383
154,-512,2,-384,-896
155,-641,-1,-127,-1022
156,-387,-128,-128,-896
157,-261,1,-385,-896
158,-2,-131,124,-648
159,-256,380,-126,-510
160,-768,258,0,-1022
161,-123,-125,-128,-1153
162,-263,-512,-129,-899
163,-638,-134,-2,-765
164,-128,255,133,-908
165,-382,4,-5,-260
166,-130,-256,512,-638
167,-381,-128,-128,-766
168,-258,-256,127,-1280
169,4,-132,-383,-774
170,-502,7,-133,-760
171,-401,-643,5,-780
172,-128,125,-383,-512
173,-387,-5,-256,-1278
174,-253,-127,0,-1152
175,-259,130,0,-1280
176,-384,0,128,-896
177,-129,-250,-383,-638
178,-124,-639,-256,-896
179,-255,-256,-512,-640
180,-383,256,-126,-384
181,-640,-129,127,-510
182,-385,0,-384,-387
183,-511,129,-2,-1145
184,-389,-257,-381,-1168
185,-257,128,-256,-257
186,-517,-256,-384,-891
187,-637,-128,-129,-768
188,-382,0,-384,-768
189,-385,1,0,-1022
190,-385,-259,-129,-1026
191,-513,127,130,-777
192,-387,-256,-383,-255
193,-509,-253,-256,-893
194,-518,128,-1,-1027
195,-2,-128,-130,-1536
196,-253,-257,254,-1029
197,-129,123,-122,-258
198,-385,128,-384,-384
199,-380,128,-384,-768
200,-125,128,0,-899
201,-135,127,-257,-1406
202,-386,-129,-128,-255
203,-385,0,-514,-1152
204,-642,-2,126,-898
205,-641,256,-255,-1531
206,-513,127,-124,-1538
207,-385,-2,128,-1152
208,-256,-257,-130,-641
209,-381,-130,-256,-895
210,-513,257,128,-1024
211,-384,-128,-382,-1024
212,-384,129,-384,-768
213,-387,-129,128,-384
214,-511,131,-259,-902
215,-255,-2,-512,-1026
216,-257,-384,128,-1279
217,-256,-12,-252,-643
218,-383,384,-257,-640
219,-508,0,-127,-384
220,-769,-257,128,-640
221,-384,-255,-1,-896
222,-252,0,0,-512
223,-640,-256,256,-891
224,-256,-3,-122,-903
225,-642,-127,-255,-388
226,-380,-256,-384,-636
227,-386,0,-124,-1410
228,-515,-126,256,-519
229,-510,123,-125,-631
230,128,390,-512,-911
231,-235,-128,-388,-256
232,-644,0,-129,-1283
233,-5,-385,-256,-1025
234,-250,-127,1,-1408
235,-387,-256,-127,-895
236,-127,-128,-257,-1152
237,-505,-252,-1,-129
238,-382,-128,-128,-1027
239,-384,384,0,-769
240,-386,0,0,-1152
241,-644,-512,127,-767
242,-638,-1,-127,-896
243,-383,-256,-125,-895
244,-258,256,-386,-1276
245,-254,0,0,-1155
246,-384,-128,-258,-644
247,-384,-257,-384,-256
248,-513,-384,-126,-1150
