,CH1,CH2,CH3,CH4
0,-380,22784,22656,-129
1,-512,23169,22657,-772
2,-129,23040,23040,-1022
3,-379,23169,22783,-767
4,-646,23422,22912,-770
5,-129,22786,23167,-1158
6,-644,22912,23167,-384
7,-242,22780,23296,-1024
8,-138,22658,23293,-762
9,-512,23296,23039,-385
10,-253,22784,23039,-771
11,-384,23039,22783,-1028
12,-645,22917,23038,134
13,-129,22912,23296,-1536
14,-510,23041,23040,-1146
15,-642,23039,22912,-1148
16,-128,23041,23170,-641
17,-385,23039,23040,-1024
18,0,22783,22784,-640
19,-257,22912,22400,-1024
20,0,22656,22784,-1020
21,-258,23040,22789,-634
22,-134,22783,23423,-518
23,-646,23039,22911,-1023
24,-379,22785,23168,-641
25,-255,23295,22916,-1277
26,-257,23039,22528,-768
27,0,23167,22784,-125
28,-128,22651,22910,-3
29,-258,22787,22784,-645
30,-122,23040,22912,-1153
31,-512,22786,22785,-770
32,-254,22911,22654,-768
33,-386,23040,23169,-380
34,-252,23040,22912,-258
35,-130,23040,22784,-897
36,-385,22910,22912,-511
37,-384,22656,22912,-897
38,-511,23039,23037,-642
39,-513,22656,23296,-516
40,-385,22656,22528,-1026
41,-384,22787,23170,-769
42,-384,23166,22784,-1020
43,-129,22784,23168,-384
44,-254,23168,22788,-896
45,-383,22915,22653,126
46,-257,22783,22912,-512
47,-385,22787,22657,-1408
48,-121,23168,23170,-889
49,-135,22911,22776,-511
50,-513,22912,22527,-511
51,-259,22912,22653,-255
52,-382,22911,23038,-896
53,-385,23044,23169,-128
54,-129,23296,23422,-3
55,-256,23033,22781,-392
56,-133,22914,22788,-768
57,8,23168,23168,-384
58,-513,22910,23040,-641
59,-252,23295,23041,-633
60,-389,22783,23293,-261
61,-383,23043,22522,-1030
62,-384,23040,22664,-636
63,-386,23168,23296,-771
64,-514,22912,22790,-768
65,-384,23040,22653,-522
66,-387,22527,23041,256
67,0,22913,23039,-1155
68,-383,22912,22914,-512
69,-388,23040,23297,-1024
70,-3,22912,23168,-384
71,-261,22914,23041,-1022
72,-510,22784,22914,-512
73,-123,23044,22528,-770
74,-132,23169,23045,-902
75,-387,23297,23167,-1403
76,-381,23165,22783,-378
77,-128,22656,22912,-516
78,-255,22782,22912,-640
79,-256,22785,22912,-900
80,-384,23040,22912,-1018
81,-385,22783,23041,-380
82,-512,22915,23167,-775
83,-517,23168,22912,-1019
84,-128,23040,23036,-640
85,-387,23168,23295,-1530
86,-248,23041,23294,-890
87,-130,23038,22905,0
88,-257,22525,22658,-645
89,-125,22656,23044,-1152
90,0,22912,23038,-640
91,0,23160,22656,-1277
92,1,23422,22911,-768
93,-128,22653,22913,-643
94,-128,23178,23168,-1024
95,-256,23423,22911,-1020
96,-131,23040,23040,-512
97,-124,22782,23040,-768
