,CH1,CH2,CH3,CH4
0,-384,22911,-257,-896
1,-129,23040,0,-512
2,-258,22916,1,-381
3,-130,22784,-255,-640
4,-644,22913,-383,-511
5,-508,22778,2,-773
6,-381,22530,128,-1018
7,-130,23170,126,-386
8,-253,23040,-256,-1023
9,256,22917,127,-256
10,-125,22528,-127,-1031
11,0,23041,-128,-1150
12,-128,22912,1,-1019
13,1,23041,255,-770
14,130,23040,-256,-894
15,-509,23039,-8,-512
16,-256,23296,383,-1023
17,-386,23167,126,-511
18,-250,23296,1,-645
19,-125,23164,-2,-896
20,-132,22784,-256,-640
21,-254,23168,1,-896
22,0,22912,0,-1152
23,-127,23167,-1,-768
24,-127,22782,128,-384
25,-257,23045,0,-512
26,2,23168,0,-768
27,-385,23040,0,-641
28,123,22655,-2,-768
29,-123,23159,389,-391
30,-128,23171,-380,-383
31,-129,22784,-128,-638
32,-385,22785,127,-1023
33,-256,22528,2,-1026
34,-254,22907,-127,-767
35,0,23047,-13,-661
36,-383,22657,389,10
37,-128,23037,-256,-1398
38,-384,23296,384,-1157
39,-129,22658,-130,-259
40,-254,22651,-1,-378
41,-132,22912,-1,-640
42,-245,22662,6,-763
43,-512,22782,-384,-768
44,-115,23169,-128,-384
45,382,22907,-128,-768
46,-136,22658,0,-894
47,-127,23040,0,-640
48,254,22787,-129,-380
49,14,22907,127,-1024
50,-382,23040,0,-512
51,-384,22399,256,-127
52,-384,22786,127,-260
53,-382,22912,0,-770
54,-640,22912,128,-767
55,-265,22911,-1,-1027
56,0,22912,127,-515
57,-131,22784,-256,-511
58,-261,23040,-254,-513
59,-379,23296,1,-768
60,131,22657,0,-1026
61,-2,22910,-2,-772
62,-381,22782,386,-891
63,-263,23168,-254,-1155
64,-128,22780,-128,-768
65,-132,22656,-256,-1154
66,130,22784,-127,-1154
67,-371,22785,-384,-644
68,-396,22526,-5,-126
69,-129,22910,0,-768
70,-514,22912,-128,-896
71,-255,23040,255,-514
72,-384,22656,-256,-1277
73,-126,23169,384,258
74,-260,23041,2,-768
75,-253,23043,2,-257
76,126,22784,-385,-1150
77,-124,23168,263,-641
78,-386,22911,638,-896
79,-128,23041,125,-1152
80,-380,23168,-128,-900
81,-512,22913,128,-122
82,-512,23040,-128,-1402
83,-123,22783,128,-512
84,250,23039,128,-128
85,-388,22916,127,-901
86,-125,23551,0,-640
87,-258,22657,-256,-897
88,-257,23158,-131,-898
89,-127,23042,0,-512
90,-504,22656,-256,-514
91,-773,23168,129,-1024
92,0,22655,-1,-1152
93,-254,23040,0,-640
94,-128,22786,256,-509
95,-384,22399,4,-642
96,-128,22782,-1,-260
97,-386,22914,128,-382
98,-256,23296,3,-896
99,-384,23042,383,-644
100,-128,22783,-255,-635
101,-256,22912,-5,-907
102,4,22912,255,-256
103,-635,23168,257,-897
104,-398,23038,-1,-512
105,385,23043,129,-769
106,-378,23166,-127,-768
107,-387,22657,-256,-640
108,-378,22903,-130,-254
109,-379,23168,128,-1156
110,129,23039,256,-1150
111,-133,23040,127,-637
112,-254,22783,-1,-257
113,-260,23167,-127,-897
114,-642,23041,-260,-128
115,-397,23168,126,-1268
116,-2,23040,0,-1032
117,-128,23168,-129,-514
118,0,22909,-124,-512
119,-1,22400,255,-767
120,263,22652,-256,-768
121,-635,23294,125,-893
122,2,22913,0,-772
123,-4,23039,0,128
124,-390,22780,-2,-384
125,-375,22657,-257,-641
126,254,23040,-128,-512
127,-384,23168,-129,-639
128,-5,23169,-1,-896
129,-507,22911,0,-768
130,-392,22912,0,-768
131,128,23040,0,-637
132,-639,22911,0,-514
133,-260,22783,0,-1026
134,-258,22783,125,-1033
135,-130,22911,256,-384
136,-514,23040,-1,-896
137,-248,23168,4,-900
138,-129,23166,256,-1407
139,-260,22656,-3,-510
140,-380,22653,4,-899
141,0,23296,257,128
142,-383,22911,-256,-1024
143,-1,23035,128,-1016
144,-127,22527,255,-513
145,-256,23044,-128,-1033
146,-256,23039,256,-892
147,-508,22914,0,0
148,-511,22528,0,-896
149,-125,22657,1,-1146
150,-399,22911,-4,-505
151,-760,22655,-255,-383
152,-391,22783,129,-388
153,-893,22657,0,-1026
154,7,23037,0,-897
155,-250,23295,0,-512
156,-385,23035,256,-129
157,-128,22786,-7,-773
158,-384,23170,-256,-767
159,-2,23166,-256,-513
160,-248,22783,-384,-1023
161,-384,23040,-258,-515
162,-256,22785,0,-512
163,-384,23425,-128,-256
164,-257,22910,-127,-518
165,-384,23167,128,-767
166,-124,22656,0,-641
167,0,23036,126,-896
168,-509,22784,0,-768
169,-513,22530,-253,-895
170,-386,22913,257,-640
171,0,22783,-130,-766
172,-512,22911,-128,-384
173,-384,22656,0,-640
174,-512,22781,-127,-1152
175,-385,23041,-128,-640
176,-510,23039,1,-1152
177,-258,22908,253,-505
178,-509,22657,-390,-386
179,-127,23168,-253,-895
180,-384,22660,-131,-512
181,-3,22910,1,-1024
182,-128,23038,-512,-896
183,-127,22913,132,-383
184,-512,23033,-1,-775
185,-258,22530,-1,-1025
186,-128,23168,-128,-1026
187,-132,22529,-1,-1409
188,-1,23040,-1,-1145
189,-397,22657,-128,-638
190,-500,23302,0,-640
191,-4,23166,-1,-511
192,-512,22912,128,-514
193,4,23039,256,-640
194,-126,23168,5,-518
195,126,22911,-255,-128
196,-124,23040,385,-899
197,-385,23040,-6,-768
198,1,23168,0,-896
199,-634,23041,128,-768
200,-774,22912,0,-770
201,-382,22912,0,-640
202,-255,22784,-128,-896
203,-127,22915,2,-899
204,-259,22907,-1,-1277
205,-385,22529,-256,-639
206,-251,23296,1,-1025
207,-1,22922,128,-768
208,-505,22528,-1,-1283
209,-514,22914,256,-887
210,-2,23168,-2,-515
211,-129,22912,-255,-898
212,-255,23168,256,-636
213,-383,22784,4,-768
214,-384,23168,-1,-1280
215,-255,22782,126,-637
216,-118,23170,-512,-385
217,120,23295,130,-643
218,-521,23168,-129,-1024
219,-379,23040,256,-512
220,-256,22778,0,-636
221,-262,23295,256,-768
222,3,22654,-130,-382
223,-384,23303,-128,-384
224,125,23167,128,-515
225,2,23040,0,-767
226,2,22908,-128,-512
227,-254,23172,4,-631
228,-256,22531,-383,-771
229,-384,22651,128,-511
230,-258,22784,385,-1024
231,-511,22525,-127,-518
232,-127,23293,126,-505
233,-384,22921,-123,-1036
234,-260,22911,-3,-257
235,-256,22911,128,-1019
236,-130,23168,128,-643
237,-254,22656,-256,-387
238,-763,23164,127,3
239,-529,23043,-2,-511
240,-122,22919,385,-248
241,-513,22656,-127,-1024
242,-254,22916,0,-1024
243,-383,23036,0,-1024
244,-127,22527,-1,-640
245,-256,22912,-128,-1024
246,-131,22787,-129,-260
247,385,22781,-1,-638
248,-122,23040,128,-768
249,-128,22783,0,-382
250,-127,22783,128,-257
251,-512,22656,0,-644
252,-258,22912,-131,-1156
253,-382,22657,255,-265
254,-255,22784,-130,-510
255,0,22656,-256,-258
256,-266,22912,-254,-514
257,-510,23168,129,-640
258,-255,22658,0,-894
259,-256,22525,-129,-903
260,-122,22783,129,-390
261,-389,22784,-129,-378
262,1,22913,256,-768
263,-512,23167,129,-386
264,-131,22784,2,-1151
265,-626,23296,-257,-769
266,-530,22658,-3,-1022
267,-129,23167,0,-768
268,-647,22784,0,-512
269,-508,22784,-1,-514
270,-249,22784,-256,-1023
271,-131,22785,128,-254
272,-254,23039,-381,-384
273,128,22916,-258,-384
274,-128,22784,-130,-889
275,0,23040,126,-1155
276,-383,22913,-258,-128
277,-257,23295,-127,3
278,-256,22657,0,-1023
