,CH1,CH2,CH3,CH4
0,-122,3,-2,-644
1,-395,128,-384,-896
2,-508,0,-1,-639
3,-129,-3,-384,-1024
4,-383,-383,-256,-765
5,-384,2,-130,-257
6,-384,-259,-256,-642
7,-384,-255,0,-641
8,-509,0,-128,-894
9,-384,-128,-129,-774
10,-1,-1,1,-384
11,-390,-254,128,-1028
12,-376,127,-514,-1398
13,-2,-385,-255,-252
14,-646,-128,-128,-771
15,-640,-126,0,-898
16,-256,-128,-128,-385
17,-512,129,-256,-1030
18,-385,-2,-257,-893
19,-384,-130,-384,-899
20,-384,-256,-255,-894
21,-513,0,-127,-256
22,-254,-255,-130,-638
23,-640,130,127,-768
24,-120,251,-257,-1024
25,-134,-385,3,-1150
26,-255,1,-136,-638
27,-258,-128,-510,-644
28,-384,3,124,-1025
29,-257,-384,-126,-512
30,-258,1,-384,-384
31,0,-390,1,-640
32,-383,-248,-128,-511
33,-257,129,1,-770
34,-258,0,0,-1024
35,-127,-129,-128,-769
36,-386,-129,-129,-1156
37,-383,-384,-385,-890
38,-251,4,-124,-510
39,-135,0,128,-512
40,-512,0,-128,-644
41,-254,256,-385,-1152
42,-258,-128,-130,-903
43,124,-129,1,-128
44,5,-257,127,-388
45,-639,-256,-129,-1154
46,-384,-256,-1,-768
47,-767,-129,-256,-512
48,-393,4,-1,-517
49,-257,-384,1,-256
50,-388,-121,-257,-1280
51,-507,-4,-125,-639
52,-128,-254,-130,-1279
53,-518,127,-511,-512
54,-509,-384,257,-1285
55,-255,-515,-255,-640
56,-255,-255,0,-386
57,-257,-129,-256,-645
58,-128,-513,-1,-769
59,-257,-382,-385,-637
60,-383,-256,-128,-254
61,-515,-130,-256,-512
62,-127,128,-1,-1153
63,-261,127,0,-639
64,-379,-1,-1,-770
65,-127,-128,-129,-640
66,-259,-128,-127,-640
67,-259,-128,0,-640
68,-513,-256,0,-637
69,-514,-127,0,-1024
70,-512,0,0,-511
71,-386,-1,0,-768
72,0,0,-128,-380
73,-254,0,128,-389
74,-132,0,-384,-896
75,-125,0,122,-650
76,-384,0,-123,-385
77,-512,-2,-384,-511
78,-384,1,-1,-766
79,-515,-382,-251,-1022
80,-510,-259,-389,-1154
81,-128,-3,251,-774
82,-246,1,-246,-769
83,-513,126,-384,-639
84,-258,384,256,-896
85,-384,129,-256,-641
86,-384,128,382,-637
87,-390,0,263,-895
88,-129,121,-509,-893
89,-385,256,-130,-1152
90,-382,-3,0,-1027
91,-254,-257,128,-512
92,-259,-255,0,-132
93,-383,-128,128,-1024
94,-2,-127,-251,-132
95,6,-256,-386,-893
96,-254,-384,256,-896
97,-257,-639,-1,-513
98,-128,-126,-1,-1026
99,-383,0,-128,-639
100,-260,-127,-125,-765
101,-125,-257,-514,-897
102,-384,-128,1,-645
103,1,-128,-128,-383
104,-392,-256,-128,-899
105,-514,128,-128,-1024
106,-636,0,-128,-641
107,-128,126,-386,-767
108,-630,129,255,-519
109,-391,0,-382,-253
110,-382,128,-256,-893
111,-513,-2,-385,-1153
112,-382,-256,-130,-1153
113,-517,0,-126,-898
114,-134,-382,-258,-771
115,-386,-129,0,-512
116,-508,-128,-128,-1024
117,-125,-128,0,-770
118,-132,126,-2,-1535
119,-127,-641,-384,-511
120,-132,-2,-263,-1152
121,-515,-381,258,-515
122,-389,-128,-383,-1020
123,1,-256,3,-897
124,-383,-1,-129,-768
125,-129,-386,-129,-897
126,-256,-385,-256,-642
127,-250,-256,-1,-383
128,-640,-258,-128,-893
129,-253,255,-128,-1024
130,-260,-389,-256,-1152
131,-383,-252,-128,-636
132,-126,0,-256,-770
133,-131,-128,-256,-1025
134,-384,-5,-129,-896
135,-261,129,-128,-1024
136,-124,-256,-258,-896
137,-638,0,-640,-1024
138,-512,-129,-255,-640
139,-512,-128,-384,-384
140,-385,0,-260,-892
141,-384,-255,-126,-650
142,-385,-128,-384,-127
143,-383,-256,-255,-638
144,-257,-1,3,-639
145,-384,-381,255,-1152
146,-257,-261,-128,-895
147,-512,257,254,-1036
148,-387,0,-125,0
149,-510,383,-256,-645
150,-516,-131,-254,-1154
151,-255,132,259,-1151
152,-510,127,3,-767
153,-263,-125,-641,-768
154,9,-638,123,-896
155,-516,0,-128,-897
156,-381,511,-128,-1151
157,-518,-128,-129,-511
158,-761,127,-384,-896
159,-125,1,-130,-385
160,-388,-130,128,-633
161,-266,128,-125,-1404
162,-1,0,-384,-1031
163,-128,0,-385,-387
164,-128,-130,-510,-256
165,-128,-384,1,-894
166,-121,-1,-128,-773
167,-765,-121,-1,-760
168,-254,-384,-128,-1154
169,-261,-127,-128,-384
170,-641,-129,-256,-896
171,-381,0,-128,-768
172,-386,0,-256,-770
173,-384,-129,255,-1152
174,-263,0,-127,-896
175,0,-257,0,-511
176,-254,-255,-384,-643
177,-384,2,3,-1280
178,-385,256,-258,-895
179,-257,127,-512,-1024
180,-257,-1,-132,-774
181,-260,1,-128,-512
182,-639,-255,-127,-896
183,-120,128,258,-1408
184,-264,-129,-6,-1020
185,-251,0,-256,-898
186,-130,-256,-127,-1537
187,-512,-121,-129,-650
188,-516,-640,0,-1024
189,-258,11,-128,-1279
190,0,-8,-255,-759
191,-255,-513,128,-385
192,-387,-256,-256,-642
193,-6,-384,-128,-765
194,-131,0,-512,-1536
195,-636,-2,258,-751
196,3,-514,-134,-1
197,-527,7,3,-518
198,-507,382,128,-512
199,-515,-2,0,-898
200,-511,-1,128,-895
201,-259,127,-128,-1024
202,-128,-129,0,-766
203,-384,-129,-3,-510
204,-256,-256,-258,-772
205,-255,-128,-384,-1536
206,-258,-256,-256,-772
207,-128,-128,-512,-1021
208,1,-256,-383,-636
209,-1,4,-256,-513
210,-132,127,-126,-896
211,-255,-1,257,-640
212,-127,0,128,-1154
213,-384,-128,-2,-1027
214,-642,-128,0,-384
215,-385,-256,-255,-772
216,-512,-128,129,-641
217,-384,-128,-129,-894
218,-384,0,-128,-513
219,-513,0,4,-1024
220,-256,0,-513,-513
221,-645,-129,130,-896
222,-639,-128,-1,-1280
223,-507,-127,-3,-1021
224,-122,0,-513,-638
225,-133,-127,-123,-513
226,-385,253,-123,-1022
227,-389,129,-513,-1152
228,-2,-4,0,-896
229,-254,-389,-515,-383
230,-511,-382,-127,-383
231,-513,-122,-128,-517
232,-384,384,-128,-1537
233,-392,-508,-640,-766
234,-1,-127,-127,-900
235,-653,-128,-387,-631
236,-630,2,-123,-265
237,-388,-2,-5,-1156
238,-506,-384,-640,-761
239,1,-2,-260,-640
240,-374,0,-129,-1021
241,-387,-128,-1,-768
242,-3,128,-385,-255
243,1,-2,-254,-514
244,-255,-385,-256,-768
245,-257,-130,-128,-768
246,-382,0,-128,-643
247,-385,0,-127,-512
248,-513,256,-385,-641
249,-379,-2,-124,-640
250,-128,0,127,-636
251,-258,-386,-257,-520
252,-257,-512,1,-1273
253,-384,0,1,128
254,-254,-384,-384,-1288
255,-513,0,-127,-1023
256,-129,-258,1,-1535
257,-257,-382,127,-893
258,-384,0,-256,-1026
259,-383,1,-4,-768
260,-512,-256,0,-765
261,-251,-254,0,-1024
