,CH1,CH2,CH3,CH4
0,-3,-128,258,-1
1,-131,-128,-2,-256
2,-257,-254,-256,-384
3,-388,-256,-128,-384
4,-129,-130,-257,-255
5,-256,-382,-256,-128
6,-2,0,-254,-256
7,-125,-384,256,-128
8,-258,124,-255,-256
9,-127,6,-131,-267
10,-384,-256,-254,255
11,-382,-130,-384,-254
12,130,-1,-129,-384
13,-132,1,-127,-258
14,-384,-3,-127,-125
15,-384,135,-134,-268
16,-384,-383,128,383
17,-383,-129,-128,-253
18,-386,-256,0,-381
19,-129,-386,-256,-1025
20,-132,254,-2,-131
21,7,4,128,-640
22,-503,-2,129,-3
23,-255,0,1,-640
24,-131,-3,-128,-257
25,-389,-386,-256,-512
26,-382,-123,-256,2
27,-127,128,-256,-256
28,1,-251,-127,510
29,-254,-260,-257,-253
30,-255,0,0,-384
31,-385,-386,-257,513
32,1,-382,-256,-3
33,-638,128,-128,255
34,-259,-126,-640,-253
35,-387,-386,-9,-507
36,0,0,-2,-768
37,-264,0,-384,-389
38,-505,-128,2,1
39,4,-256,-257,-128
40,-131,-258,-256,-129
41,-128,127,-129,-1
42,-117,-128,0,-4
43,-513,0,-127,258
44,-132,-384,-256,-255
45,-129,256,-512,-128
46,124,-256,-255,-256
47,8,-129,-639,-258
48,-249,-127,-262,125
49,-385,-129,-128,128
50,-382,0,-128,-256
51,-256,0,-256,-514
52,-388,-128,-127,-766
53,-382,0,128,2
54,-256,-126,4,-256
55,-255,-387,-385,-132
56,-126,0,-2,1
57,-512,-256,-2,-382
58,-133,128,0,-512
59,-127,-129,0,-129
60,-512,1,0,-384
61,-258,-512,-383,-127
62,-384,-2,-257,-383
63,-258,-2,-256,128
64,-511,0,128,384
65,-125,1,127,-387
66,-259,-130,0,0
67,-255,-512,-128,-387
68,-128,-138,-257,-640
69,-259,128,-256,-384
70,4,-128,-385,257
71,-638,-128,-511,0
72,-256,0,2,-640
73,-257,0,128,-256
74,0,127,-510,-636
75,-255,131,-135,-395
76,-254,-128,-128,258
77,133,0,-129,-256
78,122,-129,-381,128
79,-386,-257,128,-509
80,-256,-131,-383,-260
81,-256,-120,-261,-135
82,-136,-512,1,256
83,127,-255,-256,-258
84,3,-386,0,-130
85,-253,-125,-129,-641
86,-386,128,-1,-256
87,-132,-127,0,-512
88,-119,-259,1,384
89,-384,0,-256,-515
90,-257,-1,-126,-384
91,-512,-128,256,-512
