,CH1,CH2,CH3,CH4
0,-512,-511,-256,-771
1,-506,3,-128,-256
2,254,-514,-384,-256
3,-516,3,0,-257
4,2,-128,-384,-515
5,-385,-2,0,-898
6,0,253,-383,-1025
7,-384,130,-129,-640
8,-1,-384,-256,-383
9,-383,386,-128,-384
10,-256,125,-129,-1024
11,-511,-257,-256,-768
12,-385,-2,-640,-513
13,-258,129,-385,-509
14,129,126,-514,-769
15,-134,511,3,-640
16,-385,-130,252,-896
17,-254,127,-386,-641
18,1,-638,-256,-768
19,0,-263,-385,-645
20,-118,-256,-3,-768
21,-638,2,1,-1023
22,-519,255,-258,-384
23,-128,127,-381,-1027
24,-384,256,126,-1024
25,-129,260,0,-1024
26,-376,-765,130,-1
27,-383,0,-384,-771
28,-383,0,-1,-767
29,-519,128,-641,-382
30,-890,128,-127,-128
31,-123,-1,-256,-383
32,-389,254,-254,-384
33,-390,0,-387,-765
34,-259,-384,0,-770
35,-129,129,-386,-768
36,-128,-386,-384,-768
37,-256,-256,-383,-1025
38,-129,-4,-129,-512
39,-253,772,-127,-1144
40,-256,-126,-128,-899
41,-127,255,0,-384
42,-131,-386,-255,-384
43,-385,130,-1,-643
44,-255,128,-512,-1153
45,-256,1,-131,-899
46,-251,-129,-258,-384
47,-513,130,128,-771
48,-256,383,-513,-1024
49,-512,-130,1,-765
50,-129,-129,-642,-382
51,-385,-256,-512,-255
52,121,-130,-386,-128
53,-136,127,-257,-384
54,-768,126,-257,-768
55,-248,128,-386,-769
56,-391,255,-380,-895
57,-381,0,-130,-385
58,-253,-509,-514,-1153
59,0,-771,-258,-261
60,-125,-383,-128,-896
61,-129,-391,-512,-509
62,0,-503,129,-776
63,-254,383,-134,-888
64,-515,-515,-384,-128
65,-5,-262,-128,-764
66,-258,-128,0,-1280
67,-513,-383,-514,-759
68,-382,128,-122,-383
69,-385,-387,-1,-385
70,-384,-126,-129,-516
71,-383,-128,-256,-1025
72,-254,-1,-384,-641
73,-127,-6,-512,-896
74,-129,-510,-640,-894
75,128,261,-385,-386
76,-128,-2,-640,-897
77,-256,256,-256,-512
78,-761,4,-383,-767
79,-512,-257,-514,-641
80,-128,127,1,-768
81,-388,-388,-128,-641
82,-383,-127,-1,-894
83,-386,-127,-385,-381
84,-513,256,-128,-513
85,-384,-380,-127,-641
86,-256,0,-128,-254
87,-384,254,-2,-520
88,-383,-1,-384,-898
