,CH1,CH2,CH3,CH4
0,-163,23295,240,-394
1,13,22656,4,-776
2,-377,23047,257,-642
3,-258,23032,-149,-385
4,-3,22918,-257,-893
5,3,23024,130,-512
6,-385,22668,-1,-252
7,-255,23308,-3,-1040
8,-381,22877,-252,-751
9,-396,22926,153,-642
10,1,23051,112,-776
11,-384,23027,11,-1021
12,-1,22661,120,-761
13,-128,23173,13,-769
14,-380,22900,247,-253
15,256,22790,-137,123
16,5,22907,1,-513
17,-2,22653,4,-5
18,-124,22939,260,-776
19,-252,23168,113,-80
20,-261,23038,-1,-300
21,-131,23164,1,-775
22,-128,23171,0,-1024
23,-126,23047,-2,-900
24,-362,23036,1,-642
25,-539,23152,125,-869
26,121,23202,7,-1160
27,-353,22673,-261,-789
28,-262,22920,-2,-640
29,-382,23037,-13,-512
30,-263,22783,384,-384
31,-256,22777,7,-645
32,-246,22532,0,-1023
33,125,23180,-130,-519
34,-268,23288,-2,-498
35,-120,22781,-383,-1286
36,-260,22909,-132,-394
37,-279,22660,-131,-505
38,-350,23054,125,-639
39,240,22891,128,-135
40,-525,22930,-2,-778
41,-108,23026,3,-652
42,-256,22662,-10,-1164
43,-140,23176,-127,-610
44,-363,22911,258,-123
45,141,23040,2,-263
46,-138,22908,128,-512
47,-4,22909,-1,-515
48,-268,22784,128,-763
49,-116,22916,-256,-241
50,-137,22915,141,-256
51,-420,22906,118,-127
52,-623,22526,0,-539
53,-87,22784,0,-1022
54,-154,22902,2,-515
55,-518,23288,126,-257
56,-235,23064,-130,-261
57,14,22895,249,-126
58,382,23297,10,-896
59,-107,22924,1,-760
60,-394,23036,-126,-639
61,87,22911,-8,-514
62,-59,23162,3,-389
63,-370,23049,-126,-378
64,-390,23036,-11,-1000
65,-377,22936,266,-1073
66,-395,22769,-142,-130
67,-119,23293,500,-873
68,-635,22925,22,-771
69,-396,22772,-2,-250
70,-505,23166,2,-904
71,-293,22784,0,-624
72,-109,23170,131,-379
73,-491,22912,252,-261
74,-404,23039,-1,-641
75,-258,22777,-128,-515
76,-257,23168,-124,-512
77,-256,22652,255,-641
78,-258,22793,-253,-641
79,-8,23040,0,-765
80,20,22770,-3,-254
81,-638,22540,-1,-779
82,-524,23171,3,-370
83,-383,22916,127,380
84,-388,23025,-131,-523
85,-142,23170,-5,-914
86,127,22784,385,-123
87,2,23039,12,-988
88,119,22784,118,-910
89,41,23039,11,-784
90,-395,22661,-116,-155
91,-12,22773,-153,-218
92,-345,22909,247,-905
93,-279,23027,18,-17
94,-370,23169,-127,-584
95,-512,22933,-23,-545
96,-122,22652,381,-506
97,-270,22904,139,-706
98,-381,22795,10,-1200
99,-251,22777,-252,-71
100,-258,23294,-23,-210
101,-257,23158,145,-785
102,-391,22786,-384,-11
103,-644,23168,-2,-623
104,-503,22654,118,-523
105,-120,22784,1,-510
106,-128,23292,385,-510
107,13,23052,257,-751
108,-18,22657,132,-919
109,-276,23424,-1,-386
110,-398,22902,127,-886
111,-350,22657,127,-900
112,4,22910,-134,-380
113,-281,23041,-116,255
114,-385,22911,392,-509
115,-381,23045,246,-641
116,-244,22672,-2,-659
117,-129,22648,124,-142
118,-262,22777,146,-241
119,-253,22909,-392,-265
120,-124,22920,243,-253
121,0,22783,-115,-373
122,-249,22909,113,-405
123,-263,22798,7,-111
124,1,22774,-1,-968
125,-384,22806,-5,-1187
126,-258,22555,132,-696
127,-12,22637,-132,-601
128,7,22920,242,-1186
129,-127,22527,21,-154
130,-9,23047,-264,-757
131,15,22771,-7,-1032
132,-361,22792,-121,-125
133,-398,23072,-127,-130
134,-271,23407,256,-503
135,-143,22925,-144,-3
136,-114,23680,-250,-893
137,-272,22767,2,-896
138,3,23057,-1,-1
139,-379,23417,-2,-638
140,-24,22647,1,-517
141,141,23049,-129,-517
142,-373,22772,-129,-908
143,-264,22776,-128,-875
144,-131,22531,-140,-503
145,-120,22927,-374,-512
146,-253,23039,292,-527
147,-152,23040,230,-1029
148,19,23171,-127,-755
149,-392,23166,255,-124
150,220,22907,3,-1156
151,-72,22655,129,-1024
152,-261,22932,264,-381
153,-164,23296,-513,-514
154,31,23042,251,-383
155,-482,23552,1,-646
156,-296,22814,1,-770
157,-133,22626,-1,-901
158,-119,23140,-127,-773
159,-258,23180,-131,-263
160,-123,23042,-4,-726
161,-287,22913,0,-1280
162,-506,22783,0,-118
163,-110,23052,0,-1085
164,-10,23294,1,-1252
165,-254,23027,-3,-475
166,-132,22915,-122,-534
167,-521,23040,130,-482
168,-229,22912,-147,13
169,-137,23040,-254,-273
170,-260,22780,-123,-769
171,-100,23429,0,-508
172,-14,23153,-131,-513
173,-286,22909,-128,-371
174,-214,23059,-123,-400
175,-24,23285,-7,-487
176,-391,23054,-260,-288
177,-103,23415,23,-897
178,-142,22774,106,-522
179,-119,23043,-394,-1020
180,-150,23040,-111,-378
181,-236,23040,142,-638
182,-3,23039,388,-125
183,-109,23039,-254,-797
184,-41,22899,3,-865
185,-629,22666,-132,-375
186,19,23050,5,-661
187,-270,23040,-2,-771
188,31,23295,3,-771
189,-45,23051,255,-511
190,-369,22912,5,-768
191,-155,22907,-139,-410
192,-655,22921,244,-14
193,-50,22905,34,-207
194,-82,23432,-256,-1031
195,-651,23142,-1,-382
196,-248,22758,2,-1048
197,-549,22543,-400,-732
198,365,23188,-371,140
199,-240,23168,39,-278
200,124,22909,377,-640
201,-383,22909,-146,-258
202,-131,22921,-129,-1018
203,-255,23289,129,-640
204,-254,22774,-1,-254
205,-258,22911,5,-643
206,-640,22650,523,-380
207,-148,23086,205,-649
208,133,23285,-106,-504
209,-257,22769,227,-388
210,256,22667,-397,-655
211,-256,23175,9,-634
212,-511,23158,-412,-388
213,-256,22919,-230,-1537
214,-130,23300,129,-396
215,-126,23027,-1,-520
216,-380,23054,132,-384
217,-279,23165,-18,-493
218,126,22899,-265,-133
219,-236,22780,-243,-648
220,-505,22915,1,-768
221,-520,22657,-129,-1154
222,105,22899,136,-543
223,-82,22904,260,-498
224,-768,23159,128,-526
225,-291,23049,357,-149
226,-370,23039,525,-237
227,-394,22911,-116,-896
228,-9,23043,-1,-126
229,-128,23176,-253,-903
230,-250,23424,3,-750
231,-7,23161,1,-383
232,-247,22910,1,-889
233,-32,22911,4,-784
234,-493,22915,-384,-386
235,130,23190,-16,-507
236,-535,23138,3,-639
237,-225,22796,-129,-249
238,-138,23164,132,-384
239,-249,22642,-15,-414
240,-134,22934,-253,-1042
241,-533,23159,1,-473
242,-477,22783,6,-8
243,-123,23040,259,-906
244,-252,23030,-386,-507
245,16,22787,-263,-2
246,1,23188,128,-395
247,-21,23144,0,-85
248,-394,22787,-6,334
249,-237,23307,-257,-1097
250,-280,23287,5,-605
251,-342,22784,-2,-412
252,263,22896,2,-1023
253,-177,23173,126,-770
254,-245,22917,-127,-513
255,-126,23147,102,-767
256,-258,23204,394,-896
257,-395,22652,-110,-621
258,2,23156,-10,-1
259,-398,22797,7,-870
260,83,22904,-125,-1297
261,-189,22908,-131,-268
262,-393,23041,-3,-371
263,-373,22805,123,-393
264,-520,22885,255,-497
265,-133,23424,136,-1016
266,-382,22925,5,-645
267,-140,22775,-3,130
268,-242,23038,255,-526
269,-266,22784,127,-494
270,-139,23174,123,-126
271,-110,23296,-250,-388
272,-266,23039,258,-515
273,-1,23028,-256,-1150
274,-373,23176,-378,-771
275,-517,22525,385,-395
276,-265,22793,-123,-1408
277,0,22911,0,-244
278,-242,22781,-130,-13
279,-385,22789,0,-653
280,-134,22911,-130,-760
281,-238,22783,4,-127
282,-511,23031,129,-518
283,-388,23041,128,-651
284,-385,22808,2,-372
285,-260,22501,-118,-1017
286,-263,23288,-154,-537
287,-110,22792,367,-624
288,-412,23165,173,-774
289,134,22907,-128,-521
290,-468,23301,105,-511
291,-175,22672,385,-625
292,-246,23136,144,-1016
293,-256,23294,-4,-508
294,-119,23204,10,383
295,125,22525,-259,-512
296,-132,23157,112,-1182
297,152,22788,15,-549
298,236,22912,-129,-616
299,-259,22651,-11,-787
300,-135,22657,0,-254
301,-507,22910,-386,-884
302,130,23040,520,-538
303,-412,23040,-516,-132
304,-365,22665,-509,-247
305,-127,22396,381,-629
306,-105,22915,144,-648
307,106,23168,-129,-397
308,-254,22910,0,-242
309,-13,23045,-129,-1275
310,-385,23042,-125,-636
311,21,22404,3,-135
312,-142,22774,-3,-894
313,-262,23283,6,-794
314,-244,23316,256,-149
315,9,22802,2,-235
316,-6,22777,-5,-630
317,-138,22788,120,-733
318,-253,22767,142,-1035
319,-127,23042,-133,-517
320,-510,22670,243,-669
321,-136,22867,133,242
322,-1,23068,135,-574
323,-128,22660,-129,-692
324,-640,22909,127,-248
325,-301,22660,-232,-619
326,-122,22789,-156,-549
327,-366,22524,255,-246
328,-406,23175,5,-765
329,234,22900,127,-646
330,46,22914,-121,-513
331,-373,22924,-128,-899
332,-277,23164,0,-1147
333,-244,22912,-2,-488
334,-378,23169,-138,-127
335,-389,23043,-383,-768
336,-382,23294,5,-262
337,-507,22908,128,-512
338,-529,23051,129,-377
339,-7,23022,-1,-1152
340,-248,22803,-129,-370
341,-254,23144,0,-645
342,-508,22411,-129,-245
343,-387,23304,3,-516
344,-402,22645,4,-95
345,121,22911,127,-6
346,-353,22660,0,-645
347,-404,23036,1,-641
348,-134,22398,-254,-897
349,-235,23048,-127,-896
350,-376,23027,123,-380
351,-485,22782,261,-527
352,-552,22656,-256,-893
353,-35,22657,0,-372
354,-103,22787,-260,3
355,-238,22649,-252,-291
356,-390,22907,131,-1282
357,-148,22784,-385,-407
358,-279,23031,233,-737
359,-485,23040,138,-1024
360,0,23039,-1,-500
361,-385,23033,-1,-527
362,3,22783,-129,-774
363,-257,23050,2,-754
364,2,23036,-1,-649
365,-283,22912,0,-602
366,-503,22912,-149,-139
367,-252,22912,-375,-908
368,-392,22654,137,-764
369,-398,23044,-2,-774
370,-495,22898,-260,-744
371,-256,22517,-258,15
372,-371,22675,8,-560
373,-124,22910,128,-739
374,-417,22939,-18,-231
375,-337,23422,-253,-433
376,-3,22903,8,-608
377,-438,23042,7,-138
378,-469,23040,118,-772
379,-114,23168,-259,-251
380,-443,23038,-2,-659
381,-603,23036,-127,-759
382,-119,22773,-128,-504
383,-406,22813,-127,-667
384,-375,23161,3,-876
385,-398,22784,-2,-386
386,-346,23168,-128,-769
387,137,22787,-2,-131
388,-353,23158,0,-496
389,-627,22948,0,-532
390,-363,22633,-4,-244
391,-383,23413,10,-862
392,-378,23276,-129,-921
393,-516,22762,127,-386
394,-287,22670,1,-1173
395,-233,23051,130,-867
396,-408,23033,138,-109
397,3,22912,381,-145
398,-499,22911,-16,-767
399,-259,22917,-125,-512
400,130,23165,-1,-765
401,-380,22770,-2,-512
402,-251,22931,-128,3
403,128,23166,-1,-781
404,-249,22886,-120,-511
405,-394,22793,276,-901
406,-1,23057,102,-503
407,-256,23162,-132,-650
408,-129,23048,20,-906
409,-128,23159,128,-761
410,-510,22392,133,-129
411,128,22807,118,-898
412,10,23162,-129,-386
413,-511,22907,3,-902
414,-386,22900,-2,-505
415,-509,22522,0,-638
416,-280,22664,2,-234
417,1,22781,-6,-526
418,-249,22909,-127,-1024
419,-381,22909,5,-391
420,-526,23029,2,-250
421,-16,23051,127,-585
422,-113,22907,125,-1303
423,-131,23146,262,-286
424,-245,23162,-115,-628
425,-388,22778,-263,-512
426,-134,22792,-3,-514
427,-128,23173,128,-1031
428,-7,23034,-4,-1131
429,-225,22782,-129,-131
430,230,22781,130,-628
431,-672,22661,129,-665
432,57,23179,6,-2
433,-41,22991,-260,-629
434,-247,22529,0,-1025
435,-1,22945,-256,-756
436,-260,23033,7,-774
437,-128,22905,-6,-750
438,-253,22926,9,-510
439,-136,23158,256,-642
440,-382,22655,117,-643
441,52,23040,-254,-1030
442,91,23040,-256,-892
443,-403,23027,-256,-122
444,-249,22666,-256,-274
445,-396,23174,-128,-779
