,CH1,CH2,CH3,CH4
0,-256,0,0,-129
1,0,-132,-254,-381
2,-253,129,-256,-896
3,-383,-384,-256,258
4,-511,-128,-256,-256
5,-384,-256,-126,-640
6,0,-127,256,-256
7,-383,-1,130,-254
8,-384,3,5,-132
9,-384,-256,-383,129
10,-257,-127,-382,-128
11,-251,-1,131,3
12,255,-255,126,-641
13,-257,-130,-255,-6
14,0,-3,-259,-246
15,-628,128,-126,-256
16,-389,-2,-385,-129
17,-128,-128,1,-388
18,-255,1,-132,-1022
19,-255,0,-257,129
20,-385,1,-1,-640
21,-134,-254,2,256
22,-128,-128,-128,-771
23,-131,0,127,-511
24,-382,0,-257,-383
25,-1,128,2,-127
26,-386,2,255,-129
27,-257,-513,132,4
28,-636,-128,-1,-765
29,-391,-256,128,-387
30,-130,256,-1,-386
31,0,-257,-128,0
32,-256,0,0,-126
33,-127,-127,-1,-513
34,-380,-262,254,-506
35,-127,254,0,-898
36,-5,127,-384,0
37,-643,128,-254,-256
38,-250,-130,-127,-385
39,-259,-256,0,-384
40,-384,253,-250,-256
41,-263,258,-515,-512
42,-126,-386,0,-384
43,-386,-255,-128,-512
44,0,-128,0,-387
45,-512,-128,-257,-639
46,-135,-128,-256,0
47,8,-127,-132,-509
48,-642,-129,1,-256
49,-382,128,-385,-640
50,-511,-130,-122,-512
51,-255,-256,127,-253
52,-380,-128,-131,385
53,131,-256,-126,129
54,-128,-134,127,137
55,-386,-1,128,-640
56,-128,-259,-256,-382
57,-383,-257,-256,-512
58,-385,-385,-127,-255
59,-256,-255,0,-385
60,-383,0,-128,-384
61,-385,0,0,-512
62,-506,127,0,4
63,3,-127,-1,1
64,-397,127,-129,124
65,-510,-257,-128,-516
66,-515,0,-128,-641
67,-641,-128,-129,-638
68,-515,-132,0,-640
69,-384,-508,-128,3
70,-640,256,4,126
71,-128,-385,126,-1
72,-380,127,-128,-131
73,-649,-510,-1,-639
74,-128,-2,0,-136
75,-516,-128,0,255
76,-249,3,0,-260
77,-3,127,0,-766
78,-388,-1,-1,-121
79,-251,0,-128,127
80,0,-125,-4,-254
81,-641,-384,128,-382
82,-128,-254,-638,-126
83,-639,-128,259,-261
84,-384,-129,-386,-381
85,-256,-128,-126,1
86,-512,0,258,-128
87,-385,-130,-379,130
88,-252,127,-383,-640
89,-3,-388,-1,-896
90,-527,-382,-516,-122
91,-762,-127,-381,127
92,-248,0,-255,-257
93,-257,4,0,-384
94,-514,-383,-128,-384
95,-129,-254,-129,-256
96,-384,-390,-256,-2
97,-258,-507,-128,-385
98,0,2,-128,-129
99,-251,-128,-128,-513
100,-388,-127,-384,-383
101,-127,-385,-127,-250
102,-395,-255,-3,124
103,-638,-131,-385,-514
104,-380,-384,-126,-126
105,-516,0,-256,-643
106,-508,128,-384,-768
107,-131,-128,-260,-1027
108,-381,-384,-1,-256
109,-639,-127,-514,-387
110,-641,-1,-374,-897
111,-387,-256,256,-640
112,129,-3,-256,-384
113,-254,387,-130,-389
114,-127,-128,130,128
115,-387,3,-642,-389
116,-384,-133,5,-514
117,-381,-385,0,-504
118,-129,-126,128,257
119,-386,128,127,-132
120,-256,-252,-128,-128
121,-252,-256,-1,-260
122,-513,-127,-1,-903
123,-129,-1,-258,-751
