,CH1,CH2,CH3,CH4
0,-378,0,-131,-129
1,-262,-256,-639,-256
2,-640,-385,128,129
3,-126,-3,128,-378
4,-120,-126,131,-138
5,-135,-128,-128,261
6,5,0,128,-511
7,-514,-129,-128,-127
8,119,-256,-5,-256
9,-117,-129,259,-129
10,-253,-2,-256,-131
11,-384,0,256,0
12,-256,0,0,-640
13,-385,128,383,-384
14,-248,128,-129,-511
15,-132,126,128,-129
16,-516,-258,128,-768
17,-382,506,4,252
18,-130,128,-385,-502
19,1,-256,134,-642
20,-128,128,124,0
21,-127,-128,-513,128
22,-380,128,-128,-1
23,-517,-120,2,385
24,-128,-385,-255,-503
25,-130,1,-256,-512
26,-258,-256,-128,640
27,-256,130,-128,-264
28,-255,-130,0,-1
29,-129,-385,0,-514
30,-257,-7,-256,-383
31,1,1,-2,-768
32,-383,-256,127,3
33,-131,-128,-129,128
34,-256,-256,-2,-896
35,-383,-126,-512,-512
36,-513,256,125,-896
37,-258,-124,-253,-10
38,-127,-2,-1,131
39,-263,256,-127,1
40,-769,127,257,-124
41,-381,1,-130,-642
42,-384,-258,-256,-4
43,-256,125,-258,-254
44,135,0,-1,128
45,-510,-2,0,-130
46,-136,-126,-1,-384
47,-122,256,-257,-127
48,-639,-129,-256,-129
49,-389,0,-257,-384
50,-262,-245,-3,256
51,-132,-384,0,-516
52,-513,128,-514,-770
53,-255,-384,-510,-1021
54,-384,-2,130,3
55,-131,0,0,-129
56,-643,-128,6,128
57,-397,0,-509,-376
58,-127,0,-384,-392
59,-257,-383,129,383
60,128,257,-3,-256
61,-126,0,0,129
62,-387,-257,128,-504
63,3,124,-127,-900
64,-255,-126,0,-260
65,257,-384,0,128
66,-265,-126,255,0
67,-379,-128,-129,-3
68,1,-128,0,-639
69,-256,-1,-768,254
70,-385,1,-6,-256
71,-259,-255,-128,512
72,1,256,-128,-259
73,-256,-129,-130,-123
74,-128,129,-256,128
75,-256,126,0,-2
76,-129,-254,-125,-387
77,-259,-257,-256,128
78,-251,-128,-255,-128
79,127,-128,0,-1027
80,-263,-1,-259,-247
81,-124,-384,-257,512
82,-128,-258,-254,-126
83,-128,0,127,8
84,-255,-128,0,-1024
85,-256,1,0,-1019
86,-257,1,127,-375
87,-129,128,-257,-2
88,2,-130,128,-257
89,-382,-384,256,-255
90,-127,-256,-640,-640
91,-126,0,-121,-503
92,-6,-129,-4,128
93,-517,2,-256,-256
94,-251,-3,0,126
95,-255,-385,-128,-513
96,-131,-129,-1,0
97,-510,-130,0,-256
98,-259,-127,0,0
99,128,-2,-1,-133
100,-128,-255,-130,-641
101,-386,-1,-256,-254
102,-253,-511,-1,-125
103,-384,-2,0,-510
104,-129,-1,-1,-381
105,-385,-259,-128,-127
106,-125,-253,-128,-134
107,-262,-1,-129,-511
108,-509,-384,-384,1
109,0,-255,-256,-258
110,-382,-512,-256,514
111,-129,-125,127,-400
112,-127,-2,-261,-760
113,-512,-129,-126,4
114,-384,0,383,-385
115,-128,0,-249,-256
116,-510,-254,-642,-129
117,-251,-255,-254,0
118,-129,-1,1,-128
119,-256,-257,0,130
120,-259,0,-136,127
121,-382,-130,-640,3
122,-128,-384,-6,385
123,-252,-256,128,-384
124,-386,-384,-130,-512
125,-129,-125,-383,-252
126,-257,-126,1,129
127,0,-3,0,-130
128,-383,-384,128,-385
129,-132,126,-256,-386
130,-257,-257,0,-762
131,-393,-128,-259,132
132,-632,-257,-254,-396
133,5,-128,0,-381
134,-388,-128,-128,-255
135,-123,-255,-128,-384
136,5,-512,-256,-644
137,-256,1,-127,0
138,-255,-128,0,-514
139,-512,-1,-129,-384
140,-256,-256,0,-512
141,-637,-1,0,-384
142,-522,0,0,-262
143,-128,0,-1,256
144,-259,-129,127,-134
145,-253,1,-129,-515
146,-259,132,-129,-371
147,-514,381,-257,379
148,-379,-512,-255,-771
149,-129,-131,0,0
150,-514,-384,-255,-388
151,-1,0,-255,-386
152,-383,-256,0,-507
153,-385,-2,-130,1
